"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","comparison","status"
"CD142",0,-2.2192539650114,0.049,0.176,0,"CD142","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD62E",0,-2.40024612816234,0.053,0.178,0,"CD62E","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD274-B7-H1-PD-L1",0,-2.1309492827598,0.045,0.169,0,"CD274-B7-H1-PD-L1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD105",0,-2.31066723349897,0.038,0.162,0,"CD105","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD267-TACI",0,-2.24901571973886,0.041,0.165,0,"CD267-TACI","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD307d-FcRL4",0,-2.79578109957871,0.038,0.158,0,"CD307d-FcRL4","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"Notch1",0,-2.63767978864196,0.038,0.158,0,"Notch1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"B7-H4",0,-2.54816374692961,0.038,0.158,0,"B7-H4","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD198-CCR8",0,-2.43363528523756,0.038,0.155,0,"CD198-CCR8","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD294-CRTH2",0,-2.40234780753845,0.039,0.156,0,"CD294-CRTH2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD133",0,-2.79626149317147,0.033,0.15,0,"CD133","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD204",0,-2.24479599516445,0.042,0.157,0,"CD204","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD207-Langerin",0,-2.59871980948692,0.037,0.149,0,"CD207-Langerin","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"TSPAN33-BAAM",0,-2.63017994633383,0.033,0.141,0,"TSPAN33-BAAM","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"IGHA1",0,-3.86188256771034,0.017,0.107,0,"IGHA1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"EGFR.1",5.04928520236928e-307,-2.520392702078,0.036,0.144,1.39935890098462e-302,"EGFR.1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD85g-ILT7",7.78627980479094e-304,-2.78774759542392,0.024,0.121,2.15788958509976e-299,"CD85g-ILT7","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD178-Fas-L",1.96957044571472e-301,-1.80723657151035,0.06,0.186,5.45846753325377e-297,"CD178-Fas-L","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"PSMA3-AS1",5.61693119127585e-298,-1.24502472214364,0.221,0.401,1.55667631035019e-293,"PSMA3-AS1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"Podoplanin",2.31395406412154e-296,-2.32629160287908,0.041,0.151,6.41289229330644e-292,"Podoplanin","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD336-NKp44",1.08603094472463e-295,-2.26701412784602,0.047,0.161,3.00982616020985e-291,"CD336-NKp44","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"TSLPR-TSLP-R",7.81737327869025e-295,-1.87660554692994,0.055,0.176,2.16650683045622e-290,"TSLPR-TSLP-R","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"PIP4K2A",4.92883094568186e-293,-1.12337584583242,0.217,0.395,1.36597620828627e-288,"PIP4K2A","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ratIgG1-lambdaIsotypeCtrl",5.04843458704437e-293,-1.94979534601184,0.052,0.171,1.39912316145348e-288,"ratIgG1-lambdaIsotypeCtrl","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD106",7.21167888850447e-293,-2.62823628183517,0.03,0.13,1.99864468716013e-288,"CD106","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD80.1",5.5685898719817e-292,-2.56581473777838,0.028,0.126,1.54327899712101e-287,"CD80.1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"LUC7L3",6.00264739594033e-285,-1.06889046627025,0.31,0.482,1.6635736993109e-280,"LUC7L3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD119-IFN-gammaRalphachain",6.49459273625865e-284,-1.91181330247748,0.045,0.157,1.79991143092672e-279,"CD119-IFN-gammaRalphachain","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"BRD7",1.07990967691565e-283,-1.19535821496352,0.194,0.361,2.99286167860403e-279,"BRD7","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"Mac-2-Galectin-3",5.52801985790843e-282,-1.91715245400884,0.048,0.161,1.53203542342074e-277,"Mac-2-Galectin-3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD140a-PDGFRalpha",2.7582554391577e-279,-2.41211705706587,0.036,0.139,7.64422912408165e-275,"CD140a-PDGFRalpha","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"BPTF",2.1623789653651e-277,-1.04977353523989,0.268,0.445,5.99281706461284e-273,"BPTF","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD366-Tim-3",7.14544773064763e-275,-2.09068245348916,0.036,0.138,1.98028938407168e-270,"CD366-Tim-3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD14.1",7.59486119042597e-275,-2.10539569587692,0.035,0.136,2.10483983031465e-270,"CD14.1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD59.1",9.46632693712544e-275,-1.80405067887309,0.047,0.158,2.62349784735495e-270,"CD59.1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"mastcelltryptase",2.4285640064566e-274,-1.69642312041643,0.055,0.172,6.73052228749383e-270,"mastcelltryptase","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"HMHA1",3.1904208298295e-271,-1.05342256630724,0.184,0.352,8.84193228778949e-267,"HMHA1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD22.1",2.87914475897163e-269,-1.78192433922006,0.043,0.15,7.97926178501396e-265,"CD22.1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"HLA-DR",4.15497026014883e-268,-2.21628836067593,0.035,0.134,1.15150845789765e-263,"HLA-DR","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"LRRC75A",1.25145011328302e-267,-1.30601734619133,0.062,0.181,3.46826884395257e-263,"LRRC75A","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD115-CSF-1R",4.98885616019864e-266,-2.21598087753853,0.035,0.134,1.38261159623745e-261,"CD115-CSF-1R","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD158f-KIR2DL5",7.9998291639522e-266,-2.45243272031199,0.031,0.125,2.21707265449771e-261,"CD158f-KIR2DL5","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD309-VEGFR2",1.84525347921927e-263,-2.79724219415314,0.028,0.119,5.1139354923083e-259,"CD309-VEGFR2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"IGKC",2.82918658059039e-259,-2.20781559831315,0.054,0.163,7.8408076894482e-255,"IGKC","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD193-CCR3",3.29386971548147e-259,-1.83809404166827,0.053,0.163,9.12863052948533e-255,"CD193-CCR3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD326-Ep-CAM",6.9464470490273e-258,-2.57254338403775,0.029,0.12,1.92513833516743e-253,"CD326-Ep-CAM","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD201-EPCR",5.87048144422775e-257,-2.44977169882155,0.033,0.128,1.62694522745328e-252,"CD201-EPCR","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD365-Tim-1",1.54645905807945e-256,-2.00549672112499,0.043,0.146,4.28585663356138e-252,"CD365-Tim-1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"PCNX",2.82597953825309e-254,-1.42214037344251,0.117,0.256,7.83191969231462e-250,"PCNX","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD98",2.42252897206422e-252,-2.07833142854801,0.037,0.135,6.71379679317878e-248,"CD98","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD354-TREM-1",4.09091720038959e-251,-2.07753264674742,0.036,0.133,1.13375679291597e-246,"CD354-TREM-1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ratIgG1-kappaisotypeCtrl",1.52626166565398e-250,-1.92418533900397,0.047,0.151,4.22988158019344e-246,"ratIgG1-kappaisotypeCtrl","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD163.1",9.4738490400919e-250,-1.58848907615211,0.06,0.173,2.62558252297107e-245,"CD163.1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CCL5",7.28673280998046e-248,-1.02950782724587,0.241,0.405,2.01944513095798e-243,"CCL5","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD1a",3.79942535236402e-247,-2.67118067485733,0.019,0.099,1.05297274215416e-242,"CD1a","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"TCRVdelta2",4.79955527464114e-246,-2.10572661616006,0.02,0.1,1.33014874881404e-241,"TCRVdelta2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD112-Nectin-2",6.67143459423474e-241,-1.91173931453826,0.042,0.14,1.84892138344622e-236,"CD112-Nectin-2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD335-NKp46",3.89394606817958e-236,-1.34248504599563,0.055,0.164,1.07916821333529e-231,"CD335-NKp46","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"Notch3",2.71456488677876e-235,-2.33226520194296,0.031,0.119,7.52314512721865e-231,"Notch3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CLEC1B-CLEC2",1.02086712728877e-233,-2.70346608801666,0.02,0.096,2.8292311565681e-229,"CLEC1B-CLEC2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD70.1",1.73581111325937e-233,-1.99982918793858,0.036,0.127,4.81062691928703e-229,"CD70.1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD337-NKp30",3.22923258034726e-231,-2.14173960653614,0.032,0.121,8.94949517317441e-227,"CD337-NKp30","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD272-BTLA",3.24851665758308e-229,-2.10265632136747,0.032,0.12,9.00293906482576e-225,"CD272-BTLA","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ILF3-AS1",5.5875007380842e-224,-1.0060481831441,0.164,0.313,1.54851995455266e-219,"ILF3-AS1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"TMEM259",3.14370196513783e-221,-1.31322285232874,0.105,0.232,8.71245562618298e-217,"TMEM259","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD72.1",9.2989790609019e-221,-1.84410794371659,0.038,0.127,2.57711905693835e-216,"CD72.1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD1d",2.05916300807323e-219,-2.63311563608132,0.017,0.088,5.70676436057414e-215,"CD1d","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD152-CTLA-4",5.8509789701563e-219,-1.95180260478478,0.041,0.133,1.62154031178912e-214,"CD152-CTLA-4","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ATXN7",2.54478010351541e-218,-1.12828764506064,0.122,0.251,7.0526035788826e-214,"ATXN7","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD19.1",6.44378175126046e-217,-1.48614684629102,0.044,0.138,1.78582967454432e-212,"CD19.1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ADRBK1",2.8050304195112e-215,-1.06641619639757,0.152,0.292,7.77386130463334e-211,"ADRBK1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"MICA/MICB",8.55930094120311e-215,-2.09872690846806,0.034,0.119,2.37212466284503e-210,"MICA/MICB","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD64",7.69726371993203e-212,-2.21000481232032,0.025,0.103,2.13321966734196e-207,"CD64","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"Galectin-9",2.66028971261452e-209,-1.47757354837178,0.054,0.152,7.37272690953988e-205,"Galectin-9","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD117-c-kit",2.12415740176727e-208,-1.99485969469212,0.023,0.098,5.88688982325782e-204,"CD117-c-kit","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD206-MMR",5.67224983324885e-207,-2.06630623348278,0.035,0.119,1.57200731878659e-202,"CD206-MMR","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD34.1",3.68457173406303e-206,-1.86146884746922,0.038,0.125,1.02114221037823e-201,"CD34.1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD186-CXCR6",8.70433494682201e-206,-2.54414709092914,0.018,0.087,2.41231938716225e-201,"CD186-CXCR6","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"TTC14",2.90937065980504e-205,-1.02688398601772,0.203,0.345,8.0630298465837e-201,"TTC14","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RICTOR",4.76540113772468e-205,-1.11650577755295,0.16,0.295,1.32068327130902e-200,"RICTOR","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD42b",1.40398603813818e-204,-2.72827364800364,0.014,0.078,3.89100690609614e-200,"CD42b","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"POLR2J3",2.28041877841847e-201,-1.13243783323715,0.175,0.309,6.31995260250894e-197,"POLR2J3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD307e-FcRL5",9.73196597117444e-201,-2.18419164859292,0.028,0.105,2.69711704925129e-196,"CD307e-FcRL5","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD158e1-KIR3DL1-NKB1",3.6769576960853e-199,-1.99034500905822,0.028,0.104,1.01903205589308e-194,"CD158e1-KIR3DL1-NKB1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"PCSK7",4.22703410508097e-194,-1.14924391463448,0.24,0.375,1.17148023188214e-189,"PCSK7","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ratIgG2a-kappaIsotypeCtrl",1.83238957847884e-193,-2.00251294412277,0.031,0.109,5.07828447779624e-189,"ratIgG2a-kappaIsotypeCtrl","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"C5L2",1.65719108651633e-192,-1.85845144277424,0.038,0.12,4.59273937717135e-188,"C5L2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD131",2.83687921067551e-191,-2.56862377075712,0.024,0.096,7.86212704446611e-187,"CD131","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ANKRD36C",9.45104601471107e-191,-1.45019290575227,0.083,0.189,2.61926289251703e-186,"ANKRD36C","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ERBB2IP",1.70089111998167e-183,-1.13979649488707,0.132,0.252,4.71384964991719e-179,"ERBB2IP","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ATHL1",4.82261213701706e-180,-1.64034401428688,0.042,0.125,1.33653872765291e-175,"ATHL1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"EBLN3",2.35578469333322e-178,-1.06403965740853,0.132,0.254,6.5288216991037e-174,"EBLN3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"NBPF19",1.07921286591396e-175,-1.6810765077565,0.051,0.137,2.99093053659394e-171,"NBPF19","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD146",1.2294090902544e-175,-1.60763441583169,0.021,0.086,3.40718435273104e-171,"CD146","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"SLC4A7",1.33928987923842e-174,-1.20691430459049,0.126,0.24,3.71170797132137e-170,"SLC4A7","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RBM26",4.47775973427732e-173,-1.13520639059528,0.139,0.256,1.24096633275762e-168,"RBM26","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"INTS6",5.75553782475743e-169,-1.06633717888838,0.138,0.256,1.59508975275327e-164,"INTS6","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD123",4.77455711711899e-168,-2.61855408891334,0.027,0.094,1.32322075943836e-163,"CD123","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD158-KIR2DL1/S1/S3/S5",6.29071696735902e-166,-1.6681412409771,0.044,0.124,1.74340930033388e-161,"CD158-KIR2DL1/S1/S3/S5","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD57",1.48554790095673e-165,-1.52868164615771,0.046,0.127,4.11704745271147e-161,"CD57","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-347P5.1",3.20203427845728e-164,-1.57305473666538,0.071,0.162,8.87411779931651e-160,"RP11-347P5.1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"GOLGA8A",1.30989796262009e-163,-1.47743466075616,0.08,0.175,3.63025121360532e-159,"GOLGA8A","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"LAP-TGF-beta1",2.60767675986664e-163,-2.23018916139027,0.021,0.083,7.22691537229442e-159,"LAP-TGF-beta1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CHD3",2.62817173726857e-163,-1.00702523129558,0.191,0.315,7.2837151526661e-159,"CHD3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD185-CXCR5",1.21594682684546e-162,-2.24422013716242,0.02,0.08,3.36987503591951e-158,"CD185-CXCR5","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ODC1",1.26416825305991e-160,-1.02521812252071,0.119,0.23,3.50351589653024e-156,"ODC1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"AKAP17A",2.94810358848328e-157,-1.18234622833737,0.095,0.195,8.17037428512255e-153,"AKAP17A","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD338-ABCG2",4.01410104998274e-156,-2.4576256094995,0.016,0.072,1.11246796499222e-151,"CD338-ABCG2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD252-OX40L",6.25829062492179e-156,-1.80110891443647,0.035,0.105,1.73442266379083e-151,"CD252-OX40L","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"MYBL1",1.95004358474077e-155,-1.52955892848691,0.075,0.165,5.40435079075056e-151,"MYBL1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"IGLC2",8.87455844576612e-155,-2.70552305657348,0.02,0.078,2.45949512765962e-150,"IGLC2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"FAM46C",1.35398307764799e-152,-1.24921368231782,0.073,0.163,3.75242870139363e-148,"FAM46C","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD10",1.38291955424572e-152,-1.36062621269412,0.036,0.106,3.83262325263659e-148,"CD10","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"LINC00969",4.96925446560133e-152,-1.30423855445264,0.083,0.176,1.37717918259675e-147,"LINC00969","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD319-CRACC",3.48204391847895e-150,-2.03237091460896,0.025,0.087,9.65013651567257e-146,"CD319-CRACC","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"KIAA2026",4.24000422051063e-149,-1.22520739673248,0.103,0.201,1.17507476967232e-144,"KIAA2026","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"TRGC2",9.65592373569955e-148,-1.65504846878599,0.049,0.125,2.67604270411177e-143,"TRGC2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"MAP4K4",2.1504817191709e-147,-1.06524792125086,0.139,0.247,5.95984503651023e-143,"MAP4K4","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD84",9.27383222572213e-147,-1.07324105840164,0.143,0.251,2.57014986303663e-142,"CD84","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD137L-4-1BBLigand",2.96552705202847e-146,-2.21884840831215,0.021,0.078,8.21866167199169e-142,"CD137L-4-1BBLigand","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"AHSA2",3.28661095894262e-145,-1.32141077954021,0.083,0.174,9.10851361161358e-141,"AHSA2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"PAXBP1",1.23640256794849e-142,-1.34946813602076,0.079,0.166,3.42656607681244e-138,"PAXBP1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"GNLY",1.05439037282057e-137,-1.31155477871514,0.091,0.181,2.92213747923493e-133,"GNLY","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD177.1",1.24237803598948e-137,-1.846530713589,0.022,0.077,3.44312648894125e-133,"CD177.1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD171-LICAM",1.0536781175053e-136,-2.00251034875809,0.016,0.066,2.92016353485419e-132,"CD171-LICAM","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD370-CLEC9A/DNGR1",1.07762553389462e-136,-2.08576869008871,0.022,0.078,2.98653140463556e-132,"CD370-CLEC9A/DNGR1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"GABPB1-AS1",2.4004333884875e-135,-1.01649998849271,0.189,0.299,6.65256109285426e-131,"GABPB1-AS1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CTD-2020K17.1",4.59300777967479e-135,-1.07075807446318,0.101,0.195,1.27290617605907e-130,"CTD-2020K17.1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"TUG1",5.16836780968782e-131,-1.37709443320732,0.065,0.143,1.43236145477688e-126,"TUG1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"U2AF1",3.03188023359653e-130,-1.45552208153245,0.055,0.128,8.40255287938941e-126,"U2AF1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"HIPK1",7.82625817198333e-129,-1.04589804797336,0.106,0.199,2.16896918978346e-124,"HIPK1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"GOLGA8B",2.25561675887494e-128,-1.14894967543453,0.107,0.198,6.25121628554602e-124,"GOLGA8B","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CTD-3184A7.4",5.98672553222359e-128,-1.1382589966709,0.091,0.179,1.65916111400045e-123,"CTD-3184A7.4","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"BRD1",8.01648314692001e-127,-1.1513416348541,0.098,0.186,2.22168813933741e-122,"BRD1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"TNF-alpha",2.85013548392928e-125,-2.10117999520279,0.019,0.068,7.89886548016162e-121,"TNF-alpha","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"AnnexinA1",4.04179239479237e-124,-2.30468442729611,0.013,0.058,1.12014234429276e-119,"AnnexinA1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"MSL1",1.06634997453121e-123,-1.12415747339353,0.09,0.176,2.95528231941578e-119,"MSL1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"SPAG9",5.00138056838705e-122,-1.19125296210816,0.095,0.18,1.38608261072279e-117,"SPAG9","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"DLG1",3.27310785657127e-121,-1.29552229003384,0.07,0.147,9.07109111370163e-117,"DLG1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"LINC00869",4.611523861002e-119,-1.18530996278299,0.073,0.152,1.2780377228381e-114,"LINC00869","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"FBXO33",2.07736381316315e-118,-1.15603637284436,0.077,0.156,5.75720607180036e-114,"FBXO33","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"BRD9",4.12246791820345e-118,-1.02025346904085,0.116,0.207,1.1425007588509e-113,"BRD9","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD215-IL-15Ralpha",6.19032372342192e-117,-1.65363490306539,0.032,0.089,1.71558631670915e-112,"CD215-IL-15Ralpha","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"PRKX",1.53002042403376e-116,-1.13946978591096,0.087,0.168,4.24029860316718e-112,"PRKX","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-660L16.2",1.92848085755693e-116,-1.05437336199739,0.08,0.161,5.34459184863329e-112,"RP11-660L16.2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"MARK2",3.8363089380156e-116,-1.19630011153107,0.069,0.144,1.06319465908164e-111,"MARK2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"UHRF2",7.24332014989286e-116,-1.1567721269102,0.078,0.156,2.00741374634131e-111,"UHRF2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ARAP2",7.24366654134686e-116,-1.03206446921237,0.111,0.199,2.00750974526887e-111,"ARAP2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"TOB1",1.99352417551964e-114,-1.37780221353803,0.271,0.384,5.52485290003514e-110,"TOB1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"TRIM44",3.84441238337655e-114,-1.00513848696572,0.128,0.219,1.06544044792898e-109,"TRIM44","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD41",7.21103188961103e-114,-2.38727167236568,0.012,0.053,1.9984653778868e-109,"CD41","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"MMP24-AS1",5.6441586594096e-113,-1.01247997859703,0.088,0.17,1.56422213086878e-108,"MMP24-AS1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"SRSF6",2.46116195327815e-112,-1.03528734474765,0.152,0.25,6.82086423731505e-108,"SRSF6","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD268-BAFF-R",3.0012281393477e-112,-2.1884667845831,0.016,0.059,8.3176036653882e-108,"CD268-BAFF-R","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"mouseIgG1-kappaisotypeCtrl",5.79735725149985e-112,-2.95868632313141,0.007,0.041,1.60667958868067e-107,"mouseIgG1-kappaisotypeCtrl","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD137-4-1BB",5.36446773171502e-110,-2.53528922317283,0.009,0.046,1.4867085871675e-105,"CD137-4-1BB","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD103-IntegrinalphaE",1.31634845316282e-109,-1.92371442740534,0.015,0.058,3.64812810309544e-105,"CD103-IntegrinalphaE","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
