"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","comparison","status"
"CD336-NKp44",1.28217878819753e-132,-1.04131115597058,0.076,0.115,3.55343029361064e-128,"CD336-NKp44","AS_Group_vs_Healthy","downregulated in diseased group"
"CD140a-PDGFRalpha",7.03609759946769e-130,-1.17924660778176,0.063,0.099,1.94998408871648e-125,"CD140a-PDGFRalpha","AS_Group_vs_Healthy","downregulated in diseased group"
"PCNXL4",1.36653903557156e-129,-1.06719362838307,0.065,0.102,3.78722628318302e-125,"PCNXL4","AS_Group_vs_Healthy","downregulated in diseased group"
"CTC-444N24.11",4.26511502149798e-129,-1.12021724717793,0.047,0.079,1.18203397705795e-124,"CTC-444N24.11","AS_Group_vs_Healthy","downregulated in diseased group"
"ZNF683",6.05061893324073e-129,-1.32372784375145,0.029,0.057,1.67686853115834e-124,"ZNF683","AS_Group_vs_Healthy","downregulated in diseased group"
"AC093323.3",8.80842753105229e-128,-1.05807229069067,0.053,0.087,2.44116760595583e-123,"AC093323.3","AS_Group_vs_Healthy","downregulated in diseased group"
"RGS18",2.54758649174863e-127,-1.06999186865223,0.042,0.073,7.06038120323215e-123,"RGS18","AS_Group_vs_Healthy","downregulated in diseased group"
"WDR60",1.84302795979139e-126,-1.06043104445372,0.062,0.098,5.10776768776585e-122,"WDR60","AS_Group_vs_Healthy","downregulated in diseased group"
"CD62E",3.47707755885103e-126,-1.06061978075309,0.089,0.129,9.63637274659974e-122,"CD62E","AS_Group_vs_Healthy","downregulated in diseased group"
"CHD7",1.13797922734427e-125,-1.02773792001795,0.057,0.092,3.15379563066191e-121,"CHD7","AS_Group_vs_Healthy","downregulated in diseased group"
"LRRC25",5.21950565463211e-123,-1.02183771637835,0.043,0.075,1.44653379712474e-118,"LRRC25","AS_Group_vs_Healthy","downregulated in diseased group"
"HBA2",1.84235931509399e-118,-2.12924432532509,0.012,0.032,5.10591460585149e-114,"HBA2","AS_Group_vs_Healthy","downregulated in diseased group"
"FAM231D",2.91696053954286e-117,-1.7764332759975,0.01,0.027,8.08406443928907e-113,"FAM231D","AS_Group_vs_Healthy","downregulated in diseased group"
"SRGAP2C",3.55415669584394e-117,-1.13063701215921,0.041,0.071,9.84998986686189e-113,"SRGAP2C","AS_Group_vs_Healthy","downregulated in diseased group"
"OSCAR",5.97257641362546e-117,-1.06083346639121,0.038,0.067,1.65523982727216e-112,"OSCAR","AS_Group_vs_Healthy","downregulated in diseased group"
"TFEC",4.06350782332012e-116,-1.03440480682172,0.039,0.068,1.12616055815494e-111,"TFEC","AS_Group_vs_Healthy","downregulated in diseased group"
"DSTYK",4.16304888712349e-116,-1.03668081268126,0.052,0.085,1.1537473685774e-111,"DSTYK","AS_Group_vs_Healthy","downregulated in diseased group"
"BASP1",1.79397290889412e-115,-1.12085187407716,0.034,0.061,4.97181651970915e-111,"BASP1","AS_Group_vs_Healthy","downregulated in diseased group"
"CHKB",1.05018491861487e-114,-1.09313672119005,0.031,0.058,2.91048248344924e-110,"CHKB","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-488L18.10",2.08717979049439e-114,-1.1660214039079,0.036,0.064,5.78441007137615e-110,"RP11-488L18.10","AS_Group_vs_Healthy","downregulated in diseased group"
"CD117-c-kit",3.61255477240169e-114,-1.02904691896798,0.036,0.064,1.0011834296234e-109,"CD117-c-kit","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-334C17.5",1.21950722437665e-113,-1.298979170062,0.026,0.05,3.37974232163744e-109,"RP11-334C17.5","AS_Group_vs_Healthy","downregulated in diseased group"
"SIRPB1",3.09241703350787e-110,-1.19838383788675,0.034,0.06,8.5703245666637e-106,"SIRPB1","AS_Group_vs_Healthy","downregulated in diseased group"
"ZFHX3",3.36488314419718e-110,-1.0729736796967,0.039,0.067,9.32543714582806e-106,"ZFHX3","AS_Group_vs_Healthy","downregulated in diseased group"
"AK9",1.15176605137946e-107,-1.27591138904725,0.03,0.056,3.19200443479303e-103,"AK9","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-108M9.4",2.79177968147126e-105,-1.24267217696902,0.029,0.053,7.73713820922944e-101,"RP11-108M9.4","AS_Group_vs_Healthy","downregulated in diseased group"
"CD86",4.09292655876087e-105,-1.07057442696425,0.033,0.058,1.13431366649499e-100,"CD86","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-819C21.1",1.03523198326726e-103,-1.66279596394454,0.015,0.035,2.86904191842687e-99,"RP11-819C21.1","AS_Group_vs_Healthy","downregulated in diseased group"
"CD300LF",3.77254256440863e-103,-1.02176018076343,0.037,0.064,1.04552244630021e-98,"CD300LF","AS_Group_vs_Healthy","downregulated in diseased group"
"KLRC2",5.74899987960323e-103,-1.143674092602,0.025,0.048,1.59327782663324e-98,"KLRC2","AS_Group_vs_Healthy","downregulated in diseased group"
"ZMAT1",1.13274162297936e-100,-1.02084288777397,0.051,0.081,3.139280133925e-96,"ZMAT1","AS_Group_vs_Healthy","downregulated in diseased group"
"Notch3",5.36120308894859e-100,-1.01565492044765,0.054,0.084,1.48580382407121e-95,"Notch3","AS_Group_vs_Healthy","downregulated in diseased group"
"MCTP1",8.19992159291838e-99,-1.10669180452981,0.031,0.055,2.2725262702614e-94,"MCTP1","AS_Group_vs_Healthy","downregulated in diseased group"
"LINC01116",3.23417057635512e-98,-1.75557884766218,0.011,0.028,8.96318033531057e-94,"LINC01116","AS_Group_vs_Healthy","downregulated in diseased group"
"INO80B",2.59433614381528e-97,-1.44022022881111,0.018,0.037,7.18994318896966e-93,"INO80B","AS_Group_vs_Healthy","downregulated in diseased group"
"WASH1",2.50561774031776e-96,-1.03906819471591,0.037,0.062,6.94406900551665e-92,"WASH1","AS_Group_vs_Healthy","downregulated in diseased group"
"VSTM1",4.35506675467108e-94,-1.41797806163989,0.017,0.035,1.20696320038954e-89,"VSTM1","AS_Group_vs_Healthy","downregulated in diseased group"
"KLRC4",3.20525760208109e-93,-1.1286486949544,0.033,0.057,8.88305091840752e-89,"KLRC4","AS_Group_vs_Healthy","downregulated in diseased group"
"CCL3L3",5.30105962664505e-93,-1.03327058014798,0.022,0.043,1.46913566492841e-88,"CCL3L3","AS_Group_vs_Healthy","downregulated in diseased group"
"BTK",4.94806680982454e-92,-1.15155859564668,0.028,0.05,1.37130723567477e-87,"BTK","AS_Group_vs_Healthy","downregulated in diseased group"
"MBTD1",7.05293501601788e-92,-1.03663104388257,0.04,0.066,1.9546504103392e-87,"MBTD1","AS_Group_vs_Healthy","downregulated in diseased group"
"NCAM1",9.52100325667859e-91,-1.16770870567963,0.024,0.046,2.6386508425559e-86,"NCAM1","AS_Group_vs_Healthy","downregulated in diseased group"
"HBA1",6.3310298291254e-90,-2.04957898842778,0.01,0.025,1.75458160684381e-85,"HBA1","AS_Group_vs_Healthy","downregulated in diseased group"
"SRGAP2B",1.04583251909971e-88,-1.04280529780499,0.029,0.051,2.89842024343294e-84,"SRGAP2B","AS_Group_vs_Healthy","downregulated in diseased group"
"CD338-ABCG2",8.25226741931193e-87,-1.14702807517311,0.03,0.052,2.28703339258811e-82,"CD338-ABCG2","AS_Group_vs_Healthy","downregulated in diseased group"
"QSER1",1.04578672032557e-86,-1.14062857866177,0.032,0.054,2.89829331671028e-82,"QSER1","AS_Group_vs_Healthy","downregulated in diseased group"
"IGF1R",2.33925845692739e-85,-1.09375575353834,0.04,0.064,6.48302088752857e-81,"IGF1R","AS_Group_vs_Healthy","downregulated in diseased group"
"KCTD7",3.36469850263948e-83,-1.18809170242312,0.028,0.048,9.32492543021505e-79,"KCTD7","AS_Group_vs_Healthy","downregulated in diseased group"
"RP5-1180E21.5",2.07971062088907e-82,-1.49487656061609,0.014,0.03,5.76371001473197e-78,"RP5-1180E21.5","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-902B17.1",2.2734194414304e-82,-1.18188115288884,0.025,0.045,6.30055463998021e-78,"RP11-902B17.1","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-161M6.2",3.3357123510961e-82,-1.34455379865302,0.015,0.032,9.24459320982773e-78,"RP11-161M6.2","AS_Group_vs_Healthy","downregulated in diseased group"
"CD185-CXCR5",5.01464164770395e-82,-1.07552401148974,0.027,0.048,1.38975778624467e-77,"CD185-CXCR5","AS_Group_vs_Healthy","downregulated in diseased group"
"GAPT",5.22300777759697e-82,-1.08576343049521,0.028,0.049,1.44750437548322e-77,"GAPT","AS_Group_vs_Healthy","downregulated in diseased group"
"MEFV",9.70091211512497e-82,-1.17463687006325,0.028,0.048,2.68851078358573e-77,"MEFV","AS_Group_vs_Healthy","downregulated in diseased group"
"GNB4",2.50894205283711e-81,-1.04784530093275,0.034,0.056,6.95328200523275e-77,"GNB4","AS_Group_vs_Healthy","downregulated in diseased group"
"LRRN3",5.04725621309092e-81,-1.07545826949211,0.036,0.059,1.39879658689602e-76,"LRRN3","AS_Group_vs_Healthy","downregulated in diseased group"
"S100B",1.54102843568448e-80,-1.2754610747924,0.024,0.043,4.27080620665598e-76,"S100B","AS_Group_vs_Healthy","downregulated in diseased group"
"SLC16A4",2.95257878794716e-80,-1.67458535512858,0.011,0.025,8.18277685291676e-76,"SLC16A4","AS_Group_vs_Healthy","downregulated in diseased group"
"SLC16A10",7.11964693610637e-80,-1.35276123085627,0.017,0.034,1.97313895187252e-75,"SLC16A10","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-553L6.5",7.48443148658135e-79,-1.40852036986856,0.016,0.032,2.07423534219115e-74,"RP11-553L6.5","AS_Group_vs_Healthy","downregulated in diseased group"
"mouseIgG1-kappaisotypeCtrl",9.05668735484438e-79,-1.61049013154088,0.011,0.026,2.50997033352157e-74,"mouseIgG1-kappaisotypeCtrl","AS_Group_vs_Healthy","downregulated in diseased group"
"BMP2K",1.44476845750637e-78,-1.06686131975081,0.036,0.059,4.00403130313316e-74,"BMP2K","AS_Group_vs_Healthy","downregulated in diseased group"
"HHEX",3.27042658098823e-78,-1.08466187409448,0.03,0.051,9.06366022655078e-74,"HHEX","AS_Group_vs_Healthy","downregulated in diseased group"
"PWAR6",5.89993566596397e-78,-1.51265592479559,0.011,0.026,1.63510817046526e-73,"PWAR6","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-545I5.3",8.24539940901758e-77,-1.5898728507456,0.013,0.028,2.28512999221513e-72,"RP11-545I5.3","AS_Group_vs_Healthy","downregulated in diseased group"
"XXbac-BPGBPG55C20.2",4.54151510191923e-76,-1.15772298890744,0.028,0.048,1.2586354953459e-71,"XXbac-BPGBPG55C20.2","AS_Group_vs_Healthy","downregulated in diseased group"
"CXorf23",4.64524822091461e-76,-1.16897439977172,0.024,0.042,1.28738409194427e-71,"CXorf23","AS_Group_vs_Healthy","downregulated in diseased group"
"CD137L-4-1BBLigand",2.33979140119649e-74,-1.00582598164139,0.036,0.057,6.48449788927594e-70,"CD137L-4-1BBLigand","AS_Group_vs_Healthy","downregulated in diseased group"
"CTD-2017F17.2",3.98126494072619e-74,-1.59171220394246,0.011,0.025,1.10336776567286e-69,"CTD-2017F17.2","AS_Group_vs_Healthy","downregulated in diseased group"
"NHSL2",2.88815521398561e-73,-1.06389542594507,0.049,0.073,8.00423336003972e-69,"NHSL2","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-285F7.2",4.52904863772347e-73,-1.18797487267874,0.023,0.041,1.25518053945868e-68,"RP11-285F7.2","AS_Group_vs_Healthy","downregulated in diseased group"
"RP5-1092A3.4",1.94694524489518e-72,-1.73188734107631,0.008,0.02,5.39576405170249e-68,"RP5-1092A3.4","AS_Group_vs_Healthy","downregulated in diseased group"
"CD137-4-1BB",2.82147657973815e-72,-1.27686056177807,0.017,0.032,7.81944019308632e-68,"CD137-4-1BB","AS_Group_vs_Healthy","downregulated in diseased group"
"NOTCH2NL",5.24441189301976e-72,-1.29360200678876,0.021,0.038,1.4534363120315e-67,"NOTCH2NL","AS_Group_vs_Healthy","downregulated in diseased group"
"FER",2.59770957550302e-71,-1.11569204349049,0.024,0.042,7.19929231754907e-67,"FER","AS_Group_vs_Healthy","downregulated in diseased group"
"SND1-IT1",1.20441285760456e-69,-1.20852403809241,0.021,0.038,3.33790979356528e-65,"SND1-IT1","AS_Group_vs_Healthy","downregulated in diseased group"
"RP3-394A18.1",1.26685037459834e-69,-1.10201873418892,0.038,0.059,3.51094912816185e-65,"RP3-394A18.1","AS_Group_vs_Healthy","downregulated in diseased group"
"RBAK",4.00780411170516e-69,-1.0898951128473,0.025,0.043,1.11072283151797e-64,"RBAK","AS_Group_vs_Healthy","downregulated in diseased group"
"AnnexinA1",6.43111021648302e-69,-1.06221278325951,0.022,0.04,1.78231788539611e-64,"AnnexinA1","AS_Group_vs_Healthy","downregulated in diseased group"
"FOLR3",7.63870647155404e-68,-1.34299501104338,0.018,0.034,2.11699111152649e-63,"FOLR3","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-81H14.2",1.20695748698026e-67,-1.0502782481367,0.024,0.041,3.3449619794171e-63,"RP11-81H14.2","AS_Group_vs_Healthy","downregulated in diseased group"
"ERMN",4.2408186436812e-67,-1.52501071584616,0.009,0.021,1.17530047890981e-62,"ERMN","AS_Group_vs_Healthy","downregulated in diseased group"
"CDK2AP1",6.52651148061651e-67,-1.87314391056406,0.005,0.014,1.80875739173806e-62,"CDK2AP1","AS_Group_vs_Healthy","downregulated in diseased group"
"AC074289.1",1.78185153591075e-66,-1.41477315838258,0.015,0.03,4.93822334662305e-62,"AC074289.1","AS_Group_vs_Healthy","downregulated in diseased group"
"RP1-34B20.21",9.10279733523105e-66,-1.18007379726603,0.021,0.038,2.52274925348593e-61,"RP1-34B20.21","AS_Group_vs_Healthy","downregulated in diseased group"
"HIST1H4J",1.73353660484873e-65,-1.50695759726018,0.009,0.021,4.80432334667777e-61,"HIST1H4J","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-582E3.6",5.61551781384464e-65,-1.29423509919737,0.016,0.031,1.5562846069289e-60,"RP11-582E3.6","AS_Group_vs_Healthy","downregulated in diseased group"
"RP5-882C2.2",6.9189108564988e-65,-1.08019754271277,0.022,0.039,1.91750695477008e-60,"RP5-882C2.2","AS_Group_vs_Healthy","downregulated in diseased group"
"RP6-159A1.4",8.44260177932138e-65,-1.03329455590773,0.026,0.044,2.33978265712113e-60,"RP6-159A1.4","AS_Group_vs_Healthy","downregulated in diseased group"
"ARRDC4",1.031530733253e-64,-1.21052693675064,0.021,0.037,2.85878427413737e-60,"ARRDC4","AS_Group_vs_Healthy","downregulated in diseased group"
"RGS9",1.19216118760499e-64,-1.04059610225577,0.024,0.041,3.30395551532847e-60,"RGS9","AS_Group_vs_Healthy","downregulated in diseased group"
"AGAP6",1.69129909038627e-64,-1.37645068184076,0.013,0.027,4.6872662990965e-60,"AGAP6","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-385D13.3",2.79447717646098e-64,-1.64069235978933,0.009,0.021,7.74461404684395e-60,"RP11-385D13.3","AS_Group_vs_Healthy","downregulated in diseased group"
"NBPF26",3.06431953680151e-64,-1.32976873551088,0.013,0.026,8.4924551642917e-60,"NBPF26","AS_Group_vs_Healthy","downregulated in diseased group"
"FAM153B",4.32289418087782e-64,-1.54907613359205,0.011,0.023,1.19804689328848e-59,"FAM153B","AS_Group_vs_Healthy","downregulated in diseased group"
"AC013461.1",4.89031422839077e-64,-1.00595866271559,0.029,0.047,1.35530168525622e-59,"AC013461.1","AS_Group_vs_Healthy","downregulated in diseased group"
"ZNRD1-AS1",8.89234007852614e-63,-1.05730340701354,0.025,0.042,2.46442312936273e-58,"ZNRD1-AS1","AS_Group_vs_Healthy","downregulated in diseased group"
"AC110615.1",1.14236285432782e-62,-2.45950359026221,0.003,0.01,3.16594441448412e-58,"AC110615.1","AS_Group_vs_Healthy","downregulated in diseased group"
"PTGDS",1.4080741162058e-62,-1.06864395933733,0.03,0.048,3.90233660565277e-58,"PTGDS","AS_Group_vs_Healthy","downregulated in diseased group"
"GOLGA8N",2.61313014636161e-62,-1.40387204096058,0.012,0.025,7.24202888762656e-58,"GOLGA8N","AS_Group_vs_Healthy","downregulated in diseased group"
"CTD-2537I9.12",5.27808399899365e-62,-1.8763094521452,0.008,0.019,1.4627681994811e-57,"CTD-2537I9.12","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-763B22.4",5.61586068237144e-62,-1.40353489435268,0.012,0.025,1.55637962951242e-57,"RP11-763B22.4","AS_Group_vs_Healthy","downregulated in diseased group"
"CEP126",7.82326093327001e-61,-1.16412074796783,0.021,0.036,2.16813853504645e-56,"CEP126","AS_Group_vs_Healthy","downregulated in diseased group"
"CD171-LICAM",3.43890368214941e-60,-1.03962995968388,0.02,0.035,9.53057766470887e-56,"CD171-LICAM","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-670E13.6",4.71732244795928e-60,-1.08671193004249,0.015,0.028,1.30735874322744e-55,"RP11-670E13.6","AS_Group_vs_Healthy","downregulated in diseased group"
"CTD-2544N14.3",1.20061978983897e-59,-1.0304495462286,0.028,0.046,3.32739768555973e-55,"CTD-2544N14.3","AS_Group_vs_Healthy","downregulated in diseased group"
"DBT",1.9295394339748e-59,-1.02224173571942,0.034,0.053,5.34752558731775e-55,"DBT","AS_Group_vs_Healthy","downregulated in diseased group"
"CD38",6.23913891969243e-59,-1.02293090838847,0.029,0.047,1.72911496020356e-54,"CD38","AS_Group_vs_Healthy","downregulated in diseased group"
"LPCAT2",7.6416135023073e-59,-1.02523272008716,0.026,0.043,2.11779676602944e-54,"LPCAT2","AS_Group_vs_Healthy","downregulated in diseased group"
"AC142472.6",4.29846953993782e-58,-1.33601278008249,0.015,0.028,1.19127784829837e-53,"AC142472.6","AS_Group_vs_Healthy","downregulated in diseased group"
"AL133245.2",4.01399386259858e-57,-1.60027485842398,0.007,0.017,1.11243825908057e-52,"AL133245.2","AS_Group_vs_Healthy","downregulated in diseased group"
"NBPF20",7.60009930168e-57,-1.47132601991211,0.009,0.02,2.1062915204676e-52,"NBPF20","AS_Group_vs_Healthy","downregulated in diseased group"
"CHML",2.40647675840047e-56,-1.0123032122537,0.026,0.043,6.66930968823106e-52,"CHML","AS_Group_vs_Healthy","downregulated in diseased group"
"C10orf12",2.46198012145336e-56,-1.13780748992717,0.019,0.034,6.82313170859585e-52,"C10orf12","AS_Group_vs_Healthy","downregulated in diseased group"
"CD268-BAFF-R",4.63194620049472e-56,-1.10254915397661,0.021,0.036,1.28369757000511e-51,"CD268-BAFF-R","AS_Group_vs_Healthy","downregulated in diseased group"
"DAB2",1.42643593474949e-55,-1.13739903548961,0.016,0.029,3.95322454956474e-51,"DAB2","AS_Group_vs_Healthy","downregulated in diseased group"
"LRIG2",4.14195892685385e-55,-1.03542077057932,0.036,0.055,1.14790249698828e-50,"LRIG2","AS_Group_vs_Healthy","downregulated in diseased group"
"FAM188A",1.96490268631996e-54,-1.00855033106772,0.026,0.042,5.44553130486713e-50,"FAM188A","AS_Group_vs_Healthy","downregulated in diseased group"
"SEC31B",2.43009454565171e-54,-1.06261502510268,0.022,0.036,6.73476402381915e-50,"SEC31B","AS_Group_vs_Healthy","downregulated in diseased group"
"RHOBTB3",2.94237154606754e-54,-1.18976403840842,0.015,0.028,8.15448850277159e-50,"RHOBTB3","AS_Group_vs_Healthy","downregulated in diseased group"
"MMS22L",2.1736191886813e-53,-1.09135816993137,0.025,0.04,6.02396821951136e-49,"MMS22L","AS_Group_vs_Healthy","downregulated in diseased group"
"CD273-B7-DC-PD-L2",6.30611636628012e-53,-1.08395734364384,0.017,0.03,1.74767708975087e-48,"CD273-B7-DC-PD-L2","AS_Group_vs_Healthy","downregulated in diseased group"
"CLEC4D",3.09713658187938e-52,-1.05881983122062,0.018,0.031,8.58340432302051e-48,"CLEC4D","AS_Group_vs_Healthy","downregulated in diseased group"
"LINC00954",3.14920689782852e-52,-1.24272845398275,0.017,0.03,8.72771199664197e-48,"LINC00954","AS_Group_vs_Healthy","downregulated in diseased group"
"ZNF891",1.7137087048202e-51,-1.02099218181365,0.029,0.045,4.7493723045387e-47,"ZNF891","AS_Group_vs_Healthy","downregulated in diseased group"
"LRRC37A2",4.67426172208538e-51,-1.23965638874071,0.017,0.03,1.29542489365874e-46,"LRRC37A2","AS_Group_vs_Healthy","downregulated in diseased group"
"EREG",6.07105632371569e-51,-1.00454779988666,0.018,0.031,1.68253254955457e-46,"EREG","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-488L18.8",2.51668357270674e-50,-1.39244361148078,0.01,0.02,6.97473685339945e-46,"RP11-488L18.8","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-467L13.7",3.50163697884523e-50,-1.07966432473022,0.014,0.026,9.70443672317166e-46,"RP11-467L13.7","AS_Group_vs_Healthy","downregulated in diseased group"
"NAPB",7.25705812961843e-50,-1.01167729784918,0.022,0.037,2.01122109004245e-45,"NAPB","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-468E2.4",3.01254105957442e-49,-1.0526555344905,0.018,0.031,8.34895629250456e-45,"RP11-468E2.4","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-526I2.5",3.59369897433281e-49,-1.26141046388099,0.014,0.026,9.95957733746596e-45,"RP11-526I2.5","AS_Group_vs_Healthy","downregulated in diseased group"
"LRRC16A",3.70735049796496e-49,-1.36562795438516,0.01,0.021,1.02745511700601e-44,"LRRC16A","AS_Group_vs_Healthy","downregulated in diseased group"
"ZUFSP",8.2027006722869e-49,-1.04004283928636,0.021,0.035,2.27329646431759e-44,"ZUFSP","AS_Group_vs_Healthy","downregulated in diseased group"
"CTC-505O3.3",9.07870307329811e-49,-1.18826129655904,0.014,0.025,2.51607176973384e-44,"CTC-505O3.3","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-631N16.2",1.36776738333776e-48,-1.12739770532246,0.016,0.029,3.79063052618226e-44,"RP11-631N16.2","AS_Group_vs_Healthy","downregulated in diseased group"
"CTD-2017D11.1",2.27702575466535e-48,-1.29876995900601,0.013,0.024,6.31054917647954e-44,"CTD-2017D11.1","AS_Group_vs_Healthy","downregulated in diseased group"
"FARP1",2.65213172528119e-48,-1.75944372467475,0.011,0.022,7.35011786344429e-44,"FARP1","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-254F7.2",3.07962627823292e-48,-1.21680331453431,0.013,0.024,8.53487626749472e-44,"RP11-254F7.2","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-473M20.9",3.74150007793063e-48,-1.15896551747531,0.014,0.025,1.03691933159769e-43,"RP11-473M20.9","AS_Group_vs_Healthy","downregulated in diseased group"
"RABL2A",1.48474699308624e-47,-1.1867590999259,0.013,0.024,4.11482781663922e-43,"RABL2A","AS_Group_vs_Healthy","downregulated in diseased group"
"KIFC2",2.79206676791457e-46,-1.00247828504497,0.017,0.029,7.73793384059845e-42,"KIFC2","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-258C19.7",3.86365295214854e-46,-1.49886098684519,0.007,0.016,1.07077277915845e-41,"RP11-258C19.7","AS_Group_vs_Healthy","downregulated in diseased group"
"KLRK1",4.08125552617941e-46,-1.12885937939055,0.012,0.023,1.13107915652536e-41,"KLRK1","AS_Group_vs_Healthy","downregulated in diseased group"
"LRRC8B",8.25700868481068e-46,-1.02870029256838,0.023,0.037,2.28834738690843e-41,"LRRC8B","AS_Group_vs_Healthy","downregulated in diseased group"
"HIST1H2BG",2.30762370118643e-45,-1.27410207796214,0.015,0.026,6.39534832546807e-41,"HIST1H2BG","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-701H24.9",4.29056445068996e-45,-1.1999956305595,0.012,0.023,1.18908703186422e-40,"RP11-701H24.9","AS_Group_vs_Healthy","downregulated in diseased group"
"KIR2DL3",6.6621704916584e-45,-1.07154180169345,0.01,0.019,1.84635393005821e-40,"KIR2DL3","AS_Group_vs_Healthy","downregulated in diseased group"
"ZGRF1",9.02636995430338e-45,-1.20554645545198,0.01,0.02,2.50156816913564e-40,"ZGRF1","AS_Group_vs_Healthy","downregulated in diseased group"
"TMEM256-PLSCR3",9.37993675522032e-45,-1.67449133770949,0.004,0.011,2.59955567234176e-40,"TMEM256-PLSCR3","AS_Group_vs_Healthy","downregulated in diseased group"
"ST6GALNAC2",1.03544105504613e-44,-1.1198750710847,0.019,0.032,2.86962133995485e-40,"ST6GALNAC2","AS_Group_vs_Healthy","downregulated in diseased group"
"ZDHHC1",1.06724155090694e-44,-1.17691613151432,0.01,0.02,2.95775323418349e-40,"ZDHHC1","AS_Group_vs_Healthy","downregulated in diseased group"
"NOMO1",1.70709994589239e-44,-1.22405574456183,0.011,0.021,4.73105679004617e-40,"NOMO1","AS_Group_vs_Healthy","downregulated in diseased group"
"CTD-2260A17.1",3.36935808649608e-44,-1.53248891509792,0.01,0.02,9.33783900091524e-40,"CTD-2260A17.1","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-159D12.2",3.96246023231162e-44,-1.34462174176748,0.011,0.021,1.09815622878284e-39,"RP11-159D12.2","AS_Group_vs_Healthy","downregulated in diseased group"
"ARL17B",9.56506715000738e-44,-1.4356538834343,0.011,0.021,2.65086270995304e-39,"ARL17B","AS_Group_vs_Healthy","downregulated in diseased group"
"TPM2",1.08888139065852e-43,-1.25815616690703,0.01,0.019,3.01772588607103e-39,"TPM2","AS_Group_vs_Healthy","downregulated in diseased group"
"COL18A1",1.808077140569e-43,-1.03853412843591,0.015,0.026,5.01090498737293e-39,"COL18A1","AS_Group_vs_Healthy","downregulated in diseased group"
"FAM73B",2.01978655870241e-43,-1.00232360604711,0.018,0.029,5.59763646878787e-39,"FAM73B","AS_Group_vs_Healthy","downregulated in diseased group"
"PDK4",3.67002822252402e-43,-1.03356320165281,0.018,0.03,1.01711162159031e-38,"PDK4","AS_Group_vs_Healthy","downregulated in diseased group"
"HAUS7",3.93259549668224e-43,-1.07782689207288,0.012,0.022,1.08987951595052e-38,"HAUS7","AS_Group_vs_Healthy","downregulated in diseased group"
"NPIPB11",4.08124063769127e-43,-1.51996440957243,0.006,0.014,1.13107503032976e-38,"NPIPB11","AS_Group_vs_Healthy","downregulated in diseased group"
"FKTN",1.17454603936585e-42,-1.20639929079073,0.016,0.027,3.25513689349851e-38,"FKTN","AS_Group_vs_Healthy","downregulated in diseased group"
"GARP-LRRC32",6.45822619924829e-42,-1.09418243643197,0.019,0.03,1.78983280885967e-37,"GARP-LRRC32","AS_Group_vs_Healthy","downregulated in diseased group"
"CTB-152G17.6",1.52015599692595e-41,-1.31977339297956,0.011,0.021,4.21296032988057e-37,"CTB-152G17.6","AS_Group_vs_Healthy","downregulated in diseased group"
"NRG1",1.5728829235265e-41,-1.01827225346169,0.017,0.028,4.35908773426133e-37,"NRG1","AS_Group_vs_Healthy","downregulated in diseased group"
"C10orf11",1.73749048445338e-41,-1.14669169511165,0.011,0.021,4.8152811286141e-37,"C10orf11","AS_Group_vs_Healthy","downregulated in diseased group"
"CTDSPL",5.7735261015378e-41,-1.01155771334704,0.009,0.018,1.60007502378019e-36,"CTDSPL","AS_Group_vs_Healthy","downregulated in diseased group"
"KLHL3",1.31910830369616e-40,-1.16109245459756,0.016,0.027,3.65577675286353e-36,"KLHL3","AS_Group_vs_Healthy","downregulated in diseased group"
"CH507-9B2.9",1.62177431497385e-40,-1.48439065584681,0.008,0.016,4.49458533651853e-36,"CH507-9B2.9","AS_Group_vs_Healthy","downregulated in diseased group"
"RP11-367G6.3",5.12732258331091e-40,-1.07463294568859,0.014,0.024,1.42098618073879e-35,"RP11-367G6.3","AS_Group_vs_Healthy","downregulated in diseased group"
"VENTX",6.73997287173198e-40,-1.1214689216951,0.012,0.022,1.8679160816718e-35,"VENTX","AS_Group_vs_Healthy","downregulated in diseased group"
