Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Response To UV-C (GO:0010225)	1/7	0.33373085159326427	0.999995808452516	0	0	2.7926287744227354	3.0646879107185	WRN
Coronary Vasculature Morphogenesis (GO:0060977)	1/7	0.33373085159326427	0.999995808452516	0	0	2.7926287744227354	3.0646879107185	TGFBR1
Dendritic Spine Maintenance (GO:0097062)	1/7	0.33373085159326427	0.999995808452516	0	0	2.7926287744227354	3.0646879107185	IGF1R
Dermatan Sulfate Proteoglycan Biosynthetic Process (GO:0050651)	1/7	0.33373085159326427	0.999995808452516	0	0	2.7926287744227354	3.0646879107185	CSGALNACT2
Response To Potassium Ion (GO:0035864)	1/7	0.33373085159326427	0.999995808452516	0	0	2.7926287744227354	3.0646879107185	DLG2
Diacylglycerol Biosynthetic Process (GO:0006651)	1/7	0.33373085159326427	0.999995808452516	0	0	2.7926287744227354	3.0646879107185	PLCE1
siRNA Processing (GO:0030422)	1/7	0.33373085159326427	0.999995808452516	0	0	2.7926287744227354	3.0646879107185	DICER1
Sialylation (GO:0097503)	1/7	0.33373085159326427	0.999995808452516	0	0	2.7926287744227354	3.0646879107185	ST6GALNAC2
Establishment Of Centrosome Localization (GO:0051660)	1/7	0.33373085159326427	0.999995808452516	0	0	2.7926287744227354	3.0646879107185	DLG1
Establishment Of Protein Localization To Peroxisome (GO:0072663)	1/7	0.33373085159326427	0.999995808452516	0	0	2.7926287744227354	3.0646879107185	PEX1
Sulfur Amino Acid Transport (GO:0000101)	1/7	0.33373085159326427	0.999995808452516	0	0	2.7926287744227354	3.0646879107185	SLC43A2
Foam Cell Differentiation (GO:0090077)	1/7	0.33373085159326427	0.999995808452516	0	0	2.7926287744227354	3.0646879107185	SAMD1
Translocation Of Molecules Into Host (GO:0044417)	1/7	0.33373085159326427	0.999995808452516	0	0	2.7926287744227354	3.0646879107185	DDX39B
Venous Blood Vessel Development (GO:0060841)	1/7	0.33373085159326427	0.999995808452516	0	0	2.7926287744227354	3.0646879107185	BMPR2
Ventricular Trabecula Myocardium Morphogenesis (GO:0003222)	1/7	0.33373085159326427	0.999995808452516	0	0	2.7926287744227354	3.0646879107185	TGFBR1
Viral mRNA Export From Host Cell Nucleus (GO:0046784)	1/7	0.33373085159326427	0.999995808452516	0	0	2.7926287744227354	3.0646879107185	DDX39B
Hyperosmotic Response (GO:0006972)	1/7	0.33373085159326427	0.999995808452516	0	0	2.7926287744227354	3.0646879107185	YBX3
Interleukin-2-Mediated Signaling Pathway (GO:0038110)	1/7	0.33373085159326427	0.999995808452516	0	0	2.7926287744227354	3.0646879107185	IL2RG
Lymphatic Endothelial Cell Differentiation (GO:0060836)	1/7	0.33373085159326427	0.999995808452516	0	0	2.7926287744227354	3.0646879107185	BMPR2
Negative Regulation Of T Cell Mediated Cytotoxicity (GO:0001915)	1/7	0.33373085159326427	0.999995808452516	0	0	2.7926287744227354	3.0646879107185	KLRD1
Negative Regulation Of Circadian Rhythm (GO:0042754)	1/7	0.33373085159326427	0.999995808452516	0	0	2.7926287744227354	3.0646879107185	SFPQ
Negative Regulation Of Lipid Kinase Activity (GO:0090219)	1/7	0.33373085159326427	0.999995808452516	0	0	2.7926287744227354	3.0646879107185	PIP4K2A
Negative Regulation Of Muscle Cell Differentiation (GO:0051148)	1/7	0.33373085159326427	0.999995808452516	0	0	2.7926287744227354	3.0646879107185	ZBED6
Neuroepithelial Cell Differentiation (GO:0060563)	1/7	0.33373085159326427	0.999995808452516	0	0	2.7926287744227354	3.0646879107185	SOX4
Positive Regulation Of DNA Demethylation (GO:1901537)	1/7	0.33373085159326427	0.999995808452516	0	0	2.7926287744227354	3.0646879107185	OTUD4
Positive Regulation Of Astrocyte Differentiation (GO:0048711)	1/7	0.33373085159326427	0.999995808452516	0	0	2.7926287744227354	3.0646879107185	SERPINE2
Positive Regulation Of Cardiac Epithelial To Mesenchymal Transition (GO:0062043)	1/7	0.33373085159326427	0.999995808452516	0	0	2.7926287744227354	3.0646879107185	TGFBR1
Positive Regulation Of Endocytic Recycling (GO:2001137)	1/7	0.33373085159326427	0.999995808452516	0	0	2.7926287744227354	3.0646879107185	AKAP5
Positive Regulation Of Myotube Differentiation (GO:0010831)	1/7	0.33373085159326427	0.999995808452516	0	0	2.7926287744227354	3.0646879107185	MAML1
Positive Regulation Of Neuron Projection Arborization (GO:0150012)	1/7	0.33373085159326427	0.999995808452516	0	0	2.7926287744227354	3.0646879107185	DVL1
Positive Regulation Of Steroid Biosynthetic Process (GO:0010893)	1/7	0.33373085159326427	0.999995808452516	0	0	2.7926287744227354	3.0646879107185	STARD4
Post-Translational Protein Targeting To Membrane, Translocation (GO:0031204)	1/7	0.33373085159326427	0.999995808452516	0	0	2.7926287744227354	3.0646879107185	SEC61A2
Protein Deglycosylation (GO:0006517)	1/7	0.33373085159326427	0.999995808452516	0	0	2.7926287744227354	3.0646879107185	ENGASE
Protein Localization To Nucleolus (GO:1902570)	1/7	0.33373085159326427	0.999995808452516	0	0	2.7926287744227354	3.0646879107185	WRN
Regulation Of Carbohydrate Biosynthetic Process (GO:0043255)	1/7	0.33373085159326427	0.999995808452516	0	0	2.7926287744227354	3.0646879107185	OGT
Positive Regulation Of Developmental Process (GO:0051094)	15/233	0.3349102618140673	0.999995808452516	0	0	1.154317371790641	1.2626992982621181	BMPR2;PHF10;NCOA3;FMR1;TET1;DDHD1;LRP8;BCL7A;DVL1;BRD9;BRD7;ARID2;RREB1;OGT;ZBED3
RNA Processing (GO:0006396)	12/183	0.3364013153545518	0.999995808452516	0	0	1.177059240028322	1.2823477078967669	DDX17;SFPQ;DDX39B;PABPN1;DIS3;AKAP8L;LUC7L3;PRPF4B;U2AF1;RNPC3;TARDBP;RBM5
Cardiac Muscle Tissue Development (GO:0048738)	4/52	0.3365712448529526	0.999995808452516	0	0	1.3969278717720393	1.5211782207750657	BMPR2;MAML1;SMAD5;TTN
Regulation Of Proteolysis (GO:0030162)	4/52	0.3365712448529526	0.999995808452516	0	0	1.3969278717720393	1.5211782207750657	SERPINE2;RHOBTB3;GSAP;OGT
Cellular Response To Ionizing Radiation (GO:0071479)	4/52	0.3365712448529526	0.999995808452516	0	0	1.3969278717720393	1.5211782207750657	WRN;KDM1A;TLK2;BRCA2
Regulation Of Cell Development (GO:0060284)	4/52	0.3365712448529526	0.999995808452516	0	0	1.3969278717720393	1.5211782207750657	BRD1;KAT6B;KAT6A;FBXO22
Positive Regulation Of GTPase Activity (GO:0043547)	15/234	0.3409191683283249	0.999995808452516	0	0	1.1489849216517196	1.236434017914405	USP6NL;ARHGAP11B;RALGAPA2;AGAP4;TBC1D2B;RASGRP1;TIAM2;AGAP9;AGAP6;SGSM3;RAB11FIP2;SOS2;ARHGEF5;RALGPS2;MAP4K4
Hemopoiesis (GO:0030097)	7/101	0.34260831745301995	0.999995808452516	0	0	1.2486037234042553	1.3374636239329356	KMT2A;KAT6A;PRKX;CDK13;HIPK1;OGT;KLF3
Positive Regulation Of Amide Metabolic Process (GO:0034250)	6/85	0.3459674941555543	0.999995808452516	0	0	1.2733206111180118	1.351515810309143	YTHDF1;FMR1;GSAP;EIF4G3;OGT;SOX4
Regulation Of p38MAPK Cascade (GO:1900744)	3/37	0.3469125868806164	0.999995808452516	0	0	1.478883190286791	1.56566766699586	DLG1;STK39;RASGRP1
Positive Regulation Of Cell Projection Organization (GO:0031346)	8/118	0.3474355345306463	0.999995808452516	0	0	1.2194654317978715	1.2891897621108894	TIAM2;FES;SS18L1;DVL1;CAPRIN2;ARHGAP35;MARK2;PLXNA3
Double-Strand Break Repair (GO:0006302)	11/168	0.348287067833843	0.999995808452516	0	0	1.1750108440061182	1.2393171097132716	MBTD1;MMS22L;SFPQ;WRN;RNF169;SLX4;XRCC4;ZGRF1;ZMYND8;ATM;BRCA2
Actin Cytoskeleton Reorganization (GO:0031532)	4/53	0.3495805305836624	0.999995808452516	0	0	1.368346448107293	1.4381613000982907	FER;RICTOR;TNIK;WHAMM
Tight Junction Assembly (GO:0120192)	4/53	0.3495805305836624	0.999995808452516	0	0	1.368346448107293	1.4381613000982907	DLG1;OCLN;PECAM1;STRN
Regulation Of Alternative mRNA Splicing, Via Spliceosome (GO:0000381)	4/53	0.3495805305836624	0.999995808452516	0	0	1.368346448107293	1.4381613000982907	DDX17;RBM25;FMR1;RBM5
Fc-epsilon Receptor Signaling Pathway (GO:0038095)	2/22	0.35415464914150924	0.999995808452516	0	0	1.6758222222222223	1.7395396631917721	MAP2K4;FER
Cellular Response To Interferon-Beta (GO:0035458)	2/22	0.35415464914150924	0.999995808452516	0	0	1.6758222222222223	1.7395396631917721	NDUFA13;PYHIN1
Regulation Of Telomere Capping (GO:1904353)	2/22	0.35415464914150924	0.999995808452516	0	0	1.6758222222222223	1.7395396631917721	TNKS2;TERF2
Glucose Transmembrane Transport (GO:1904659)	2/22	0.35415464914150924	0.999995808452516	0	0	1.6758222222222223	1.7395396631917721	PPBP;SLC5A3
Hexose Transmembrane Transport (GO:0008645)	2/22	0.35415464914150924	0.999995808452516	0	0	1.6758222222222223	1.7395396631917721	PPBP;SLC5A3
Membrane Protein Ectodomain Proteolysis (GO:0006509)	2/22	0.35415464914150924	0.999995808452516	0	0	1.6758222222222223	1.7395396631917721	SPPL2B;SPPL3
Positive Regulation Of Viral Life Cycle (GO:1903902)	2/22	0.35415464914150924	0.999995808452516	0	0	1.6758222222222223	1.7395396631917721	FMR1;TRIM38
Regulation Of Neurotransmitter Secretion (GO:0046928)	3/38	0.3625785230318091	0.999995808452516	0	0	1.4365531265887137	1.457403564488552	PREPL;MCTP1;FMR1
Regulation Of Telomere Maintenance (GO:0032204)	3/38	0.3625785230318091	0.999995808452516	0	0	1.4365531265887137	1.457403564488552	SLX4;DHX36;TERF2
Import Into Cell (GO:0098657)	3/38	0.3625785230318091	0.999995808452516	0	0	1.4365531265887137	1.457403564488552	SLC7A8;SLC11A2;SLC5A3
Negative Regulation Of Type I Interferon Production (GO:0032480)	3/38	0.3625785230318091	0.999995808452516	0	0	1.4365531265887137	1.457403564488552	PPM1B;TRAF3IP1;CACTIN
Positive Regulation Of Axonogenesis (GO:0050772)	3/38	0.3625785230318091	0.999995808452516	0	0	1.4365531265887137	1.457403564488552	TIAM2;RUFY3;PLXNA3
Positive Regulation Of Bone Mineralization (GO:0030501)	3/38	0.3625785230318091	0.999995808452516	0	0	1.4365531265887137	1.457403564488552	BMPR2;ACVR2B;GPM6B
Regulation Of Myoblast Differentiation (GO:0045661)	4/54	0.36259401657030105	0.999995808452516	0	0	1.3409082813891362	1.3603132117933638	PHF10;ARID2;BRD7;SOX4
Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:0010569)	5/71	0.37125807851413223	0.999995808452516	0	0	1.2698509155728408	1.25824172109728	MBTD1;SETD2;KDM1A;KMT5A;ARID2
Synapse Assembly (GO:0007416)	5/71	0.37125807851413223	0.999995808452516	0	0	1.2698509155728408	1.25824172109728	SRGAP2C;FARP1;RYK;DVL1;NRCAM
DNA Damage Response, Signal Transduction By P53 Class Mediator Resulting In Transcription Of P21 Class Mediator (GO:0006978)	1/8	0.3712882034923171	0.999995808452516	0	0	2.3935549352956103	2.3714784340424218	HIPK2
Regulation Of Epidermis Development (GO:0045682)	1/8	0.3712882034923171	0.999995808452516	0	0	2.3935549352956103	2.3714784340424218	SGPP1
Regulation Of Glucan Biosynthetic Process (GO:0010962)	1/8	0.3712882034923171	0.999995808452516	0	0	2.3935549352956103	2.3714784340424218	PPP1R3D
T Cell Mediated Cytotoxicity (GO:0001913)	1/8	0.3712882034923171	0.999995808452516	0	0	2.3935549352956103	2.3714784340424218	CRTAM
Regulation Of Interleukin-18 Production (GO:0032661)	1/8	0.3712882034923171	0.999995808452516	0	0	2.3935549352956103	2.3714784340424218	CD84
Regulation Of Macrophage Migration (GO:1905521)	1/8	0.3712882034923171	0.999995808452516	0	0	2.3935549352956103	2.3714784340424218	MTUS1
Regulation Of Morphogenesis Of An Epithelium (GO:1905330)	1/8	0.3712882034923171	0.999995808452516	0	0	2.3935549352956103	2.3714784340424218	BTBD7
Apoptotic DNA Fragmentation (GO:0006309)	1/8	0.3712882034923171	0.999995808452516	0	0	2.3935549352956103	2.3714784340424218	DICER1
Astral Microtubule Organization (GO:0030953)	1/8	0.3712882034923171	0.999995808452516	0	0	2.3935549352956103	2.3714784340424218	DLG1
Autophagosome-Lysosome Fusion (GO:0061909)	1/8	0.3712882034923171	0.999995808452516	0	0	2.3935549352956103	2.3714784340424218	PIP4K2A
Regulation Of Skeletal Muscle Cell Differentiation (GO:2001014)	1/8	0.3712882034923171	0.999995808452516	0	0	2.3935549352956103	2.3714784340424218	DDX17
Regulation Of Sterol Biosynthetic Process (GO:0106118)	1/8	0.3712882034923171	0.999995808452516	0	0	2.3935549352956103	2.3714784340424218	MBTPS1
Commissural Neuron Axon Guidance (GO:0071679)	1/8	0.3712882034923171	0.999995808452516	0	0	2.3935549352956103	2.3714784340424218	RYK
Constitutive Heterochromatin Formation (GO:0140719)	1/8	0.3712882034923171	0.999995808452516	0	0	2.3935549352956103	2.3714784340424218	EZH1
Cyclooxygenase Pathway (GO:0019371)	1/8	0.3712882034923171	0.999995808452516	0	0	2.3935549352956103	2.3714784340424218	PTGDS
Response To Misfolded Protein (GO:0051788)	1/8	0.3712882034923171	0.999995808452516	0	0	2.3935549352956103	2.3714784340424218	UBE2W
Response To Vitamin D (GO:0033280)	1/8	0.3712882034923171	0.999995808452516	0	0	2.3935549352956103	2.3714784340424218	FES
Retrograde Transport, Vesicle Recycling Within Golgi (GO:0000301)	1/8	0.3712882034923171	0.999995808452516	0	0	2.3935549352956103	2.3714784340424218	COG8
Semaphorin-Plexin Signaling Pathway Involved In Axon Guidance (GO:1902287)	1/8	0.3712882034923171	0.999995808452516	0	0	2.3935549352956103	2.3714784340424218	PLXNA3
Somatic Recombination Of Immunoglobulin Gene Segments (GO:0016447)	1/8	0.3712882034923171	0.999995808452516	0	0	2.3935549352956103	2.3714784340424218	XRCC4
Transcription-Coupled Nucleotide-Excision Repair (GO:0006283)	1/8	0.3712882034923171	0.999995808452516	0	0	2.3935549352956103	2.3714784340424218	UVSSA
Glucan Metabolic Process (GO:0044042)	1/8	0.3712882034923171	0.999995808452516	0	0	2.3935549352956103	2.3714784340424218	PRKAG2
Inner Ear Receptor Cell Development (GO:0060119)	1/8	0.3712882034923171	0.999995808452516	0	0	2.3935549352956103	2.3714784340424218	SLC4A7
mRNA Pseudouridine Synthesis (GO:1990481)	1/8	0.3712882034923171	0.999995808452516	0	0	2.3935549352956103	2.3714784340424218	PUS7L
Manganese Ion Transport (GO:0006828)	1/8	0.3712882034923171	0.999995808452516	0	0	2.3935549352956103	2.3714784340424218	SLC11A2
Multi-Pass Transmembrane Protein Insertion Into ER Membrane (GO:0160063)	1/8	0.3712882034923171	0.999995808452516	0	0	2.3935549352956103	2.3714784340424218	NOMO1
Negative Regulation Of Chromosome Organization (GO:2001251)	1/8	0.3712882034923171	0.999995808452516	0	0	2.3935549352956103	2.3714784340424218	TERF2
Negative Regulation Of Cytoplasmic Translation (GO:2000766)	1/8	0.3712882034923171	0.999995808452516	0	0	2.3935549352956103	2.3714784340424218	FMR1
Negative Regulation Of Leukocyte Degranulation (GO:0043301)	1/8	0.3712882034923171	0.999995808452516	0	0	2.3935549352956103	2.3714784340424218	CD84
Negative Regulation Of Platelet Aggregation (GO:0090331)	1/8	0.3712882034923171	0.999995808452516	0	0	2.3935549352956103	2.3714784340424218	SERPINE2
Negative Regulation Of Regulated Secretory Pathway (GO:1903306)	1/8	0.3712882034923171	0.999995808452516	0	0	2.3935549352956103	2.3714784340424218	FMR1
Negative Regulation Of Retrograde Protein Transport, ER To Cytosol (GO:1904153)	1/8	0.3712882034923171	0.999995808452516	0	0	2.3935549352956103	2.3714784340424218	YOD1
Negative Regulation Of Systemic Arterial Blood Pressure (GO:0003085)	1/8	0.3712882034923171	0.999995808452516	0	0	2.3935549352956103	2.3714784340424218	BMPR2
Negative Regulation Of Transporter Activity (GO:0032410)	1/8	0.3712882034923171	0.999995808452516	0	0	2.3935549352956103	2.3714784340424218	STK39
Negative Regulation Of Ubiquitin Protein Ligase Activity (GO:1904667)	1/8	0.3712882034923171	0.999995808452516	0	0	2.3935549352956103	2.3714784340424218	RPL17
Neuronal Action Potential (GO:0019228)	1/8	0.3712882034923171	0.999995808452516	0	0	2.3935549352956103	2.3714784340424218	KCNMB3
Neuronal Ion Channel Clustering (GO:0045161)	1/8	0.3712882034923171	0.999995808452516	0	0	2.3935549352956103	2.3714784340424218	NRCAM
Peptidyl-Lysine Monomethylation (GO:0018026)	1/8	0.3712882034923171	0.999995808452516	0	0	2.3935549352956103	2.3714784340424218	KMT5A
Peroxisomal Transport (GO:0043574)	1/8	0.3712882034923171	0.999995808452516	0	0	2.3935549352956103	2.3714784340424218	PEX1
Phototransduction, Visible Light (GO:0007603)	1/8	0.3712882034923171	0.999995808452516	0	0	2.3935549352956103	2.3714784340424218	GNAQ
Positive Regulation Of Actin Cytoskeleton Reorganization (GO:2000251)	1/8	0.3712882034923171	0.999995808452516	0	0	2.3935549352956103	2.3714784340424218	FES
Positive Regulation Of Calcium Ion Import Across Plasma Membrane (GO:1905665)	1/8	0.3712882034923171	0.999995808452516	0	0	2.3935549352956103	2.3714784340424218	PPP3CA
Positive Regulation Of Calcium Ion Transport Into Cytosol (GO:0010524)	1/8	0.3712882034923171	0.999995808452516	0	0	2.3935549352956103	2.3714784340424218	P2RX5
Positive Regulation Of Chromatin Binding (GO:0035563)	1/8	0.3712882034923171	0.999995808452516	0	0	2.3935549352956103	2.3714784340424218	HMBOX1
Positive Regulation Of Ligase Activity (GO:0051351)	1/8	0.3712882034923171	0.999995808452516	0	0	2.3935549352956103	2.3714784340424218	XRCC4
Positive Regulation Of Monocyte Chemotactic Protein-1 Production (GO:0071639)	1/8	0.3712882034923171	0.999995808452516	0	0	2.3935549352956103	2.3714784340424218	CD84
Protein poly-ADP-ribosylation (GO:0070212)	1/8	0.3712882034923171	0.999995808452516	0	0	2.3935549352956103	2.3714784340424218	TNKS2
Regulation Of DNA Demethylation (GO:1901535)	1/8	0.3712882034923171	0.999995808452516	0	0	2.3935549352956103	2.3714784340424218	OTUD4
Regulation Of DNA Methylation (GO:0044030)	1/8	0.3712882034923171	0.999995808452516	0	0	2.3935549352956103	2.3714784340424218	KMT2A
Regulation Of DNA-templated Transcription Initiation (GO:2000142)	1/8	0.3712882034923171	0.999995808452516	0	0	2.3935549352956103	2.3714784340424218	THRA
Regulation Of Wnt Signaling Pathway, Planar Cell Polarity Pathway (GO:2000095)	1/8	0.3712882034923171	0.999995808452516	0	0	2.3935549352956103	2.3714784340424218	NPHP3
Regulation Of Cellular Response To Transforming Growth Factor Beta Stimulus (GO:1903844)	2/23	0.37483300707106026	0.999995808452516	0	0	1.595936507936508	1.5660520648532157	NREP;TRIM33
Regulation Of Cholesterol Metabolic Process (GO:0090181)	2/23	0.37483300707106026	0.999995808452516	0	0	1.595936507936508	1.5660520648532157	MBTPS1;STARD4
Actin Nucleation (GO:0045010)	2/23	0.37483300707106026	0.999995808452516	0	0	1.595936507936508	1.5660520648532157	WHAMM;LMOD3
Regulation Of Myotube Differentiation (GO:0010830)	2/23	0.37483300707106026	0.999995808452516	0	0	1.595936507936508	1.5660520648532157	MAML1;FBXO22
Artery Development (GO:0060840)	2/23	0.37483300707106026	0.999995808452516	0	0	1.595936507936508	1.5660520648532157	BMPR2;TGFBR1
Endocardial Cushion Development (GO:0003197)	2/23	0.37483300707106026	0.999995808452516	0	0	1.595936507936508	1.5660520648532157	BMPR2;MDM4
Histone mRNA Metabolic Process (GO:0008334)	2/23	0.37483300707106026	0.999995808452516	0	0	1.595936507936508	1.5660520648532157	LSM11;XRN1
Positive Regulation Of Lamellipodium Assembly (GO:0010592)	2/23	0.37483300707106026	0.999995808452516	0	0	1.595936507936508	1.5660520648532157	OCLN;PLCE1
Positive Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120034)	6/88	0.3765078595729284	0.999995808452516	0	0	1.2265398925175692	1.1981042290340242	TENM1;OCLN;FMR1;PLCE1;ARHGAP35;RHOQ
Negative Regulation Of Proteasomal Protein Catabolic Process (GO:1901799)	3/39	0.3781836817566721	0.999995808452516	0	0	1.3965747330960854	1.3579947343082095	F8A1;TLK2;OGT
Positive Regulation Of Intracellular Transport (GO:0032388)	3/39	0.3781836817566721	0.999995808452516	0	0	1.3965747330960854	1.3579947343082095	TENM1;CAPN10;RUFY3
Positive Regulation Of Lymphocyte Differentiation (GO:0045621)	3/39	0.3781836817566721	0.999995808452516	0	0	1.3965747330960854	1.3579947343082095	PHF10;ARID2;BRD7
Positive Regulation Of Stress-Activated MAPK Cascade (GO:0032874)	7/105	0.37982662977029047	0.999995808452516	0	0	1.1973852040816326	1.1591172133769552	TAOK1;STK39;MAP3K10;TNIK;RASGRP1;KLHDC10;HIPK2
Regulation Of Cellular Localization (GO:0060341)	5/72	0.3826102133577826	0.999995808452516	0	0	1.2508314044749513	1.2017219219640667	KDM1A;DVL1;STX6;CSNK1E;TRIM38
Regulation Of Vesicle-Mediated Transport (GO:0060627)	6/89	0.3867087248284871	0.999995808452516	0	0	1.2116978171383124	1.1512141252920565	MBTPS1;ZFYVE16;FES;RAB12;RUFY2;ABL2
Positive Regulation Of DNA Repair (GO:0045739)	6/89	0.3867087248284871	0.999995808452516	0	0	1.2116978171383124	1.1512141252920565	INO80B;BCL7A;PHF10;ARID2;BRD7;NPAS2
Positive Regulation Of DNA-templated Transcription, Elongation (GO:0032786)	4/56	0.38857622038323125	0.999995808452516	0	0	1.2891978902664567	1.218634851662918	DDX39B;ZMYND8;CDK13;MED6
Organonitrogen Compound Biosynthetic Process (GO:1901566)	8/123	0.3906080590772031	0.999995808452516	0	0	1.1661343590939115	1.0962253368251693	CERS6;TYW5;SLC44A1;TYW1B;DEGS2;PCSK5;CSNK1G2;SGPP1
Regulation Of Cell Motility (GO:2000145)	8/123	0.3906080590772031	0.999995808452516	0	0	1.1661343590939115	1.0962253368251693	SERPINE2;FES;SPATA13;ABL2;PRKX;PKN2;CRK;PLXNA3
Regulation Of Protein Dephosphorylation (GO:0035304)	3/40	0.3937061406317535	0.999995808452516	0	0	1.3587573338463017	1.2665663062722774	ANKLE2;PPP6R2;SPPL3
Regulation Of Small Molecule Metabolic Process (GO:0062012)	3/40	0.3937061406317535	0.999995808452516	0	0	1.3587573338463017	1.2665663062722774	NCOR2;PRKAG2;OGT
Establishment Or Maintenance Of Epithelial Cell Apical/Basal Polarity (GO:0045197)	3/40	0.3937061406317535	0.999995808452516	0	0	1.3587573338463017	1.2665663062722774	DLG1;DLG2;MARK2
Positive Regulation Of Insulin Secretion (GO:0032024)	3/40	0.3937061406317535	0.999995808452516	0	0	1.3587573338463017	1.2665663062722774	TCF7L2;CAPN10;SOX4
Positive Regulation Of Myeloid Leukocyte Differentiation (GO:0002763)	3/40	0.3937061406317535	0.999995808452516	0	0	1.3587573338463017	1.2665663062722774	PPP3CA;FES;PF4
Regulation Of Supramolecular Fiber Organization (GO:1902903)	2/24	0.39523386185751697	0.999995808452516	0	0	1.5233131313131314	1.4140575092868264	CAMSAP1;CAMSAP2
Response To Hexose (GO:0009746)	2/24	0.39523386185751697	0.999995808452516	0	0	1.5233131313131314	1.4140575092868264	TCF7L2;ZBED3
Stress Granule Assembly (GO:0034063)	2/24	0.39523386185751697	0.999995808452516	0	0	1.5233131313131314	1.4140575092868264	YTHDF1;FMR1
Neuromuscular Junction Development (GO:0007528)	2/24	0.39523386185751697	0.999995808452516	0	0	1.5233131313131314	1.4140575092868264	PPFIBP1;DVL1
Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122)	45/763	0.39687605690083305	0.999995808452516	0	0	1.0516157018623307	0.9718309291712403	ZNF451;ZNF891;URI1;CTBP2;KDM1A;THRA;ZMYND8;PRDM2;RTF1;CHD3;ELK4;HMBOX1;NRIP1;HIVEP1;KMT5A;SAMD1;ZBED6;RREB1;RPL17;ZNF785;FNIP2;SOX4;BPTF;HEXIM1;ZBTB18;SPEN;KLF11;TCF7L2;CBX4;ZBTB37;TET1;DICER1;SOX12;ACVR2B;GATAD2A;NCOR2;DLG1;SFPQ;TBL1XR1;PHF14;MDM4;OGT;EZH1;TRIM33;ZNF398
Neuron Projection Development (GO:0031175)	12/192	0.39834926081120814	0.999995808452516	0	0	1.1176681614349775	1.0287309679179588	RYK;DIP2A;DICER1;TNIK;STX3;ARHGAP35;CAMSAP1;GPM6B;MARK2;CAMSAP2;PLXNA3;MAP4K4
Regulation Of Transcription Initiation By RNA Polymerase II (GO:0060260)	4/57	0.40151769977033686	0.999995808452516	0	0	1.2648061963406643	1.1541402864586177	ZNF451;MED13;DHX36;MED6
Membrane Lipid Biosynthetic Process (GO:0046467)	4/57	0.40151769977033686	0.999995808452516	0	0	1.2648061963406643	1.1541402864586177	CERS6;DEGS2;CSNK1G2;SGPP1
Myeloid Cell Differentiation (GO:0030099)	4/57	0.40151769977033686	0.999995808452516	0	0	1.2648061963406643	1.1541402864586177	KAT6A;FLVCR1;PRKX;HIPK2
Regulation Of Cell Differentiation (GO:0045595)	12/193	0.4052991185993432	0.999995808452516	0	0	1.1114337388202067	1.0037690636674257	DDX17;SUZ12;PHF10;BCL7A;FES;BRD9;NREP;CHD3;BRD7;ARID2;TGFBR1;GATAD2A
Positive Regulation Of Hydrolase Activity (GO:0051345)	11/176	0.4062323359930209	0.999995808452516	0	0	1.1175627240143369	1.0067340587542246	USP6NL;ARHGAP11B;NDUFA13;WRN;SGSM3;MTMR9;RAB11FIP2;RASGRP1;SOS2;RALGPS2;MAP4K4
Regulation Of Cellular Response To Oxidative Stress (GO:1900407)	1/9	0.40673022964517397	0.999995808452516	0	0	2.0942495559502663	1.8839976644116532	DHFR
DNA Damage Response, Signal Transduction Resulting In Transcription (GO:0042772)	1/9	0.40673022964517397	0.999995808452516	0	0	2.0942495559502663	1.8839976644116532	HIPK2
I-kappaB Phosphorylation (GO:0007252)	1/9	0.40673022964517397	0.999995808452516	0	0	2.0942495559502663	1.8839976644116532	ERC1
SNARE Complex Assembly (GO:0035493)	1/9	0.40673022964517397	0.999995808452516	0	0	2.0942495559502663	1.8839976644116532	VAMP1
Wnt Signaling Pathway Involved In Midbrain Dopaminergic Neuron Differentiation (GO:1904953)	1/9	0.40673022964517397	0.999995808452516	0	0	2.0942495559502663	1.8839976644116532	RYK
Regulation Of Long-Term Synaptic Depression (GO:1900452)	1/9	0.40673022964517397	0.999995808452516	0	0	2.0942495559502663	1.8839976644116532	FMR1
Regulation Of Mast Cell Activation (GO:0033003)	1/9	0.40673022964517397	0.999995808452516	0	0	2.0942495559502663	1.8839976644116532	CD84
Amino Sugar Metabolic Process (GO:0006040)	1/9	0.40673022964517397	0.999995808452516	0	0	2.0942495559502663	1.8839976644116532	SLC35A3
Autophagy Of Peroxisome (GO:0030242)	1/9	0.40673022964517397	0.999995808452516	0	0	2.0942495559502663	1.8839976644116532	ATM
Regulation Of Phospholipid Metabolic Process (GO:1903725)	1/9	0.40673022964517397	0.999995808452516	0	0	2.0942495559502663	1.8839976644116532	MTMR9
Regulation Of Protein Acetylation (GO:1901983)	1/9	0.40673022964517397	0.999995808452516	0	0	2.0942495559502663	1.8839976644116532	TAOK1
Regulation Of Protein Localization To Chromatin (GO:1905634)	1/9	0.40673022964517397	0.999995808452516	0	0	2.0942495559502663	1.8839976644116532	SETD2
Regulation Of Store-Operated Calcium Entry (GO:2001256)	1/9	0.40673022964517397	0.999995808452516	0	0	2.0942495559502663	1.8839976644116532	CD84
