Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Actin Filament Network Formation (GO:0051639)	1/8	0.20947639673516166	0.8263532627991725	0	0	4.798319327731092	7.50046507830823	CARMIL2
Regulation Of Mitochondrial Gene Expression (GO:0062125)	1/8	0.20947639673516166	0.8263532627991725	0	0	4.798319327731092	7.50046507830823	SHMT2
Regulation Of Mitotic Centrosome Separation (GO:0046602)	1/8	0.20947639673516166	0.8263532627991725	0	0	4.798319327731092	7.50046507830823	UBXN2B
Bone Resorption (GO:0045453)	1/8	0.20947639673516166	0.8263532627991725	0	0	4.798319327731092	7.50046507830823	IL7
Regulation Of Protein ADP-ribosylation (GO:0010835)	1/8	0.20947639673516166	0.8263532627991725	0	0	4.798319327731092	7.50046507830823	HPF1
Regulation Of Sister Chromatid Cohesion (GO:0007063)	1/8	0.20947639673516166	0.8263532627991725	0	0	4.798319327731092	7.50046507830823	FEN1
Regulation Of Sterol Biosynthetic Process (GO:0106118)	1/8	0.20947639673516166	0.8263532627991725	0	0	4.798319327731092	7.50046507830823	SH2D2A
Cellular Response To Hydroxyurea (GO:0072711)	1/8	0.20947639673516166	0.8263532627991725	0	0	4.798319327731092	7.50046507830823	RTF2
Cellular Response To Muramyl Dipeptide (GO:0071225)	1/8	0.20947639673516166	0.8263532627991725	0	0	4.798319327731092	7.50046507830823	LDOC1
Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903555)	1/8	0.20947639673516166	0.8263532627991725	0	0	4.798319327731092	7.50046507830823	ZFP36
Response To Leptin (GO:0044321)	1/8	0.20947639673516166	0.8263532627991725	0	0	4.798319327731092	7.50046507830823	NR4A3
Selenocysteine Incorporation (GO:0001514)	1/8	0.20947639673516166	0.8263532627991725	0	0	4.798319327731092	7.50046507830823	SELENOT
Somite Development (GO:0061053)	1/8	0.20947639673516166	0.8263532627991725	0	0	4.798319327731092	7.50046507830823	MEOX1
Sphingosine-1-Phosphate Receptor Signaling Pathway (GO:0003376)	1/8	0.20947639673516166	0.8263532627991725	0	0	4.798319327731092	7.50046507830823	S1PR1
Translational Readthrough (GO:0006451)	1/8	0.20947639673516166	0.8263532627991725	0	0	4.798319327731092	7.50046507830823	SELENOT
Translational Termination (GO:0006415)	1/8	0.20947639673516166	0.8263532627991725	0	0	4.798319327731092	7.50046507830823	MRPL58
Hyaluronan Catabolic Process (GO:0030214)	1/8	0.20947639673516166	0.8263532627991725	0	0	4.798319327731092	7.50046507830823	CEMIP2
Immune Response-Inhibiting Cell Surface Receptor Signaling Pathway (GO:0002767)	1/8	0.20947639673516166	0.8263532627991725	0	0	4.798319327731092	7.50046507830823	HLA-G
Kynurenine Metabolic Process (GO:0070189)	1/8	0.20947639673516166	0.8263532627991725	0	0	4.798319327731092	7.50046507830823	KYAT3
Multi-Pass Transmembrane Protein Insertion Into ER Membrane (GO:0160063)	1/8	0.20947639673516166	0.8263532627991725	0	0	4.798319327731092	7.50046507830823	RAB5IF
Negative Regulation Of Oxidative Stress-Induced Neuron Death (GO:1903204)	1/8	0.20947639673516166	0.8263532627991725	0	0	4.798319327731092	7.50046507830823	RACK1
Nucleic Acid Transport (GO:0050657)	1/8	0.20947639673516166	0.8263532627991725	0	0	4.798319327731092	7.50046507830823	RTRAF
p38MAPK Cascade (GO:0038066)	1/8	0.20947639673516166	0.8263532627991725	0	0	4.798319327731092	7.50046507830823	ZFP36
Positive Regulation Of Membrane Invagination (GO:1905155)	1/8	0.20947639673516166	0.8263532627991725	0	0	4.798319327731092	7.50046507830823	PLCG2
Positive Regulation Of Monocyte Chemotactic Protein-1 Production (GO:0071639)	1/8	0.20947639673516166	0.8263532627991725	0	0	4.798319327731092	7.50046507830823	OAS1
Purine Nucleobase Transport (GO:0006863)	1/8	0.20947639673516166	0.8263532627991725	0	0	4.798319327731092	7.50046507830823	SLC29A3
Regulation Of CD8-positive, Alpha-Beta T Cell Proliferation (GO:2000564)	1/8	0.20947639673516166	0.8263532627991725	0	0	4.798319327731092	7.50046507830823	VSIR
Regulation Of Phosphorylation (GO:0042325)	4/82	0.2136155710345353	0.8263532627991725	0	0	1.725128205128205	2.6628686964010764	CDKN1A;CDKN2A;ROPN1L;NOP53
Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:0008625)	2/30	0.21522937096101147	0.8263532627991725	0	0	2.400717999504828	3.6876252306731243	DELE1;GABARAP
Nucleic Acid Metabolic Process (GO:0090304)	2/30	0.21522937096101147	0.8263532627991725	0	0	2.400717999504828	3.6876252306731243	FEN1;DNASE1L1
Phospholipid Dephosphorylation (GO:0046839)	2/30	0.21522937096101147	0.8263532627991725	0	0	2.400717999504828	3.6876252306731243	PIP4P2;PIP4P1
Positive Regulation Of Interleukin-10 Production (GO:0032733)	2/30	0.21522937096101147	0.8263532627991725	0	0	2.400717999504828	3.6876252306731243	IRF4;PLCG2
Regulation Of Calcium-Mediated Signaling (GO:0050848)	2/30	0.21522937096101147	0.8263532627991725	0	0	2.400717999504828	3.6876252306731243	JPT2;PLCG2
Mitotic Cell Cycle Phase Transition (GO:0044772)	5/111	0.21928218877740718	0.8263532627991725	0	0	1.5872559332062324	2.408495558605023	EPS8;CDKN1A;GPR132;RCC1;CDKN3
Positive Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032436)	4/83	0.21973081311146897	0.8263532627991725	0	0	1.7032030820033022	2.5809522964884963	RACK1;ELOB;NOP53;GABARAP
Positive Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000060)	4/83	0.21973081311146897	0.8263532627991725	0	0	1.7032030820033022	2.5809522964884963	RACK1;ELOB;NOP53;GABARAP
Pattern Recognition Receptor Signaling Pathway (GO:0002221)	3/56	0.2205044847810819	0.8263532627991725	0	0	1.903301886792453	2.8774826812339347	PLCG2;CGAS;TICAM1
Protein Deubiquitination (GO:0016579)	5/112	0.22454368226893573	0.8263532627991725	0	0	1.5723403562473541	2.348581228479183	BABAM2;MINDY2;SHMT2;ABRAXAS2;OTULINL
Actin Filament Polymerization (GO:0030041)	2/31	0.22596165810716343	0.8263532627991725	0	0	2.3178150959182453	3.447494876140784	WASHC5;WASHC3
Antigen Processing And Presentation Of Exogenous Peptide Antigen (GO:0002478)	2/31	0.22596165810716343	0.8263532627991725	0	0	2.3178150959182453	3.447494876140784	HLA-DRB5;HLA-DQA2
Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090092)	2/31	0.22596165810716343	0.8263532627991725	0	0	2.3178150959182453	3.447494876140784	FST;DKK3
Toll-Like Receptor Signaling Pathway (GO:0002224)	2/31	0.22596165810716343	0.8263532627991725	0	0	2.3178150959182453	3.447494876140784	PLCG2;TICAM1
Glutamine Family Amino Acid Metabolic Process (GO:0009064)	2/31	0.22596165810716343	0.8263532627991725	0	0	2.3178150959182453	3.447494876140784	DGLUCY;UCP2
Negative Regulation Of DNA Biosynthetic Process (GO:2000279)	2/31	0.22596165810716343	0.8263532627991725	0	0	2.3178150959182453	3.447494876140784	CDKN1A;TENT4B
Negative Regulation Of Cell-Matrix Adhesion (GO:0001953)	2/31	0.22596165810716343	0.8263532627991725	0	0	2.3178150959182453	3.447494876140784	ADAM15;CDKN2A
Positive Regulation Of Mononuclear Cell Migration (GO:0071677)	2/31	0.22596165810716343	0.8263532627991725	0	0	2.3178150959182453	3.447494876140784	LGALS3;CCR6
Integrin-Mediated Signaling Pathway (GO:0007229)	4/85	0.2320973322732745	0.8263532627991725	0	0	1.6609769189479335	2.426020329305703	FYB1;ADAM15;NME2;ERBIN
Macromolecule Catabolic Process (GO:0009057)	4/85	0.2320973322732745	0.8263532627991725	0	0	1.6609769189479335	2.426020329305703	UTP25;FBH1;MTREX;DNASE1L1
ER-associated Misfolded Protein Catabolic Process (GO:0071712)	1/9	0.23237118084557784	0.8263532627991725	0	0	4.198313148788928	6.1270991040457865	UFD1
Regulation Of Endoplasmic Reticulum Unfolded Protein Response (GO:1900101)	1/9	0.23237118084557784	0.8263532627991725	0	0	4.198313148788928	6.1270991040457865	RACK1
Golgi Lumen Acidification (GO:0061795)	1/9	0.23237118084557784	0.8263532627991725	0	0	4.198313148788928	6.1270991040457865	ATP6V0C
NAD Biosynthesis Via Nicotinamide Riboside Salvage Pathway (GO:0034356)	1/9	0.23237118084557784	0.8263532627991725	0	0	4.198313148788928	6.1270991040457865	NAXD
Regulation Of High Voltage-Gated Calcium Channel Activity (GO:1901841)	1/9	0.23237118084557784	0.8263532627991725	0	0	4.198313148788928	6.1270991040457865	NIPSNAP2
Amino Sugar Metabolic Process (GO:0006040)	1/9	0.23237118084557784	0.8263532627991725	0	0	4.198313148788928	6.1270991040457865	FN3K
Regulation Of Protein Localization To Centrosome (GO:1904779)	1/9	0.23237118084557784	0.8263532627991725	0	0	4.198313148788928	6.1270991040457865	UBXN2B
Regulation Of Sequestering Of Calcium Ion (GO:0051282)	1/9	0.23237118084557784	0.8263532627991725	0	0	4.198313148788928	6.1270991040457865	LIME1
Cellular Response To Oxidised Low-Density Lipoprotein Particle Stimulus (GO:0140052)	1/9	0.23237118084557784	0.8263532627991725	0	0	4.198313148788928	6.1270991040457865	TICAM1
Regulation Of Viral-Induced Cytoplasmic Pattern Recognition Receptor Signaling Pathway (GO:0039531)	1/9	0.23237118084557784	0.8263532627991725	0	0	4.198313148788928	6.1270991040457865	NOP53
Response To Hydroxyurea (GO:0072710)	1/9	0.23237118084557784	0.8263532627991725	0	0	4.198313148788928	6.1270991040457865	RTF2
Response To Type I Interferon (GO:0034340)	1/9	0.23237118084557784	0.8263532627991725	0	0	4.198313148788928	6.1270991040457865	SHMT2
Dopamine Transport (GO:0015872)	1/9	0.23237118084557784	0.8263532627991725	0	0	4.198313148788928	6.1270991040457865	SLC29A3
Sequestering Of Extracellular Ligand From Receptor (GO:0035581)	1/9	0.23237118084557784	0.8263532627991725	0	0	4.198313148788928	6.1270991040457865	NRROS
Serotonin Transport (GO:0006837)	1/9	0.23237118084557784	0.8263532627991725	0	0	4.198313148788928	6.1270991040457865	SLC29A3
Glucan Biosynthetic Process (GO:0009250)	1/9	0.23237118084557784	0.8263532627991725	0	0	4.198313148788928	6.1270991040457865	GYG1
Glycogen Biosynthetic Process (GO:0005978)	1/9	0.23237118084557784	0.8263532627991725	0	0	4.198313148788928	6.1270991040457865	GYG1
Homologous Recombination (GO:0035825)	1/9	0.23237118084557784	0.8263532627991725	0	0	4.198313148788928	6.1270991040457865	MRE11
Mitotic Nuclear Membrane Organization (GO:0101024)	1/9	0.23237118084557784	0.8263532627991725	0	0	4.198313148788928	6.1270991040457865	RCC1
Mitotic Nuclear Membrane Reassembly (GO:0007084)	1/9	0.23237118084557784	0.8263532627991725	0	0	4.198313148788928	6.1270991040457865	RCC1
Negative Regulation Of Alpha-Beta T Cell Proliferation (GO:0046642)	1/9	0.23237118084557784	0.8263532627991725	0	0	4.198313148788928	6.1270991040457865	VSIR
Negative Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014067)	1/9	0.23237118084557784	0.8263532627991725	0	0	4.198313148788928	6.1270991040457865	NOP53
Negative Regulation Of Protein Exit From Endoplasmic Reticulum (GO:0070862)	1/9	0.23237118084557784	0.8263532627991725	0	0	4.198313148788928	6.1270991040457865	INSIG1
Negative Regulation Of Transcription By RNA Polymerase I (GO:0016479)	1/9	0.23237118084557784	0.8263532627991725	0	0	4.198313148788928	6.1270991040457865	NOP53
Negative Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042532)	1/9	0.23237118084557784	0.8263532627991725	0	0	4.198313148788928	6.1270991040457865	PPP2R1A
Peptidyl-Lysine Dimethylation (GO:0018027)	1/9	0.23237118084557784	0.8263532627991725	0	0	4.198313148788928	6.1270991040457865	CSKMT
Phosphatidylethanolamine Biosynthetic Process (GO:0006646)	1/9	0.23237118084557784	0.8263532627991725	0	0	4.198313148788928	6.1270991040457865	SELENOI
Phosphatidylglycerol Biosynthetic Process (GO:0006655)	1/9	0.23237118084557784	0.8263532627991725	0	0	4.198313148788928	6.1270991040457865	PLSCR3
Positive Regulation Of T Cell Apoptotic Process (GO:0070234)	1/9	0.23237118084557784	0.8263532627991725	0	0	4.198313148788928	6.1270991040457865	PDCD1
Positive Regulation Of Leukocyte Apoptotic Process (GO:2000108)	1/9	0.23237118084557784	0.8263532627991725	0	0	4.198313148788928	6.1270991040457865	CDKN2A
Positive Regulation Of miRNA-mediated Gene Silencing (GO:2000637)	1/9	0.23237118084557784	0.8263532627991725	0	0	4.198313148788928	6.1270991040457865	ZFP36
Positive Regulation Of Monocyte Differentiation (GO:0045657)	1/9	0.23237118084557784	0.8263532627991725	0	0	4.198313148788928	6.1270991040457865	CD74
Positive Regulation Of Myoblast Fusion (GO:1901741)	1/9	0.23237118084557784	0.8263532627991725	0	0	4.198313148788928	6.1270991040457865	RIPOR2
Positive Regulation Of Phagocytosis, Engulfment (GO:0060100)	1/9	0.23237118084557784	0.8263532627991725	0	0	4.198313148788928	6.1270991040457865	PLCG2
Positive Regulation Of Protein Sumoylation (GO:0033235)	1/9	0.23237118084557784	0.8263532627991725	0	0	4.198313148788928	6.1270991040457865	RWDD3
Regulation Of CD4-positive, Alpha-Beta T Cell Proliferation (GO:2000561)	1/9	0.23237118084557784	0.8263532627991725	0	0	4.198313148788928	6.1270991040457865	VSIR
DNA-templated Transcription Initiation (GO:0006352)	3/59	0.24361117467157886	0.8263532627991725	0	0	1.8010602678571428	2.5434246591389202	ELOA;ELOB;ELOC
Protein Targeting To Mitochondrion (GO:0006626)	3/59	0.24361117467157886	0.8263532627991725	0	0	1.8010602678571428	2.5434246591389202	TIMM29;PAM16;TOMM5
Positive Regulation Of Chromosome Organization (GO:2001252)	2/33	0.2475269976673326	0.8263532627991725	0	0	2.1680550120199027	3.027115637019753	FEN1;MRE11
Positive Regulation Of Cytokine Production Involved In Immune Response (GO:0002720)	2/33	0.2475269976673326	0.8263532627991725	0	0	2.1680550120199027	3.027115637019753	PLCG2;HLA-G
Positive Regulation Of Interleukin-12 Production (GO:0032735)	2/33	0.2475269976673326	0.8263532627991725	0	0	2.1680550120199027	3.027115637019753	PLCG2;HLA-G
Regulation Of NLRP3 Inflammasome Complex Assembly (GO:1900225)	2/33	0.2475269976673326	0.8263532627991725	0	0	2.1680550120199027	3.027115637019753	STMP1;PLCG2
Positive Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120034)	4/88	0.2509508999756535	0.8263532627991725	0	0	1.601407867494824	2.2139431365435014	EPS8;RIPOR2;CARMIL2;WASHC1
T-helper Cell Lineage Commitment (GO:0002295)	1/10	0.25460400824649154	0.8263532627991725	0	0	3.7316416762783544	5.105056907701924	IRF4
Regulation Of mRNA Polyadenylation (GO:1900363)	1/10	0.25460400824649154	0.8263532627991725	0	0	3.7316416762783544	5.105056907701924	VIRMA
Regulation Of Mitochondrial Depolarization (GO:0051900)	1/10	0.25460400824649154	0.8263532627991725	0	0	3.7316416762783544	5.105056907701924	RACK1
Regulation Of Phagocytosis, Engulfment (GO:0060099)	1/10	0.25460400824649154	0.8263532627991725	0	0	3.7316416762783544	5.105056907701924	PLCG2
Regulation Of Smooth Muscle Cell Apoptotic Process (GO:0034391)	1/10	0.25460400824649154	0.8263532627991725	0	0	3.7316416762783544	5.105056907701924	CDKN2A
Response To Sterol (GO:0036314)	1/10	0.25460400824649154	0.8263532627991725	0	0	3.7316416762783544	5.105056907701924	INSIG1
Serine Family Amino Acid Biosynthetic Process (GO:0009070)	1/10	0.25460400824649154	0.8263532627991725	0	0	3.7316416762783544	5.105056907701924	PSPH
Surfactant Homeostasis (GO:0043129)	1/10	0.25460400824649154	0.8263532627991725	0	0	3.7316416762783544	5.105056907701924	OAS1
tRNA Threonylcarbamoyladenosine Metabolic Process (GO:0070525)	1/10	0.25460400824649154	0.8263532627991725	0	0	3.7316416762783544	5.105056907701924	GON7
Mast Cell Activation Involved In Immune Response (GO:0002279)	1/10	0.25460400824649154	0.8263532627991725	0	0	3.7316416762783544	5.105056907701924	NR4A3
Mast Cell Degranulation (GO:0043303)	1/10	0.25460400824649154	0.8263532627991725	0	0	3.7316416762783544	5.105056907701924	NR4A3
Mitochondrial Protein Processing (GO:0034982)	1/10	0.25460400824649154	0.8263532627991725	0	0	3.7316416762783544	5.105056907701924	ATP23
Monoamine Transport (GO:0015844)	1/10	0.25460400824649154	0.8263532627991725	0	0	3.7316416762783544	5.105056907701924	SLC29A3
Negative Regulation Of B Cell Proliferation (GO:0030889)	1/10	0.25460400824649154	0.8263532627991725	0	0	3.7316416762783544	5.105056907701924	CTLA4
Negative Regulation Of T-helper Cell Differentiation (GO:0045623)	1/10	0.25460400824649154	0.8263532627991725	0	0	3.7316416762783544	5.105056907701924	FOXP3
Negative Regulation Of Activated T Cell Proliferation (GO:0046007)	1/10	0.25460400824649154	0.8263532627991725	0	0	3.7316416762783544	5.105056907701924	FOXP3
Negative Regulation Of Activin Receptor Signaling Pathway (GO:0032926)	1/10	0.25460400824649154	0.8263532627991725	0	0	3.7316416762783544	5.105056907701924	FST
Negative Regulation Of Alpha-Beta T Cell Activation (GO:0046636)	1/10	0.25460400824649154	0.8263532627991725	0	0	3.7316416762783544	5.105056907701924	VSIR
Negative Regulation Of Dephosphorylation (GO:0035305)	1/10	0.25460400824649154	0.8263532627991725	0	0	3.7316416762783544	5.105056907701924	PTPA
Negative Regulation Of Hydrogen Peroxide-Induced Cell Death (GO:1903206)	1/10	0.25460400824649154	0.8263532627991725	0	0	3.7316416762783544	5.105056907701924	RACK1
Negative Regulation Of Lymphocyte Migration (GO:2000402)	1/10	0.25460400824649154	0.8263532627991725	0	0	3.7316416762783544	5.105056907701924	RIPOR2
Negative Regulation Of Natural Killer Cell Mediated Immunity (GO:0002716)	1/10	0.25460400824649154	0.8263532627991725	0	0	3.7316416762783544	5.105056907701924	HLA-G
Nucleoside Triphosphate Metabolic Process (GO:0009141)	1/10	0.25460400824649154	0.8263532627991725	0	0	3.7316416762783544	5.105056907701924	NME2
Oxygen Transport (GO:0015671)	1/10	0.25460400824649154	0.8263532627991725	0	0	3.7316416762783544	5.105056907701924	HBB
Positive Regulation Of Cholesterol Metabolic Process (GO:0090205)	1/10	0.25460400824649154	0.8263532627991725	0	0	3.7316416762783544	5.105056907701924	SH2D2A
Positive Regulation Of Interleukin-13 Production (GO:0032736)	1/10	0.25460400824649154	0.8263532627991725	0	0	3.7316416762783544	5.105056907701924	IRF4
Positive Regulation Of Post-Transcriptional Gene Silencing By RNA (GO:1900370)	1/10	0.25460400824649154	0.8263532627991725	0	0	3.7316416762783544	5.105056907701924	ZFP36
Regulation Of Interleukin-17 Production (GO:0032660)	2/34	0.25833839708729767	0.8263532627991725	0	0	2.100194974003466	2.8425822617843672	FOXP3;VSIR
Superoxide Metabolic Process (GO:0006801)	2/34	0.25833839708729767	0.8263532627991725	0	0	2.100194974003466	2.8425822617843672	NRROS;NCF4
Inner Mitochondrial Membrane Organization (GO:0007007)	2/34	0.25833839708729767	0.8263532627991725	0	0	2.100194974003466	2.8425822617843672	TIMM29;MAIP1
Positive Regulation Of Immunoglobulin Production (GO:0002639)	2/34	0.25833839708729767	0.8263532627991725	0	0	2.100194974003466	2.8425822617843672	SHLD2;SHLD1
Defense Response To Symbiont (GO:0140546)	6/148	0.25854687501237034	0.8263532627991725	0	0	1.4216503207728044	1.9230354919016337	IFITM3;AGBL5;IFITM1;OAS1;DDIT4;CGAS
Autophagosome Organization (GO:1905037)	3/61	0.2592242588478869	0.8263532627991725	0	0	1.7387751436781609	2.3474537744677493	UBXN2B;MAP1LC3B2;GABARAP
Mitochondrial Respiratory Chain Complex Assembly (GO:0033108)	4/90	0.2636945588628824	0.8263532627991725	0	0	1.5640040444893832	2.084760805092436	NDUFAF8;DMAC1;DMAC2;STMP1
Positive Regulation Of Proteasomal Protein Catabolic Process (GO:1901800)	4/90	0.2636945588628824	0.8263532627991725	0	0	1.5640040444893832	2.084760805092436	RACK1;ELOB;NOP53;GABARAP
Spliceosomal Complex Assembly (GO:0000245)	3/62	0.26708025490484316	0.8263532627991725	0	0	1.7092161016949152	2.25651749902742	SF3B4;SF3A2;KHDC4
Fat Cell Differentiation (GO:0045444)	3/62	0.26708025490484316	0.8263532627991725	0	0	1.7092161016949152	2.25651749902742	BSCL2;NR4A3;TRIM32
Regulation Of T Cell Activation (GO:0050863)	3/62	0.26708025490484316	0.8263532627991725	0	0	1.7092161016949152	2.25651749902742	LGALS3;HLA-DRB5;HLA-DQA2
Regulation Of Cellular Senescence (GO:2000772)	2/35	0.26915550695590307	0.8263532627991725	0	0	2.0364476655637835	2.6727682681483906	CGAS;HLA-G
Response To Exogenous dsRNA (GO:0043330)	2/35	0.26915550695590307	0.8263532627991725	0	0	2.0364476655637835	2.6727682681483906	CGAS;TICAM1
Establishment Of Spindle Orientation (GO:0051294)	2/35	0.26915550695590307	0.8263532627991725	0	0	2.0364476655637835	2.6727682681483906	UBXN2B;LLGL1
Regulation Of G2/M Transition Of Mitotic Cell Cycle (GO:0010389)	2/35	0.26915550695590307	0.8263532627991725	0	0	2.0364476655637835	2.6727682681483906	CDKN1A;GPR132
rRNA Metabolic Process (GO:0016072)	4/91	0.2701116991734413	0.8263532627991725	0	0	1.5459470264867565	2.023520525687562	TRIR;MTREX;NOP53;MRM2
Phosphatidylinositol Metabolic Process (GO:0046488)	3/63	0.27496359614283733	0.8263532627991725	0	0	1.6806423611111112	2.169905196877356	PIP4P2;PIP4P1;PLCG2
Protein Polymerization (GO:0051258)	3/63	0.27496359614283733	0.8263532627991725	0	0	1.6806423611111112	2.169905196877356	WASHC5;TRIM32;WASHC3
Regulation Of Cilium Movement (GO:0003352)	1/11	0.27619398578647925	0.8263532627991725	0	0	3.3583044982698964	4.32096857162017	CFAP298
Regulation Of Endocytic Recycling (GO:2001135)	1/11	0.27619398578647925	0.8263532627991725	0	0	3.3583044982698964	4.32096857162017	EIPR1
Regulation Of Epithelial Cell Apoptotic Process (GO:1904035)	1/11	0.27619398578647925	0.8263532627991725	0	0	3.3583044982698964	4.32096857162017	ZFP36
RNA Splicing, Via Endonucleolytic Cleavage And Ligation (GO:0000394)	1/11	0.27619398578647925	0.8263532627991725	0	0	3.3583044982698964	4.32096857162017	RTRAF
Actin Crosslink Formation (GO:0051764)	1/11	0.27619398578647925	0.8263532627991725	0	0	3.3583044982698964	4.32096857162017	EPS8
Regulation Of Microtubule-Based Movement (GO:0060632)	1/11	0.27619398578647925	0.8263532627991725	0	0	3.3583044982698964	4.32096857162017	CFAP298
Regulation Of Monocyte Chemotactic Protein-1 Production (GO:0071637)	1/11	0.27619398578647925	0.8263532627991725	0	0	3.3583044982698964	4.32096857162017	OAS1
Carbon Dioxide Transport (GO:0015670)	1/11	0.27619398578647925	0.8263532627991725	0	0	3.3583044982698964	4.32096857162017	HBB
Regulation Of Protein Exit From Endoplasmic Reticulum (GO:0070861)	1/11	0.27619398578647925	0.8263532627991725	0	0	3.3583044982698964	4.32096857162017	INSIG1
Regulation Of Pseudopodium Assembly (GO:0031272)	1/11	0.27619398578647925	0.8263532627991725	0	0	3.3583044982698964	4.32096857162017	WASHC1
Respiratory Chain Complex III Assembly (GO:0017062)	1/11	0.27619398578647925	0.8263532627991725	0	0	3.3583044982698964	4.32096857162017	STMP1
Desensitization Of G Protein-Coupled Receptor Signaling Pathway (GO:0002029)	1/11	0.27619398578647925	0.8263532627991725	0	0	3.3583044982698964	4.32096857162017	GRK2
Endosomal Lumen Acidification (GO:0048388)	1/11	0.27619398578647925	0.8263532627991725	0	0	3.3583044982698964	4.32096857162017	ATP6V0C
sno(s)RNA 3'-End Processing (GO:0031126)	1/11	0.27619398578647925	0.8263532627991725	0	0	3.3583044982698964	4.32096857162017	TENT4B
Exit From Mitosis (GO:0010458)	1/11	0.27619398578647925	0.8263532627991725	0	0	3.3583044982698964	4.32096857162017	EPS8
Fatty Acid Beta-Oxidation Using acyl-CoA Oxidase (GO:0033540)	1/11	0.27619398578647925	0.8263532627991725	0	0	3.3583044982698964	4.32096857162017	ACOX3
tRNA Splicing, Via Endonucleolytic Cleavage And Ligation (GO:0006388)	1/11	0.27619398578647925	0.8263532627991725	0	0	3.3583044982698964	4.32096857162017	RTRAF
Vitamin D Metabolic Process (GO:0042359)	1/11	0.27619398578647925	0.8263532627991725	0	0	3.3583044982698964	4.32096857162017	CYP2R1
Isotype Switching (GO:0045190)	1/11	0.27619398578647925	0.8263532627991725	0	0	3.3583044982698964	4.32096857162017	CCR6
Macrophage Activation Involved In Immune Response (GO:0002281)	1/11	0.27619398578647925	0.8263532627991725	0	0	3.3583044982698964	4.32096857162017	PLCG2
Macrophage Chemotaxis (GO:0048246)	1/11	0.27619398578647925	0.8263532627991725	0	0	3.3583044982698964	4.32096857162017	LGALS3
Maintenance Of Protein Localization In Endoplasmic Reticulum (GO:0035437)	1/11	0.27619398578647925	0.8263532627991725	0	0	3.3583044982698964	4.32096857162017	INSIG1
Mast Cell Mediated Immunity (GO:0002448)	1/11	0.27619398578647925	0.8263532627991725	0	0	3.3583044982698964	4.32096857162017	NR4A3
Methylguanosine-Cap Decapping (GO:0110156)	1/11	0.27619398578647925	0.8263532627991725	0	0	3.3583044982698964	4.32096857162017	EDC4
Mitochondrial Respiratory Chain Complex III Assembly (GO:0034551)	1/11	0.27619398578647925	0.8263532627991725	0	0	3.3583044982698964	4.32096857162017	STMP1
Negative Regulation Of CD4-positive, Alpha-Beta T Cell Activation (GO:2000515)	1/11	0.27619398578647925	0.8263532627991725	0	0	3.3583044982698964	4.32096857162017	VSIR
Negative Regulation Of RNA Metabolic Process (GO:0051253)	1/11	0.27619398578647925	0.8263532627991725	0	0	3.3583044982698964	4.32096857162017	RPS26
Negative Regulation Of Glucose Transmembrane Transport (GO:0010829)	1/11	0.27619398578647925	0.8263532627991725	0	0	3.3583044982698964	4.32096857162017	SELENOS
Negative Regulation Of Heart Contraction (GO:0045822)	1/11	0.27619398578647925	0.8263532627991725	0	0	3.3583044982698964	4.32096857162017	GRK2
Negative Regulation Of Leukocyte Apoptotic Process (GO:2000107)	1/11	0.27619398578647925	0.8263532627991725	0	0	3.3583044982698964	4.32096857162017	SELENOS
Negative Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900152)	1/11	0.27619398578647925	0.8263532627991725	0	0	3.3583044982698964	4.32096857162017	TENT4B
Nucleoside Phosphate Biosynthetic Process (GO:1901293)	1/11	0.27619398578647925	0.8263532627991725	0	0	3.3583044982698964	4.32096857162017	NME2
Pentose-Phosphate Shunt (GO:0006098)	1/11	0.27619398578647925	0.8263532627991725	0	0	3.3583044982698964	4.32096857162017	RBKS
Positive Regulation Of Behavior (GO:0048520)	1/11	0.27619398578647925	0.8263532627991725	0	0	3.3583044982698964	4.32096857162017	NR4A3
Positive Regulation Of Cytoplasmic Transport (GO:1903651)	1/11	0.27619398578647925	0.8263532627991725	0	0	3.3583044982698964	4.32096857162017	EIPR1
Positive Regulation Of Protein Polyubiquitination (GO:1902916)	1/11	0.27619398578647925	0.8263532627991725	0	0	3.3583044982698964	4.32096857162017	GABARAP
Positive Regulation Of Pseudopodium Assembly (GO:0031274)	1/11	0.27619398578647925	0.8263532627991725	0	0	3.3583044982698964	4.32096857162017	WASHC1
pre-mRNA Cleavage Required For Polyadenylation (GO:0098789)	1/11	0.27619398578647925	0.8263532627991725	0	0	3.3583044982698964	4.32096857162017	CSTF2
Regulation Of CD4-positive, Alpha-Beta T Cell Differentiation (GO:0043370)	1/11	0.27619398578647925	0.8263532627991725	0	0	3.3583044982698964	4.32096857162017	IRF4
