"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","comparison","status"
"GSTM1",7.1325901789052e-143,3.73432512787525,0.044,0.002,1.97672604218179e-138,"GSTM1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"SIT1",5.39068508359374e-142,1.13839371167556,0.15,0.062,1.49397446406717e-137,"SIT1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"MRNIP",7.0663900250105e-142,10.6504700493495,0.037,0,1.95837933153141e-137,"MRNIP","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"GNG10",1.17332868212789e-139,2.9079336052876,0.054,0.007,3.25176310964925e-135,"GNG10","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"ERBIN",5.7837151066912e-139,10.6781840149667,0.036,0,1.6028988046684e-134,"ERBIN","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"LINC02001",1.0639718257323e-138,10.563876853419,0.036,0,2.94869151783448e-134,"LINC02001","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"RTL8C",4.12035681260123e-137,10.5796050592523,0.036,0,1.14191568704431e-132,"RTL8C","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"MUC20-OT1",7.57785909250333e-137,10.6550388444718,0.036,0,2.10012786889637e-132,"MUC20-OT1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"CFAP298",7.57785910175408e-137,10.6023909168988,0.036,0,2.10012787146013e-132,"CFAP298","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"RAMMET",1.39361336596479e-136,10.5359451540479,0.036,0,3.86226008243482e-132,"RAMMET","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"SPART",2.56284396568982e-136,10.5573477850406,0.036,0,7.10266576651277e-132,"SPART","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"LINC00476",2.93010081858223e-135,10.5809473009861,0.035,0,8.1204814086188e-131,"LINC00476","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"AC013264.1",9.90529441571595e-135,10.5617335791004,0.035,0,2.74515329437152e-130,"AC013264.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"AC073111.5",1.82110914852477e-134,10.5210093826922,0.035,0,5.04702189422155e-130,"AC073111.5","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"AC087239.1",2.07994353880988e-133,10.5271205872104,0.035,0,5.7643555234577e-129,"AC087239.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"NEPRO",7.0277150428096e-133,10.4970738080857,0.035,0,1.94766094696425e-128,"NEPRO","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"AC118549.1",4.9771880594512e-131,10.5192313844742,0.034,0,1.3793778987963e-126,"AC118549.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"SPOUT1",4.00708094230588e-128,10.4353004797001,0.033,0,1.11052241235065e-123,"SPOUT1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"SF3B4",2.10220129063146e-126,1.19219545141087,0.129,0.052,5.82604065685602e-122,"SF3B4","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"NKAPD1",1.74923620953272e-125,10.3992352470667,0.033,0,4.84783323109899e-121,"NKAPD1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"EIF3J-DT",1.74923621592222e-125,10.4482604860172,0.033,0,4.84783324880685e-121,"EIF3J-DT","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"SH2D2A",2.5928602924323e-124,1.85548771849525,0.08,0.022,7.18585301444687e-120,"SH2D2A","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"PSMA6",7.0455175712493e-123,1.06859485555976,0.129,0.053,1.95259473969603e-118,"PSMA6","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"CCDC32",2.56329241200782e-122,10.38639124408,0.032,0,7.10390859063848e-118,"CCDC32","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"GON7",4.70462901532183e-122,10.3655364081073,0.032,0,1.30384088530629e-117,"GON7","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"ZGPAT",6.15234958019861e-122,2.61087797344686,0.049,0.007,1.70506216265624e-117,"ZGPAT","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"MRPS24",9.17095662526428e-122,2.27369988718263,0.06,0.012,2.54163891912574e-117,"MRPS24","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"LINC01871",1.58464833845279e-121,10.6719632554294,0.032,0,4.39169440518807e-117,"LINC01871","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"AL450998.2",1.58464834809124e-121,10.4416952147676,0.032,0,4.39169443190008e-117,"AL450998.2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"CYTOR",5.33676215856808e-121,10.7400842881139,0.032,0,1.47903026462556e-116,"CYTOR","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"TNFSF8",8.40177853708311e-121,1.02194751595278,0.152,0.069,2.32846890376721e-116,"TNFSF8","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"AP002884.1",3.29744866006251e-120,10.668057608476,0.031,0,9.13854921649725e-116,"AP002884.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"HSF1",9.06135210519239e-120,1.06550097762216,0.13,0.054,2.51126312243302e-115,"HSF1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"AC100810.1",1.25764186020748e-118,10.3640515545727,0.031,0,3.48542865137901e-114,"AC100810.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"LINC02361",2.30709550861882e-118,10.3596002757073,0.031,0,6.3938844925862e-114,"LINC02361","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"MINDY2",1.42396045948157e-117,10.3710622408786,0.031,0,3.94636401740723e-113,"MINDY2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"RIOX2",1.82235707378808e-115,10.2895975444948,0.03,0,5.05048039429629e-111,"RIOX2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"RETREG3",3.34160848689768e-115,10.3385759400676,0.03,0,9.26093376058822e-111,"RETREG3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"OTULINL",3.77649546206256e-114,10.377392595401,0.03,0,1.04661795235602e-109,"OTULINL","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"MARF1",6.92362615253424e-114,10.4078480096777,0.03,0,1.91881375191334e-109,"MARF1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"WASHC4",2.32689337410993e-113,10.3424618278957,0.03,0,6.44875229700826e-109,"WASHC4","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"CCR6",3.39216576773474e-113,2.68055947597138,0.048,0.007,9.40104820870005e-109,"CCR6","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"PHF5A",2.97956602711653e-112,1.04459017345353,0.131,0.057,8.25756928755074e-108,"PHF5A","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"CHTF8",3.73832477933241e-112,1.13901887935722,0.114,0.046,1.03603932934418e-107,"CHTF8","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"TRAV9-2",4.62569342542565e-112,4.05411225955317,0.04,0.004,1.28196467592247e-107,"TRAV9-2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"HDHD5",1.61748396796097e-111,10.208519598113,0.029,0,4.48269506880704e-107,"HDHD5","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"RHBDD2",3.24539847269006e-111,1.33021602210278,0.106,0.041,8.99429732721322e-107,"RHBDD2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"KYAT3",6.12562533470572e-110,10.1875643250664,0.029,0,1.69765580526034e-105,"KYAT3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"TINF2",5.85157226086102e-109,1.05957001768523,0.129,0.057,1.62170473637502e-104,"TINF2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"PCNX1",1.26469674882001e-108,10.4483212106461,0.028,0,3.50498056967978e-104,"PCNX1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"NGRN",1.95462717772642e-108,1.55066851019774,0.077,0.023,5.417053760351e-104,"NGRN","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"PIP4P2",4.77841214416032e-107,10.1622679054219,0.028,0,1.32428914163259e-102,"PIP4P2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"MIA2",2.93579475774286e-106,10.30127693376,0.028,0,8.13626159160856e-102,"MIA2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"PTPA",5.37661782321093e-106,10.0693822162313,0.028,0,1.49007586352468e-101,"PTPA","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"HPF1",5.37661788838883e-106,10.1092941743257,0.028,0,1.49007588158808e-101,"HPF1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"AC010642.2",9.84639816742262e-106,10.132496726737,0.028,0,2.7288307881195e-101,"AC010642.2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"AL138963.3",1.80314382327868e-105,10.4936211093441,0.027,0,4.99723279183452e-101,"AL138963.3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"COQ8A",6.04631243546931e-105,10.2066714795044,0.027,0,1.67567502836596e-100,"COQ8A","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"DELE1",2.02716868954824e-104,10.2724755534752,0.027,0,5.618095306214e-100,"DELE1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"RTL8A",4.16986565620297e-103,10.1372450555585,0.027,0,1.15563656796009e-98,"RTL8A","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"ATXN7.1",4.16986567135796e-103,10.2770808597301,0.027,0,1.15563657216014e-98,"ATXN7.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"SEC13",6.29092925654421e-103,1.05102987237638,0.115,0.049,1.74346813415866e-98,"SEC13","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"MTREX",7.63348660574451e-103,10.1910873041716,0.027,0,2.11554447791603e-98,"MTREX","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"CEACAM21",4.25702395545808e-102,1.31871706839329,0.086,0.03,1.17979161901565e-97,"CEACAM21","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"BET1L",6.85054265679509e-102,1.03021589875244,0.121,0.053,1.89855939190419e-97,"BET1L","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"DGLUCY",5.25418114366409e-101,10.1962366286022,0.026,0,1.45614376215507e-96,"DGLUCY","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"AC012615.1",5.25418116911343e-101,10.2380060086825,0.026,0,1.4561437692081e-96,"AC012615.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"ATP5PO",3.22032134730618e-100,10.1021677818644,0.026,0,8.92479858192435e-96,"ATP5PO","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"MRM2",1.07833387562508e-99,10.0195639825655,0.026,0,2.98849450290735e-95,"MRM2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"AL355472.1",1.97313899135155e-99,10.0561091933768,0.026,0,5.46835740063169e-95,"AL355472.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"SQOR",1.20859472743443e-98,10.0515140883927,0.026,0,3.34949942761179e-94,"SQOR","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"TENT5C",2.21118446541317e-98,10.6076126057889,0.026,0,6.12807662744607e-94,"TENT5C","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"MCRIP2",1.03722471250706e-94,9.95061798585289,0.025,0,2.87456456824208e-90,"MCRIP2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"TNFRSF4",7.56261135159259e-94,1.6547121154675,0.063,0.018,2.09590210998037e-89,"TNFRSF4","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"AC139530.1",1.29544211147456e-92,9.97039918319372,0.024,0,3.59018826774058e-88,"AC139530.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"CSKMT",2.64409908579727e-91,10.0016141852793,0.024,0,7.32785620637854e-87,"CSKMT","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"UBL7",6.33213919357605e-91,1.15006788042193,0.097,0.04,1.75488905610767e-86,"UBL7","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"AP000787.1",2.95053126852884e-90,9.91762724592599,0.023,0,8.17710235760082e-86,"AP000787.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"BSCL2",9.3682705300772e-90,3.42154844646723,0.032,0.003,2.59632249470559e-85,"BSCL2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"RWDD3",9.63415102691367e-90,1.98755485543383,0.051,0.012,2.67000861559886e-85,"RWDD3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"OSER1-DT",1.80078904845185e-89,9.8993980628095,0.023,0,4.99070676887945e-85,"OSER1-DT","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"LINC02210-CRHR1",3.29069571345057e-89,9.88442509999012,0.023,0,9.11983410025691e-85,"LINC02210-CRHR1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"AC073332.1",6.01309385262452e-89,9.92588844957667,0.023,0,1.66646883031636e-84,"AC073332.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"MRM3",6.01309386714908e-89,9.94999329057033,0.023,0,1.6664688343417e-84,"MRM3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"WASHC2C",1.09873664054374e-88,9.99078003824957,0.023,0,3.04503872560291e-84,"WASHC2C","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"AC078883.1",3.66809878281762e-88,9.96615004306114,0.023,0,1.01657689667008e-83,"AC078883.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"VIRMA",3.66809879167623e-88,10.0442687129843,0.023,0,1.01657689912515e-83,"VIRMA","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"PAGR1",5.73055465920155e-88,1.87342967181312,0.05,0.012,1.58816591825112e-83,"PAGR1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"FBLN7",9.76623851740315e-88,1.53914654001783,0.064,0.02,2.70661534271311e-83,"FBLN7","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"RMC1",2.23693189224321e-87,9.94084839899217,0.023,0,6.19943304616283e-83,"RMC1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"ADA2",1.36374616988045e-86,9.91625643604712,0.023,0,3.77948613520668e-82,"ADA2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"EDA",4.08631774452649e-86,1.54127670380756,0.065,0.021,1.13248209971807e-81,"EDA","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"TMEM60",3.85217280452505e-85,1.3347761740225,0.067,0.022,1.06759117104607e-80,"TMEM60","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"FST",2.88945890675735e-84,3.51364422333903,0.029,0.002,8.00784641418731e-80,"FST","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"CYB5R3",8.21415222377661e-84,1.00706800354925,0.097,0.042,2.27647014729745e-79,"CYB5R3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"PATJ",3.42961872422357e-83,9.93738608805423,0.022,0,9.5048453323132e-79,"PATJ","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"NAA80",1.1433675177482e-82,9.75605921220846,0.022,0,3.16872873868737e-78,"NAA80","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"EEF1AKMT2",1.1433675260225e-82,9.85513441859031,0.022,0,3.16872876161876e-78,"EEF1AKMT2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"YJU2",3.81126081463899e-82,9.80978667651765,0.021,0,1.05625282216905e-77,"YJU2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"TEN1",4.27390053147215e-82,5.44908670748644,0.022,0,1.18446879329219e-77,"TEN1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"ZNF749",6.38212519980249e-82,3.32617916612432,0.028,0.003,1.76874217787326e-77,"ZNF749","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"SHLD1",2.3189208535561e-81,9.80595100161352,0.021,0,6.42665725354536e-77,"SHLD1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"BATF",6.34339353060714e-81,1.16514072310318,0.086,0.035,1.75800808307246e-76,"BATF","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"KHDC4",1.41050679417786e-80,9.85213956320916,0.021,0,3.90907852938453e-76,"KHDC4","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"AC007952.4",1.41050679757888e-80,9.84539863338925,0.021,0,3.90907853881012e-76,"AC007952.4","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"IRF7",1.53693787113066e-80,1.04017224227429,0.099,0.044,4.25946961605151e-76,"IRF7","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"CNOT9",1.56541387890053e-79,9.85863208809138,0.021,0,4.33838802398492e-75,"CNOT9","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"TRAPPC2B",5.21400529118157e-79,9.84432521086112,0.021,0,1.44500942639806e-74,"TRAPPC2B","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"FO393401.1",1.73643073484904e-78,9.69541332051842,0.02,0,4.81234413856064e-74,"FO393401.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"RAB5IF",3.16868737168595e-78,9.65253820728526,0.02,0,8.78170018189045e-74,"RAB5IF","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"AL662844.4",3.16868738314104e-78,9.78582033898428,0.02,0,8.78170021363707e-74,"AL662844.4","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"KIAA0391",4.89794178769923e-78,1.36093276508434,0.061,0.02,1.35741558704296e-73,"KIAA0391","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"Z93930.2",5.78212264627659e-78,9.79082411706726,0.02,0,1.60245747018909e-73,"Z93930.2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"TUT7",1.05506985092838e-77,9.8280466233212,0.02,0,2.92402058486291e-73,"TUT7","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"PRUNE1",1.92513475372973e-77,9.68702279264604,0.02,0,5.33531845648656e-73,"PRUNE1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"AL121748.1",1.92513476068815e-77,9.8445588811138,0.02,0,5.33531847577114e-73,"AL121748.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"CSRP1",4.22001601647762e-77,1.16359169815288,0.085,0.036,1.16953523880661e-72,"CSRP1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"KLRG1",4.22797219237751e-77,1.19822233498164,0.079,0.032,1.1717402133955e-72,"KLRG1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"WASHC2A",1.16927636766661e-76,9.7898173852284,0.02,0,3.24053252535124e-72,"WASHC2A","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"GRAMD2B",1.16927637189213e-76,9.73966058679097,0.02,0,3.24053253706185e-72,"GRAMD2B","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"ADORA2A",4.45708491199833e-76,4.36556744737952,0.023,0.001,1.23523651251122e-71,"ADORA2A","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"LINC02256",1.29518125177211e-75,9.66073894490132,0.02,0,3.58946532116123e-71,"LINC02256","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"TOGARAM1",2.36264928036103e-75,9.68596660777578,0.02,0,6.54784621559255e-71,"TOGARAM1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"PDCD4-AS1",9.80461397777446e-75,1.43145271515289,0.06,0.02,2.71725071780041e-70,"PDCD4-AS1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"MMP24OS",1.43391220872627e-74,9.66753750925437,0.019,0,3.97394429526397e-70,"MMP24OS","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"DIABLO.1",2.61538801686818e-74,9.63661452124123,0.019,0,7.24828634994847e-70,"DIABLO.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"MIGA1",2.8936981856155e-73,9.66819567183328,0.019,0,8.0195951516148e-69,"MIGA1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"EIPR1",2.89369818909887e-73,9.5410290357491,0.019,0,8.01959516126861e-69,"EIPR1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"ECPAS",2.89369820651609e-73,9.6795597830361,0.019,0,8.01959520953868e-69,"ECPAS","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"POLR2J3.1",2.89369822393312e-73,9.88659225983897,0.019,0,8.01959525780824e-69,"POLR2J3.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"BABAM2",2.89369823090004e-73,9.64001526355466,0.019,0,8.01959527711637e-69,"BABAM2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"PCNX4",2.89369823090004e-73,9.7798298586607,0.019,0,8.01959527711637e-69,"PCNX4","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"TIGIT",4.29378208640607e-73,1.4377295815967,0.068,0.026,1.18997876742658e-68,"TIGIT","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"AC008124.1",5.27713651577521e-73,9.65200838605916,0.019,0,1.46250561398194e-68,"AC008124.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"AC147067.1",5.27713655388887e-73,9.60808059874745,0.019,0,1.46250562454476e-68,"AC147067.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"BRD3OS",9.62342785812532e-73,9.60310441101757,0.019,0,2.66703679660085e-68,"BRD3OS","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"CALHM6",1.75488090892391e-72,9.55397485619401,0.019,0,4.86347695099172e-68,"CALHM6","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"MRE11",3.20001428789099e-72,9.6972301449088,0.019,0,8.8685195974611e-68,"MRE11","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"AC083798.2",5.83502368635332e-72,9.58393989193231,0.019,0,1.61711846443596e-67,"AC083798.2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"AC136475.1",5.83502368635332e-72,9.54247787146796,0.019,0,1.61711846443596e-67,"AC136475.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"FTSJ1",1.65893204249557e-71,1.23720588196533,0.068,0.026,4.59756426257222e-67,"FTSJ1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"AL359220.1",1.93991823696365e-71,9.63379632716159,0.019,0,5.37628940192106e-67,"AL359220.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"LINC01891",1.93991824396694e-71,9.60974859002161,0.019,0,5.37628942132998e-67,"LINC01891","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"AL441992.1",1.93991824396694e-71,9.54800372528915,0.019,0,5.37628942132998e-67,"AL441992.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"CCDC71",1.02063206529861e-70,2.0276992792653,0.036,0.008,2.82857970576856e-66,"CCDC71","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"PRDM1",1.540069899674e-70,1.05756481873093,0.091,0.041,4.26814971995652e-66,"PRDM1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"TRAV8-4",2.14484165735511e-70,3.72573729770496,0.027,0.003,5.94421416919396e-66,"TRAV8-4","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"TRAV29DV5",1.01003607360188e-69,3.19627289310468,0.034,0.007,2.79921397438026e-65,"TRAV29DV5","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"RMRP",1.11999709936852e-69,2.02824953185047,0.035,0.007,3.10395996118993e-65,"RMRP","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"ELOA",1.2985309517981e-69,9.5242856615826,0.018,0,3.59874867981326e-65,"ELOA","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"AC005842.1",2.3670565613338e-69,9.5524370609902,0.018,0,6.5600605540805e-65,"AC005842.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"LINC02482",2.367056564181e-69,9.50060816873307,0.018,0,6.56006056197123e-65,"LINC02482","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"TIMM29",2.367056564181e-69,9.50150070476501,0.018,0,6.56006056197123e-65,"TIMM29","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"AC022916.1",2.36705656702835e-69,9.51714539146837,0.018,0,6.56006056986237e-65,"AC022916.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
