Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Response To Type II Interferon (GO:0034341)	4/80	0.23184023843681964	0.8742588852235634	0	0	1.6632784908260831	2.4312254336894124	IFITM3;CD74;IFITM1;GAPDH
Intrinsic Apoptotic Signaling Pathway In Response To Endoplasmic Reticulum Stress (GO:0070059)	2/30	0.23524947866597817	0.8742588852235634	0	0	2.2555348403635516	3.264004128094586	TRIB3;SELENOK
Negative Regulation Of Blood Coagulation (GO:0030195)	2/30	0.23524947866597817	0.8742588852235634	0	0	2.2555348403635516	3.264004128094586	KRT1;PDGFB
Phospholipid Dephosphorylation (GO:0046839)	2/30	0.23524947866597817	0.8742588852235634	0	0	2.2555348403635516	3.264004128094586	PIP4P2;PIP4P1
Positive Regulation Of Interleukin-10 Production (GO:0032733)	2/30	0.23524947866597817	0.8742588852235634	0	0	2.2555348403635516	3.264004128094586	PLCG2;TIGIT
Prostaglandin Metabolic Process (GO:0006693)	2/30	0.23524947866597817	0.8742588852235634	0	0	2.2555348403635516	3.264004128094586	CD74;GSTM1
Regulation Of Calcium-Mediated Signaling (GO:0050848)	2/30	0.23524947866597817	0.8742588852235634	0	0	2.2555348403635516	3.264004128094586	JPT2;PLCG2
Positive Regulation Of DNA Metabolic Process (GO:0051054)	5/108	0.23891513231341424	0.8742588852235634	0	0	1.53445806143562	2.1968021038707057	BABAM2;MRE11;ABRAXAS1;TINF2;PDGFB
Regulation Of Cellular Response To Oxidative Stress (GO:1900407)	1/9	0.24508554855800946	0.8742588852235634	0	0	3.944828990228013	5.547013204013498	FBLN5
ER-associated Misfolded Protein Catabolic Process (GO:0071712)	1/9	0.24508554855800946	0.8742588852235634	0	0	3.944828990228013	5.547013204013498	UFD1
Regulation Of Endoplasmic Reticulum Unfolded Protein Response (GO:1900101)	1/9	0.24508554855800946	0.8742588852235634	0	0	3.944828990228013	5.547013204013498	RACK1
Golgi Lumen Acidification (GO:0061795)	1/9	0.24508554855800946	0.8742588852235634	0	0	3.944828990228013	5.547013204013498	ATP6V0C
NAD Biosynthesis Via Nicotinamide Riboside Salvage Pathway (GO:0034356)	1/9	0.24508554855800946	0.8742588852235634	0	0	3.944828990228013	5.547013204013498	NAXD
Regulation Of High Voltage-Gated Calcium Channel Activity (GO:1901841)	1/9	0.24508554855800946	0.8742588852235634	0	0	3.944828990228013	5.547013204013498	NIPSNAP2
Amino Sugar Metabolic Process (GO:0006040)	1/9	0.24508554855800946	0.8742588852235634	0	0	3.944828990228013	5.547013204013498	FN3K
Regulation Of Receptor Binding (GO:1900120)	1/9	0.24508554855800946	0.8742588852235634	0	0	3.944828990228013	5.547013204013498	GREM2
Regulation Of Sequestering Of Calcium Ion (GO:0051282)	1/9	0.24508554855800946	0.8742588852235634	0	0	3.944828990228013	5.547013204013498	LIME1
Regulation Of Transmembrane Transporter Activity (GO:0022898)	1/9	0.24508554855800946	0.8742588852235634	0	0	3.944828990228013	5.547013204013498	ACTB
Cellular Response To Oxidised Low-Density Lipoprotein Particle Stimulus (GO:0140052)	1/9	0.24508554855800946	0.8742588852235634	0	0	3.944828990228013	5.547013204013498	TICAM1
Cellular Response To Prostaglandin Stimulus (GO:0071379)	1/9	0.24508554855800946	0.8742588852235634	0	0	3.944828990228013	5.547013204013498	PTGER2
Regulation Of Viral-Induced Cytoplasmic Pattern Recognition Receptor Signaling Pathway (GO:0039531)	1/9	0.24508554855800946	0.8742588852235634	0	0	3.944828990228013	5.547013204013498	NOP53
Response To Hydroxyurea (GO:0072710)	1/9	0.24508554855800946	0.8742588852235634	0	0	3.944828990228013	5.547013204013498	RTF2
Response To Platelet-Derived Growth Factor (GO:0036119)	1/9	0.24508554855800946	0.8742588852235634	0	0	3.944828990228013	5.547013204013498	PDGFB
Response To Type I Interferon (GO:0034340)	1/9	0.24508554855800946	0.8742588852235634	0	0	3.944828990228013	5.547013204013498	SHMT2
Serine Family Amino Acid Catabolic Process (GO:0009071)	1/9	0.24508554855800946	0.8742588852235634	0	0	3.944828990228013	5.547013204013498	SHMT2
Homologous Recombination (GO:0035825)	1/9	0.24508554855800946	0.8742588852235634	0	0	3.944828990228013	5.547013204013498	MRE11
Hormone Transport (GO:0009914)	1/9	0.24508554855800946	0.8742588852235634	0	0	3.944828990228013	5.547013204013498	SLC7A5
Leucine Transport (GO:0015820)	1/9	0.24508554855800946	0.8742588852235634	0	0	3.944828990228013	5.547013204013498	SLC7A5
Negative Regulation Of Alpha-Beta T Cell Proliferation (GO:0046642)	1/9	0.24508554855800946	0.8742588852235634	0	0	3.944828990228013	5.547013204013498	VSIR
Negative Regulation Of Establishment Of Protein Localization (GO:1904950)	1/9	0.24508554855800946	0.8742588852235634	0	0	3.944828990228013	5.547013204013498	SNX12
Negative Regulation Of Muscle Cell Apoptotic Process (GO:0010656)	1/9	0.24508554855800946	0.8742588852235634	0	0	3.944828990228013	5.547013204013498	LYPD3
Negative Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014067)	1/9	0.24508554855800946	0.8742588852235634	0	0	3.944828990228013	5.547013204013498	NOP53
Negative Regulation Of Protein Maturation (GO:1903318)	1/9	0.24508554855800946	0.8742588852235634	0	0	3.944828990228013	5.547013204013498	SNX12
Negative Regulation Of Transcription By RNA Polymerase I (GO:0016479)	1/9	0.24508554855800946	0.8742588852235634	0	0	3.944828990228013	5.547013204013498	NOP53
Negative Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042532)	1/9	0.24508554855800946	0.8742588852235634	0	0	3.944828990228013	5.547013204013498	PPP2R1A
Peptidyl-Lysine Dimethylation (GO:0018027)	1/9	0.24508554855800946	0.8742588852235634	0	0	3.944828990228013	5.547013204013498	CSKMT
Phosphatidylglycerol Biosynthetic Process (GO:0006655)	1/9	0.24508554855800946	0.8742588852235634	0	0	3.944828990228013	5.547013204013498	PLSCR3
Positive Regulation Of T Cell Apoptotic Process (GO:0070234)	1/9	0.24508554855800946	0.8742588852235634	0	0	3.944828990228013	5.547013204013498	PDCD1
Positive Regulation Of mRNA 3'-End Processing (GO:0031442)	1/9	0.24508554855800946	0.8742588852235634	0	0	3.944828990228013	5.547013204013498	HSF1
Positive Regulation Of miRNA-mediated Gene Silencing (GO:2000637)	1/9	0.24508554855800946	0.8742588852235634	0	0	3.944828990228013	5.547013204013498	ZFP36
Positive Regulation Of Monocyte Differentiation (GO:0045657)	1/9	0.24508554855800946	0.8742588852235634	0	0	3.944828990228013	5.547013204013498	CD74
Positive Regulation Of Myoblast Fusion (GO:1901741)	1/9	0.24508554855800946	0.8742588852235634	0	0	3.944828990228013	5.547013204013498	RIPOR2
Positive Regulation Of Phagocytosis, Engulfment (GO:0060100)	1/9	0.24508554855800946	0.8742588852235634	0	0	3.944828990228013	5.547013204013498	PLCG2
Positive Regulation Of Protein Sumoylation (GO:0033235)	1/9	0.24508554855800946	0.8742588852235634	0	0	3.944828990228013	5.547013204013498	RWDD3
Purine Nucleobase Metabolic Process (GO:0006144)	1/9	0.24508554855800946	0.8742588852235634	0	0	3.944828990228013	5.547013204013498	SHMT2
Regulation Of CD4-positive, Alpha-Beta T Cell Proliferation (GO:2000561)	1/9	0.24508554855800946	0.8742588852235634	0	0	3.944828990228013	5.547013204013498	VSIR
Negative Regulation Of Cellular Biosynthetic Process (GO:0031327)	6/137	0.24643162965061197	0.8742588852235634	0	0	1.4480502387846426	2.0282415249013974	RIDA;PDGFB;RACK1;TRIB3;CNOT9;GAPDH
Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902041)	2/31	0.24672427027929994	0.8742588852235634	0	0	2.177645271980649	3.0475794557062605	LGALS3;BCL2L1
Actin Filament Polymerization (GO:0030041)	2/31	0.24672427027929994	0.8742588852235634	0	0	2.177645271980649	3.0475794557062605	WASHC5;WASHC3
Regulation Of Protein Autophosphorylation (GO:0031952)	2/31	0.24672427027929994	0.8742588852235634	0	0	2.177645271980649	3.0475794557062605	MRE11;PDGFB
Toll-Like Receptor Signaling Pathway (GO:0002224)	2/31	0.24672427027929994	0.8742588852235634	0	0	2.177645271980649	3.0475794557062605	PLCG2;TICAM1
Negative Regulation Of DNA Biosynthetic Process (GO:2000279)	2/31	0.24672427027929994	0.8742588852235634	0	0	2.177645271980649	3.0475794557062605	TINF2;TENT4B
Positive Regulation Of Mononuclear Cell Migration (GO:0071677)	2/31	0.24672427027929994	0.8742588852235634	0	0	2.177645271980649	3.0475794557062605	LGALS3;CCR6
Pattern Recognition Receptor Signaling Pathway (GO:0002221)	3/56	0.24729367692376067	0.8742588852235634	0	0	1.7880133185349611	2.4981740761007347	PLCG2;CGAS;TICAM1
Response To Lipid (GO:0033993)	5/110	0.2504174456628452	0.8742588852235634	0	0	1.5050741608118656	2.083964771349599	PLCG2;ERBIN;CTSH;OVCA2;AQP3
RNA Catabolic Process (GO:0006401)	3/57	0.25559348349854977	0.8742588852235634	0	0	1.7548111837327525	2.3938555988438885	ZFP36;RIDA;MTREX
Post-Transcriptional Regulation Of Gene Expression (GO:0010608)	3/57	0.25559348349854977	0.8742588852235634	0	0	1.7548111837327525	2.3938555988438885	ELP1;DUS3L;SPOUT1
'De Novo' Post-Translational Protein Folding (GO:0051084)	2/32	0.25821756520429046	0.8742588852235634	0	0	2.10494834148994	2.8500006448920865	HSPA8;SELENOF
Regulation Of Transmembrane Transport (GO:0034762)	2/32	0.25821756520429046	0.8742588852235634	0	0	2.10494834148994	2.8500006448920865	TRIB3;ACTB
Vesicle Budding From Membrane (GO:0006900)	2/32	0.25821756520429046	0.8742588852235634	0	0	2.10494834148994	2.8500006448920865	SEC13;TRAPPC2B
Mitochondrial Membrane Organization (GO:0007006)	2/32	0.25821756520429046	0.8742588852235634	0	0	2.10494834148994	2.8500006448920865	MAIP1;BCL2L1
Protein Deubiquitination (GO:0016579)	5/112	0.26205614051121295	0.8742588852235634	0	0	1.4767887237628312	1.9777103217275958	BABAM2;MINDY2;SHMT2;ABRAXAS2;OTULINL
Regulation Of Phagocytosis (GO:0050764)	3/58	0.26393113954696756	0.8742588852235634	0	0	1.7228163992869876	2.2949069499182304	IL15RA;PIP4P2;RACK1
L-serine Metabolic Process (GO:0006563)	1/10	0.26830958536492294	0.8742588852235634	0	0	3.5063336952587765	4.612980982489813	SHMT2
Actin Filament Depolymerization (GO:0030042)	1/10	0.26830958536492294	0.8742588852235634	0	0	3.5063336952587765	4.612980982489813	TWF2
Regulation Of Mitochondrial Depolarization (GO:0051900)	1/10	0.26830958536492294	0.8742588852235634	0	0	3.5063336952587765	4.612980982489813	RACK1
Regulation Of Phagocytosis, Engulfment (GO:0060099)	1/10	0.26830958536492294	0.8742588852235634	0	0	3.5063336952587765	4.612980982489813	PLCG2
Branched-Chain Amino Acid Transport (GO:0015803)	1/10	0.26830958536492294	0.8742588852235634	0	0	3.5063336952587765	4.612980982489813	SLC7A5
Regulation Of Respiratory Burst (GO:0060263)	1/10	0.26830958536492294	0.8742588852235634	0	0	3.5063336952587765	4.612980982489813	RAC2
Regulation Of Smooth Muscle Cell Apoptotic Process (GO:0034391)	1/10	0.26830958536492294	0.8742588852235634	0	0	3.5063336952587765	4.612980982489813	LYPD3
Cellular Response To Interleukin-15 (GO:0071350)	1/10	0.26830958536492294	0.8742588852235634	0	0	3.5063336952587765	4.612980982489813	IL15RA
Response To Prostaglandin E (GO:0034695)	1/10	0.26830958536492294	0.8742588852235634	0	0	3.5063336952587765	4.612980982489813	PTGER2
Engulfment Of Apoptotic Cell (GO:0043652)	1/10	0.26830958536492294	0.8742588852235634	0	0	3.5063336952587765	4.612980982489813	XKR8
Surfactant Homeostasis (GO:0043129)	1/10	0.26830958536492294	0.8742588852235634	0	0	3.5063336952587765	4.612980982489813	CTSH
tRNA Threonylcarbamoyladenosine Metabolic Process (GO:0070525)	1/10	0.26830958536492294	0.8742588852235634	0	0	3.5063336952587765	4.612980982489813	GON7
Induction Of Positive Chemotaxis (GO:0050930)	1/10	0.26830958536492294	0.8742588852235634	0	0	3.5063336952587765	4.612980982489813	CXCL8
Interleukin-15-Mediated Signaling Pathway (GO:0035723)	1/10	0.26830958536492294	0.8742588852235634	0	0	3.5063336952587765	4.612980982489813	IL15RA
Maintenance Of Synapse Structure (GO:0099558)	1/10	0.26830958536492294	0.8742588852235634	0	0	3.5063336952587765	4.612980982489813	RAB3A
Mitochondrial Protein Processing (GO:0034982)	1/10	0.26830958536492294	0.8742588852235634	0	0	3.5063336952587765	4.612980982489813	ATP23
Negative Regulation Of T-helper Cell Differentiation (GO:0045623)	1/10	0.26830958536492294	0.8742588852235634	0	0	3.5063336952587765	4.612980982489813	FOXP3
Negative Regulation Of Activated T Cell Proliferation (GO:0046007)	1/10	0.26830958536492294	0.8742588852235634	0	0	3.5063336952587765	4.612980982489813	FOXP3
Negative Regulation Of Activin Receptor Signaling Pathway (GO:0032926)	1/10	0.26830958536492294	0.8742588852235634	0	0	3.5063336952587765	4.612980982489813	FST
Negative Regulation Of Alpha-Beta T Cell Activation (GO:0046636)	1/10	0.26830958536492294	0.8742588852235634	0	0	3.5063336952587765	4.612980982489813	VSIR
Negative Regulation Of Dephosphorylation (GO:0035305)	1/10	0.26830958536492294	0.8742588852235634	0	0	3.5063336952587765	4.612980982489813	PTPA
Negative Regulation Of Hydrogen Peroxide-Induced Cell Death (GO:1903206)	1/10	0.26830958536492294	0.8742588852235634	0	0	3.5063336952587765	4.612980982489813	RACK1
Negative Regulation Of Intracellular Estrogen Receptor Signaling Pathway (GO:0033147)	1/10	0.26830958536492294	0.8742588852235634	0	0	3.5063336952587765	4.612980982489813	CNOT9
Negative Regulation Of Lymphocyte Migration (GO:2000402)	1/10	0.26830958536492294	0.8742588852235634	0	0	3.5063336952587765	4.612980982489813	RIPOR2
Negative Regulation Of Natural Killer Cell Mediated Immunity (GO:0002716)	1/10	0.26830958536492294	0.8742588852235634	0	0	3.5063336952587765	4.612980982489813	HLA-G
Nucleoside Triphosphate Metabolic Process (GO:0009141)	1/10	0.26830958536492294	0.8742588852235634	0	0	3.5063336952587765	4.612980982489813	NME2
Positive Regulation Of Cholesterol Metabolic Process (GO:0090205)	1/10	0.26830958536492294	0.8742588852235634	0	0	3.5063336952587765	4.612980982489813	SH2D2A
Positive Regulation Of Macrophage Differentiation (GO:0045651)	1/10	0.26830958536492294	0.8742588852235634	0	0	3.5063336952587765	4.612980982489813	HSF1
Positive Regulation Of Post-Transcriptional Gene Silencing By RNA (GO:1900370)	1/10	0.26830958536492294	0.8742588852235634	0	0	3.5063336952587765	4.612980982489813	ZFP36
Protein Kinase C Signaling (GO:0070528)	1/10	0.26830958536492294	0.8742588852235634	0	0	3.5063336952587765	4.612980982489813	PDGFB
Protein Prenylation (GO:0018342)	1/10	0.26830958536492294	0.8742588852235634	0	0	3.5063336952587765	4.612980982489813	RABGGTA
Actin Filament Bundle Organization (GO:0061572)	2/33	0.26971739604640704	0.8742588852235634	0	0	2.036941535547019	2.6691685685410618	EPS8;RFLNB
Inositol Lipid-Mediated Signaling (GO:0048017)	2/33	0.26971739604640704	0.8742588852235634	0	0	2.036941535547019	2.6691685685410618	PLCG2;PLCD1
Positive Regulation Of Chromosome Organization (GO:2001252)	2/33	0.26971739604640704	0.8742588852235634	0	0	2.036941535547019	2.6691685685410618	MRE11;TINF2
Positive Regulation Of Interleukin-12 Production (GO:0032735)	2/33	0.26971739604640704	0.8742588852235634	0	0	2.036941535547019	2.6691685685410618	PLCG2;HLA-G
Exocytosis (GO:0006887)	4/86	0.2722807346454785	0.8742588852235634	0	0	1.5410961638257954	2.004845336946262	RAB3A;SYNGR2;WASHC1;WASHC3
DNA-templated Transcription Initiation (GO:0006352)	3/59	0.2723015564972614	0.8742588852235634	0	0	1.6919642857142858	2.2009835573902343	ELOA;ELOB;ELOC
Microtubule Cytoskeleton Organization Involved In Mitosis (GO:1902850)	3/59	0.2723015564972614	0.8742588852235634	0	0	1.6919642857142858	2.2009835573902343	FAM110A;PTPA;INTS13
Negative Regulation Of Protein-Containing Complex Assembly (GO:0031333)	3/59	0.2723015564972614	0.8742588852235634	0	0	1.6919642857142858	2.2009835573902343	HSPA8;HSF1;NOP53
Positive Regulation Of Proteolysis (GO:0045862)	3/59	0.2723015564972614	0.8742588852235634	0	0	1.6919642857142858	2.2009835573902343	ATP5IF1;PERP;CTSH
Protein Targeting To Mitochondrion (GO:0006626)	3/59	0.2723015564972614	0.8742588852235634	0	0	1.6919642857142858	2.2009835573902343	TIMM29;PAM16;TOMM5
Regulation Of Phosphatidylinositol 3-Kinase Activity (GO:0043551)	2/34	0.2812125115133003	0.8742588852235634	0	0	1.9731851549755302	2.503270744432475	PDGFB;WASHC1
Cellular Response To Glucose Stimulus (GO:0071333)	2/34	0.2812125115133003	0.8742588852235634	0	0	1.9731851549755302	2.503270744432475	RACK1;SELENOT
Superoxide Metabolic Process (GO:0006801)	2/34	0.2812125115133003	0.8742588852235634	0	0	1.9731851549755302	2.503270744432475	NRROS;NCF4
Inner Mitochondrial Membrane Organization (GO:0007007)	2/34	0.2812125115133003	0.8742588852235634	0	0	1.9731851549755302	2.503270744432475	TIMM29;MAIP1
Membrane Protein Proteolysis (GO:0033619)	2/34	0.2812125115133003	0.8742588852235634	0	0	1.9731851549755302	2.503270744432475	ADAM19;CTSH
Negative Regulation Of Protein Kinase Activity (GO:0006469)	4/88	0.2860287519255593	0.8742588852235634	0	0	1.5042475255241212	1.8828108833042085	DBNDD1;DBNDD2;TRIB3;RTRAF
Negative Regulation Of Viral Process (GO:0048525)	3/61	0.28912092243227255	0.8742588852235634	0	0	1.6334516565246788	2.0269669225084774	IFITM3;IFITM1;ZFP36
Regulation Of Cilium Movement (GO:0003352)	1/11	0.29082028773619983	0.8742588852235634	0	0	3.1555374592833876	3.8972458148955638	CFAP298
Regulation Of Endocytic Recycling (GO:2001135)	1/11	0.29082028773619983	0.8742588852235634	0	0	3.1555374592833876	3.8972458148955638	EIPR1
Regulation Of Epithelial Cell Apoptotic Process (GO:1904035)	1/11	0.29082028773619983	0.8742588852235634	0	0	3.1555374592833876	3.8972458148955638	ZFP36
RNA Splicing, Via Endonucleolytic Cleavage And Ligation (GO:0000394)	1/11	0.29082028773619983	0.8742588852235634	0	0	3.1555374592833876	3.8972458148955638	RTRAF
Actin Crosslink Formation (GO:0051764)	1/11	0.29082028773619983	0.8742588852235634	0	0	3.1555374592833876	3.8972458148955638	EPS8
Regulation Of Microtubule-Based Movement (GO:0060632)	1/11	0.29082028773619983	0.8742588852235634	0	0	3.1555374592833876	3.8972458148955638	CFAP298
Regulation Of Pseudopodium Assembly (GO:0031272)	1/11	0.29082028773619983	0.8742588852235634	0	0	3.1555374592833876	3.8972458148955638	WASHC1
Cellular Response To Thyroid Hormone Stimulus (GO:0097067)	1/11	0.29082028773619983	0.8742588852235634	0	0	3.1555374592833876	3.8972458148955638	CTSH
Respiratory Chain Complex III Assembly (GO:0017062)	1/11	0.29082028773619983	0.8742588852235634	0	0	3.1555374592833876	3.8972458148955638	STMP1
Desensitization Of G Protein-Coupled Receptor Signaling Pathway (GO:0002029)	1/11	0.29082028773619983	0.8742588852235634	0	0	3.1555374592833876	3.8972458148955638	GRK2
Endosomal Lumen Acidification (GO:0048388)	1/11	0.29082028773619983	0.8742588852235634	0	0	3.1555374592833876	3.8972458148955638	ATP6V0C
sno(s)RNA 3'-End Processing (GO:0031126)	1/11	0.29082028773619983	0.8742588852235634	0	0	3.1555374592833876	3.8972458148955638	TENT4B
Exit From Mitosis (GO:0010458)	1/11	0.29082028773619983	0.8742588852235634	0	0	3.1555374592833876	3.8972458148955638	EPS8
tRNA Splicing, Via Endonucleolytic Cleavage And Ligation (GO:0006388)	1/11	0.29082028773619983	0.8742588852235634	0	0	3.1555374592833876	3.8972458148955638	RTRAF
Tetrahydrofolate Metabolic Process (GO:0046653)	1/11	0.29082028773619983	0.8742588852235634	0	0	3.1555374592833876	3.8972458148955638	SHMT2
Isotype Switching (GO:0045190)	1/11	0.29082028773619983	0.8742588852235634	0	0	3.1555374592833876	3.8972458148955638	CCR6
Macrophage Activation Involved In Immune Response (GO:0002281)	1/11	0.29082028773619983	0.8742588852235634	0	0	3.1555374592833876	3.8972458148955638	PLCG2
Macrophage Chemotaxis (GO:0048246)	1/11	0.29082028773619983	0.8742588852235634	0	0	3.1555374592833876	3.8972458148955638	LGALS3
Methylguanosine-Cap Decapping (GO:0110156)	1/11	0.29082028773619983	0.8742588852235634	0	0	3.1555374592833876	3.8972458148955638	EDC4
Mitochondrial Respiratory Chain Complex III Assembly (GO:0034551)	1/11	0.29082028773619983	0.8742588852235634	0	0	3.1555374592833876	3.8972458148955638	STMP1
Negative Regulation Of CD4-positive, Alpha-Beta T Cell Activation (GO:2000515)	1/11	0.29082028773619983	0.8742588852235634	0	0	3.1555374592833876	3.8972458148955638	VSIR
Negative Regulation Of RNA Metabolic Process (GO:0051253)	1/11	0.29082028773619983	0.8742588852235634	0	0	3.1555374592833876	3.8972458148955638	RPS26
Negative Regulation Of Glucose Transmembrane Transport (GO:0010829)	1/11	0.29082028773619983	0.8742588852235634	0	0	3.1555374592833876	3.8972458148955638	SELENOS
Negative Regulation Of Heart Contraction (GO:0045822)	1/11	0.29082028773619983	0.8742588852235634	0	0	3.1555374592833876	3.8972458148955638	GRK2
Negative Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900152)	1/11	0.29082028773619983	0.8742588852235634	0	0	3.1555374592833876	3.8972458148955638	TENT4B
Negative Regulation Of Vascular Permeability (GO:0043116)	1/11	0.29082028773619983	0.8742588852235634	0	0	3.1555374592833876	3.8972458148955638	CLDN5
Nucleoside Phosphate Biosynthetic Process (GO:1901293)	1/11	0.29082028773619983	0.8742588852235634	0	0	3.1555374592833876	3.8972458148955638	NME2
Positive Regulation Of Cytoplasmic Transport (GO:1903651)	1/11	0.29082028773619983	0.8742588852235634	0	0	3.1555374592833876	3.8972458148955638	EIPR1
Positive Regulation Of Protein Polyubiquitination (GO:1902916)	1/11	0.29082028773619983	0.8742588852235634	0	0	3.1555374592833876	3.8972458148955638	GABARAP
Positive Regulation Of Pseudopodium Assembly (GO:0031274)	1/11	0.29082028773619983	0.8742588852235634	0	0	3.1555374592833876	3.8972458148955638	WASHC1
pre-mRNA Cleavage Required For Polyadenylation (GO:0098789)	1/11	0.29082028773619983	0.8742588852235634	0	0	3.1555374592833876	3.8972458148955638	CSTF2
Regulation Of T-helper 17 Cell Differentiation (GO:2000319)	1/11	0.29082028773619983	0.8742588852235634	0	0	3.1555374592833876	3.8972458148955638	FOXP3
Regulation Of Alcohol Biosynthetic Process (GO:1902930)	1/11	0.29082028773619983	0.8742588852235634	0	0	3.1555374592833876	3.8972458148955638	SH2D2A
Cellular Response To Molecule Of Bacterial Origin (GO:0071219)	5/117	0.29165584354524693	0.8742588852235634	0	0	1.4104947306791569	1.7379845112936732	ZFP36;CXCL8;SELENOS;LDOC1;TICAM1
Regulation Of Cellular Senescence (GO:2000772)	2/35	0.2926923440225759	0.8742588852235634	0	0	1.9132927974689802	2.3507351326944432	CGAS;HLA-G
Response To Exogenous dsRNA (GO:0043330)	2/35	0.2926923440225759	0.8742588852235634	0	0	1.9132927974689802	2.3507351326944432	CGAS;TICAM1
Platelet Aggregation (GO:0070527)	2/35	0.2926923440225759	0.8742588852235634	0	0	1.9132927974689802	2.3507351326944432	CSRP1;CLIC1
DNA Damage Response (GO:0006974)	14/384	0.29515899120706945	0.8742588852235634	0	0	1.1971488959841705	1.4608103031553192	MRE11;FBH1;CGAS;BATF;BABAM2;HPF1;MRNIP;PAXX;SHLD2;SHLD1;IRF7;MTREX;NOP53;BCL2L1
RNA Methylation (GO:0001510)	3/62	0.29756030422622687	0.8742588852235634	0	0	1.6056829511465602	1.9463099171572054	VIRMA;FTSJ1;MRM2
Negative Regulation Of Protein Metabolic Process (GO:0051248)	6/147	0.2988955814999806	0.8742588852235634	0	0	1.3446529015127695	1.6238848573904607	RIDA;CYP51A1;SNX12;RACK1;CNOT9;GAPDH
Mitochondrial Respiratory Chain Complex Assembly (GO:0033108)	4/90	0.29987394872828577	0.8742588852235634	0	0	1.4691127773760133	1.7693892386122883	NDUFAF8;DMAC1;DMAC2;STMP1
Regulation Of Protein Kinase Activity (GO:0045859)	5/119	0.30365984419135744	0.8742588852235634	0	0	1.385605406960023	1.6514298381706765	DBNDD1;DBNDD2;MRNIP;TRIB3;RTRAF
Negative Regulation Of T Cell Proliferation (GO:0042130)	2/36	0.30414697820332964	0.8742588852235634	0	0	1.8569235198157565	2.210192474341482	FOXP3;HLA-G
Negative Regulation Of Sequestering Of Calcium Ion (GO:0051283)	2/36	0.30414697820332964	0.8742588852235634	0	0	1.8569235198157565	2.210192474341482	PLCG2;PLCD1
Protein Destabilization (GO:0031648)	2/36	0.30414697820332964	0.8742588852235634	0	0	1.8569235198157565	2.210192474341482	UTP25;CTSH
Regulation Of Cellular Catabolic Process (GO:0031329)	3/63	0.3060133157507769	0.8742588852235634	0	0	1.5788398692810457	1.8695463849565188	KEAP1;TRIB3;RMC1
rRNA Metabolic Process (GO:0016072)	4/91	0.306826325747637	0.8742588852235634	0	0	1.4521511748217544	1.7156779940333575	TRIR;MTREX;NOP53;MRM2
DNA Strand Elongation (GO:0022616)	1/12	0.3126395313457496	0.8742588852235634	0	0	2.8685223571217056	3.335243592373288	MRE11
V(D)J Recombination (GO:0033151)	1/12	0.3126395313457496	0.8742588852235634	0	0	2.8685223571217056	3.335243592373288	DCAF1
Regulation Of Lymphocyte Migration (GO:2000401)	1/12	0.3126395313457496	0.8742588852235634	0	0	2.8685223571217056	3.335243592373288	CCR6
Alanine Transport (GO:0032328)	1/12	0.3126395313457496	0.8742588852235634	0	0	2.8685223571217056	3.335243592373288	SLC7A5
Cardiolipin Metabolic Process (GO:0032048)	1/12	0.3126395313457496	0.8742588852235634	0	0	2.8685223571217056	3.335243592373288	PLSCR3
Cell Projection Assembly (GO:0030031)	1/12	0.3126395313457496	0.8742588852235634	0	0	2.8685223571217056	3.335243592373288	PARVB
Cellular Component Maintenance (GO:0043954)	1/12	0.3126395313457496	0.8742588852235634	0	0	2.8685223571217056	3.335243592373288	LNPK
Regulation Of Vascular Associated Smooth Muscle Cell Migration (GO:1904752)	1/12	0.3126395313457496	0.8742588852235634	0	0	2.8685223571217056	3.335243592373288	PDGFB
Response To Thyroid Hormone (GO:0097066)	1/12	0.3126395313457496	0.8742588852235634	0	0	2.8685223571217056	3.335243592373288	CTSH
Secretion (GO:0046903)	1/12	0.3126395313457496	0.8742588852235634	0	0	2.8685223571217056	3.335243592373288	FBLN5
Fatty Acid Elongation (GO:0030497)	1/12	0.3126395313457496	0.8742588852235634	0	0	2.8685223571217056	3.335243592373288	HACD1
Fibrinolysis (GO:0042730)	1/12	0.3126395313457496	0.8742588852235634	0	0	2.8685223571217056	3.335243592373288	KRT1
Folic Acid Metabolic Process (GO:0046655)	1/12	0.3126395313457496	0.8742588852235634	0	0	2.8685223571217056	3.335243592373288	SHMT2
Granulocyte Activation (GO:0036230)	1/12	0.3126395313457496	0.8742588852235634	0	0	2.8685223571217056	3.335243592373288	CXCL8
Very Long-Chain Fatty Acid Biosynthetic Process (GO:0042761)	1/12	0.3126395313457496	0.8742588852235634	0	0	2.8685223571217056	3.335243592373288	HACD1
Lipid Droplet Formation (GO:0140042)	1/12	0.3126395313457496	0.8742588852235634	0	0	2.8685223571217056	3.335243592373288	BSCL2
mRNA Cleavage Involved In mRNA Processing (GO:0098787)	1/12	0.3126395313457496	0.8742588852235634	0	0	2.8685223571217056	3.335243592373288	CSTF2
