Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Negative Regulation Of Natural Killer Cell Mediated Immunity (GO:0002716)	1/10	0.07393528453317921	0.33255795208526423	0	0	14.501461988304094	37.77000181895698	HLA-G
Regulation Of Mitochondrial Depolarization (GO:0051900)	1/10	0.07393528453317921	0.33255795208526423	0	0	14.501461988304094	37.77000181895698	RACK1
Regulation Of Phagocytosis, Engulfment (GO:0060099)	1/10	0.07393528453317921	0.33255795208526423	0	0	14.501461988304094	37.77000181895698	PLCG2
Branched-Chain Amino Acid Transport (GO:0015803)	1/10	0.07393528453317921	0.33255795208526423	0	0	14.501461988304094	37.77000181895698	SLC7A5
Nucleoside Triphosphate Metabolic Process (GO:0009141)	1/10	0.07393528453317921	0.33255795208526423	0	0	14.501461988304094	37.77000181895698	NME2
Positive Regulation Of Cellular Senescence (GO:2000774)	1/10	0.07393528453317921	0.33255795208526423	0	0	14.501461988304094	37.77000181895698	HLA-G
Serine Family Amino Acid Biosynthetic Process (GO:0009070)	1/10	0.07393528453317921	0.33255795208526423	0	0	14.501461988304094	37.77000181895698	PSPH
Induction Of Positive Chemotaxis (GO:0050930)	1/10	0.07393528453317921	0.33255795208526423	0	0	14.501461988304094	37.77000181895698	CXCL8
Mast Cell Activation Involved In Immune Response (GO:0002279)	1/10	0.07393528453317921	0.33255795208526423	0	0	14.501461988304094	37.77000181895698	NR4A3
Mast Cell Degranulation (GO:0043303)	1/10	0.07393528453317921	0.33255795208526423	0	0	14.501461988304094	37.77000181895698	NR4A3
Mitochondrial Respirasome Assembly (GO:0097250)	1/10	0.07393528453317921	0.33255795208526423	0	0	14.501461988304094	37.77000181895698	STMP1
Negative Regulation Of Alpha-Beta T Cell Activation (GO:0046636)	1/10	0.07393528453317921	0.33255795208526423	0	0	14.501461988304094	37.77000181895698	VSIR
DNA-templated Transcription Initiation (GO:0006352)	2/59	0.0749811112021289	0.33255795208526423	0	0	4.5985825490879515	11.912715686310518	ELOB;ELOC
Cellular Response To Chemokine (GO:1990869)	2/59	0.0749811112021289	0.33255795208526423	0	0	4.5985825490879515	11.912715686310518	RIPOR2;CXCL8
Negative Regulation Of Glucose Transmembrane Transport (GO:0010829)	1/11	0.08102321014440983	0.33255795208526423	0	0	13.050657894736842	32.79655934812105	SELENOS
Negative Regulation Of Heart Contraction (GO:0045822)	1/11	0.08102321014440983	0.33255795208526423	0	0	13.050657894736842	32.79655934812105	GRK2
Negative Regulation Of Leukocyte Apoptotic Process (GO:2000107)	1/11	0.08102321014440983	0.33255795208526423	0	0	13.050657894736842	32.79655934812105	SELENOS
RNA Splicing, Via Endonucleolytic Cleavage And Ligation (GO:0000394)	1/11	0.08102321014440983	0.33255795208526423	0	0	13.050657894736842	32.79655934812105	RTRAF
Negative Regulation Of Reactive Oxygen Species Biosynthetic Process (GO:1903427)	1/11	0.08102321014440983	0.33255795208526423	0	0	13.050657894736842	32.79655934812105	MPV17L
Nucleoside Phosphate Biosynthetic Process (GO:1901293)	1/11	0.08102321014440983	0.33255795208526423	0	0	13.050657894736842	32.79655934812105	NME2
Regulation Of Pseudopodium Assembly (GO:0031272)	1/11	0.08102321014440983	0.33255795208526423	0	0	13.050657894736842	32.79655934812105	WASHC1
Respiratory Chain Complex III Assembly (GO:0017062)	1/11	0.08102321014440983	0.33255795208526423	0	0	13.050657894736842	32.79655934812105	STMP1
Complement Receptor Mediated Signaling Pathway (GO:0002430)	1/11	0.08102321014440983	0.33255795208526423	0	0	13.050657894736842	32.79655934812105	C5AR1
Positive Regulation Of Behavior (GO:0048520)	1/11	0.08102321014440983	0.33255795208526423	0	0	13.050657894736842	32.79655934812105	NR4A3
Desensitization Of G Protein-Coupled Receptor Signaling Pathway (GO:0002029)	1/11	0.08102321014440983	0.33255795208526423	0	0	13.050657894736842	32.79655934812105	GRK2
Endosomal Lumen Acidification (GO:0048388)	1/11	0.08102321014440983	0.33255795208526423	0	0	13.050657894736842	32.79655934812105	ATP6V0C
tRNA Splicing, Via Endonucleolytic Cleavage And Ligation (GO:0006388)	1/11	0.08102321014440983	0.33255795208526423	0	0	13.050657894736842	32.79655934812105	RTRAF
Positive Regulation Of Pseudopodium Assembly (GO:0031274)	1/11	0.08102321014440983	0.33255795208526423	0	0	13.050657894736842	32.79655934812105	WASHC1
Macrophage Activation Involved In Immune Response (GO:0002281)	1/11	0.08102321014440983	0.33255795208526423	0	0	13.050657894736842	32.79655934812105	PLCG2
Mast Cell Mediated Immunity (GO:0002448)	1/11	0.08102321014440983	0.33255795208526423	0	0	13.050657894736842	32.79655934812105	NR4A3
Mitochondrial Respiratory Chain Complex III Assembly (GO:0034551)	1/11	0.08102321014440983	0.33255795208526423	0	0	13.050657894736842	32.79655934812105	STMP1
Negative Regulation Of CD4-positive, Alpha-Beta T Cell Activation (GO:2000515)	1/11	0.08102321014440983	0.33255795208526423	0	0	13.050657894736842	32.79655934812105	VSIR
Regulation Of T Cell Apoptotic Process (GO:0070232)	1/11	0.08102321014440983	0.33255795208526423	0	0	13.050657894736842	32.79655934812105	PDCD1
Fat Cell Differentiation (GO:0045444)	2/62	0.0816683466570679	0.33324413666466934	0	0	4.367991169977925	10.942205697285237	NR4A1;NR4A3
Antigen Receptor-Mediated Signaling Pathway (GO:0050851)	3/134	0.08364523122726769	0.33324413666466934	0	0	3.0100763358778626	7.46851369641695	FYB1;PLCG2;LIME1
Positive Regulation Of T Cell Differentiation (GO:0045582)	2/64	0.08622502588427705	0.33324413666466934	0	0	4.226660969878231	10.358678810724562	HLA-G;VSIR
Regulation Of Protein Kinase B Signaling (GO:0051896)	3/136	0.08654242862607651	0.33324413666466934	0	0	2.9645112781954888	7.254516264892881	RACK1;HLA-G;NOP53
Negative Regulation Of Epidermal Growth Factor-Activated Receptor Activity (GO:0007175)	1/12	0.08805723853684597	0.33324413666466934	0	0	11.863636363636363	28.825886823881046	ZGPAT
Negative Regulation Of Mitochondrial Membrane Permeability (GO:0035795)	1/12	0.08805723853684597	0.33324413666466934	0	0	11.863636363636363	28.825886823881046	MPV17L
Alanine Transport (GO:0032328)	1/12	0.08805723853684597	0.33324413666466934	0	0	11.863636363636363	28.825886823881046	SLC7A5
Astrocyte Activation (GO:0048143)	1/12	0.08805723853684597	0.33324413666466934	0	0	11.863636363636363	28.825886823881046	C5AR1
Regulation Of Vascular Associated Smooth Muscle Cell Migration (GO:1904752)	1/12	0.08805723853684597	0.33324413666466934	0	0	11.863636363636363	28.825886823881046	NR4A3
Positive Regulation Of Calcium-Mediated Signaling (GO:0050850)	1/12	0.08805723853684597	0.33324413666466934	0	0	11.863636363636363	28.825886823881046	PLCG2
Positive Regulation Of Cellular Extravasation (GO:0002693)	1/12	0.08805723853684597	0.33324413666466934	0	0	11.863636363636363	28.825886823881046	RIPOR2
Positive Regulation Of Fatty Acid Oxidation (GO:0046321)	1/12	0.08805723853684597	0.33324413666466934	0	0	11.863636363636363	28.825886823881046	NR4A3
Positive Regulation Of Neuroinflammatory Response (GO:0150078)	1/12	0.08805723853684597	0.33324413666466934	0	0	11.863636363636363	28.825886823881046	PLCG2
Granulocyte Activation (GO:0036230)	1/12	0.08805723853684597	0.33324413666466934	0	0	11.863636363636363	28.825886823881046	CXCL8
Positive Regulation Of Reactive Oxygen Species Biosynthetic Process (GO:1903428)	1/12	0.08805723853684597	0.33324413666466934	0	0	11.863636363636363	28.825886823881046	PLCG2
pre-miRNA Processing (GO:0031054)	1/12	0.08805723853684597	0.33324413666466934	0	0	11.863636363636363	28.825886823881046	TUT4
Mitochondrial Electron Transport, Ubiquinol To Cytochrome C (GO:0006122)	1/12	0.08805723853684597	0.33324413666466934	0	0	11.863636363636363	28.825886823881046	UQCRHL
Negative Regulation Of Immune Response (GO:0050777)	2/66	0.0908565577015772	0.3336432589696503	0	0	4.094163907284768	9.819742838365377	PDCD1;HLA-G
Cellular Response To Oxygen-Containing Compound (GO:1901701)	6/406	0.09207974761328035	0.3336432589696503	0	0	1.9843877551020408	4.7329637417500745	SYT5;NR4A3;CXCL8;SELENOS;MPV17L;PLCG2
Regulation Of Viral Genome Replication (GO:0045069)	2/67	0.09319935754760265	0.3336432589696503	0	0	4.030973000509424	9.565557180108362	IFITM1;CXCL8
Negative Regulation Of Endoplasmic Reticulum Unfolded Protein Response (GO:1900102)	1/13	0.09503777679741554	0.3336432589696503	0	0	10.874451754385966	25.592813587643803	RACK1
Regulation Of Gastrulation (GO:0010470)	1/13	0.09503777679741554	0.3336432589696503	0	0	10.874451754385966	25.592813587643803	RACK1
Antigen Processing And Presentation Of Endogenous Peptide Antigen Via MHC Class I Via ER Pathway (GO:0002484)	1/13	0.09503777679741554	0.3336432589696503	0	0	10.874451754385966	25.592813587643803	HLA-G
Antigen Processing And Presentation Of Endogenous Peptide Antigen Via MHC Class I Via ER Pathway, TAP-independent (GO:0002486)	1/13	0.09503777679741554	0.3336432589696503	0	0	10.874451754385966	25.592813587643803	HLA-G
Antigen Processing And Presentation Of Endogenous Peptide Antigen Via MHC Class Ib (GO:0002476)	1/13	0.09503777679741554	0.3336432589696503	0	0	10.874451754385966	25.592813587643803	HLA-G
Antigen Processing And Presentation Of Peptide Antigen Via MHC Class Ib (GO:0002428)	1/13	0.09503777679741554	0.3336432589696503	0	0	10.874451754385966	25.592813587643803	HLA-G
Regulation Of Myoblast Fusion (GO:1901739)	1/13	0.09503777679741554	0.3336432589696503	0	0	10.874451754385966	25.592813587643803	RIPOR2
Regulation Of Nitric-Oxide Synthase Biosynthetic Process (GO:0051769)	1/13	0.09503777679741554	0.3336432589696503	0	0	10.874451754385966	25.592813587643803	SELENOS
Regulation Of Nitrogen Compound Metabolic Process (GO:0051171)	1/13	0.09503777679741554	0.3336432589696503	0	0	10.874451754385966	25.592813587643803	SELENOS
Regulation Of Transcription Of Nucleolar Large rRNA By RNA Polymerase I (GO:1901836)	1/13	0.09503777679741554	0.3336432589696503	0	0	10.874451754385966	25.592813587643803	NOP53
Response To Chemokine (GO:1990868)	1/13	0.09503777679741554	0.3336432589696503	0	0	10.874451754385966	25.592813587643803	RIPOR2
Positive Regulation Of Keratinocyte Differentiation (GO:0045618)	1/13	0.09503777679741554	0.3336432589696503	0	0	10.874451754385966	25.592813587643803	NME2
Immune Response-Regulating Cell Surface Receptor Signaling Pathway (GO:0002768)	1/13	0.09503777679741554	0.3336432589696503	0	0	10.874451754385966	25.592813587643803	HLA-G
Membrane Depolarization (GO:0051899)	1/13	0.09503777679741554	0.3336432589696503	0	0	10.874451754385966	25.592813587643803	ATP5IF1
Cellular Response To Calcium Ion (GO:0071277)	2/69	0.09793699869235858	0.33514467674341564	0	0	3.910250074132648	9.08519576109414	SYT5;PLCG2
Negative Regulation Of Epithelial Cell Proliferation (GO:0050680)	2/70	0.10033104462110894	0.33514467674341564	0	0	3.8525516166731593	8.858095321326113	ATP5IF1;ATP5F1A
Negative Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001911)	1/14	0.10196522892436038	0.33514467674341564	0	0	10.037449392712551	22.91673575257858	HLA-G
Regulation Of Feeding Behavior (GO:0060259)	1/14	0.10196522892436038	0.33514467674341564	0	0	10.037449392712551	22.91673575257858	NR4A3
Calcium Ion-Regulated Exocytosis Of Neurotransmitter (GO:0048791)	1/14	0.10196522892436038	0.33514467674341564	0	0	10.037449392712551	22.91673575257858	SYT5
Pancreas Development (GO:0031016)	1/14	0.10196522892436038	0.33514467674341564	0	0	10.037449392712551	22.91673575257858	SELENOT
Resolution Of Meiotic Recombination Intermediates (GO:0000712)	1/14	0.10196522892436038	0.33514467674341564	0	0	10.037449392712551	22.91673575257858	CENPX
Serine Family Amino Acid Metabolic Process (GO:0009069)	1/14	0.10196522892436038	0.33514467674341564	0	0	10.037449392712551	22.91673575257858	PSPH
Histone mRNA Catabolic Process (GO:0071044)	1/14	0.10196522892436038	0.33514467674341564	0	0	10.037449392712551	22.91673575257858	TUT4
Hyaluronan Metabolic Process (GO:0030212)	1/14	0.10196522892436038	0.33514467674341564	0	0	10.037449392712551	22.91673575257858	CEMIP2
Protein Homotrimerization (GO:0070207)	1/14	0.10196522892436038	0.33514467674341564	0	0	10.037449392712551	22.91673575257858	HLA-G
Membrane Raft Organization (GO:0031579)	1/14	0.10196522892436038	0.33514467674341564	0	0	10.037449392712551	22.91673575257858	NAXE
Protein Trimerization (GO:0070206)	1/14	0.10196522892436038	0.33514467674341564	0	0	10.037449392712551	22.91673575257858	HLA-G
Mitochondrial Calcium Ion Transmembrane Transport (GO:0006851)	1/14	0.10196522892436038	0.33514467674341564	0	0	10.037449392712551	22.91673575257858	MCUB
Monosaccharide Transmembrane Transport (GO:0015749)	1/14	0.10196522892436038	0.33514467674341564	0	0	10.037449392712551	22.91673575257858	SLC2A8
Negative Regulation Of T Cell Mediated Immunity (GO:0002710)	1/14	0.10196522892436038	0.33514467674341564	0	0	10.037449392712551	22.91673575257858	HLA-G
Second-Messenger-Mediated Signaling (GO:0019932)	2/72	0.10516763611143806	0.3401249873927277	0	0	3.742100283822138	8.427957015111128	CXCL8;PLCG2
Ubiquitin-Dependent ERAD Pathway (GO:0030433)	2/73	0.10760941601938567	0.3401249873927277	0	0	3.6892080962596774	8.224156544361588	SELENOS;UFD1
Negative Regulation Of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902236)	1/15	0.10883999596567286	0.3401249873927277	0	0	9.320018796992482	20.67064975729193	SELENOS
B Cell Mediated Immunity (GO:0019724)	1/15	0.10883999596567286	0.3401249873927277	0	0	9.320018796992482	20.67064975729193	HLA-G
Negative Regulation Of Phagocytosis (GO:0050765)	1/15	0.10883999596567286	0.3401249873927277	0	0	9.320018796992482	20.67064975729193	RACK1
Astrocyte Development (GO:0014002)	1/15	0.10883999596567286	0.3401249873927277	0	0	9.320018796992482	20.67064975729193	C5AR1
Branched-Chain Amino Acid Metabolic Process (GO:0009081)	1/15	0.10883999596567286	0.3401249873927277	0	0	9.320018796992482	20.67064975729193	BCKDHA
Platelet-Derived Growth Factor Receptor Signaling Pathway (GO:0048008)	1/15	0.10883999596567286	0.3401249873927277	0	0	9.320018796992482	20.67064975729193	NR4A3
Positive Regulation Of Endothelial Cell Apoptotic Process (GO:2000353)	1/15	0.10883999596567286	0.3401249873927277	0	0	9.320018796992482	20.67064975729193	HLA-G
Glycosaminoglycan Catabolic Process (GO:0006027)	1/15	0.10883999596567286	0.3401249873927277	0	0	9.320018796992482	20.67064975729193	CEMIP2
Positive Regulation Of Syncytium Formation By Plasma Membrane Fusion (GO:0060143)	1/15	0.10883999596567286	0.3401249873927277	0	0	9.320018796992482	20.67064975729193	RIPOR2
Positive Regulation Of Transmembrane Transport (GO:0034764)	1/15	0.10883999596567286	0.3401249873927277	0	0	9.320018796992482	20.67064975729193	NR4A3
miRNA Metabolic Process (GO:0010586)	1/15	0.10883999596567286	0.3401249873927277	0	0	9.320018796992482	20.67064975729193	TUT4
Transcription Initiation At RNA Polymerase II Promoter (GO:0006367)	2/76	0.11502419943403072	0.34160994890837765	0	0	3.53910864506891	7.65372145431591	ELOB;ELOC
Negative Regulation Of Inflammatory Response To Antigenic Stimulus (GO:0002862)	1/16	0.11566247590924368	0.34160994890837765	0	0	8.698245614035088	18.76280312216257	SELENOS
Negative Regulation Of Interleukin-10 Production (GO:0032693)	1/16	0.11566247590924368	0.34160994890837765	0	0	8.698245614035088	18.76280312216257	VSIR
Regulation Of Fatty Acid Oxidation (GO:0046320)	1/16	0.11566247590924368	0.34160994890837765	0	0	8.698245614035088	18.76280312216257	NR4A3
Negative Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0045953)	1/16	0.11566247590924368	0.34160994890837765	0	0	8.698245614035088	18.76280312216257	HLA-G
Antifungal Innate Immune Response (GO:0061760)	1/16	0.11566247590924368	0.34160994890837765	0	0	8.698245614035088	18.76280312216257	PLCG2
Negative Regulation Of Viral-Induced Cytoplasmic Pattern Recognition Receptor Signaling Pathway (GO:0039532)	1/16	0.11566247590924368	0.34160994890837765	0	0	8.698245614035088	18.76280312216257	UFD1
Cellular Response To Nitrogen Compound (GO:1901699)	1/16	0.11566247590924368	0.34160994890837765	0	0	8.698245614035088	18.76280312216257	RTF2
Positive Regulation Of Collagen Metabolic Process (GO:0010714)	1/16	0.11566247590924368	0.34160994890837765	0	0	8.698245614035088	18.76280312216257	VSIR
Positive Regulation Of Muscle Hypertrophy (GO:0014742)	1/16	0.11566247590924368	0.34160994890837765	0	0	8.698245614035088	18.76280312216257	NR4A3
Positive Regulation Of Positive Chemotaxis (GO:0050927)	1/16	0.11566247590924368	0.34160994890837765	0	0	8.698245614035088	18.76280312216257	CXCL8
Positive Regulation Of Smooth Muscle Cell Migration (GO:0014911)	1/16	0.11566247590924368	0.34160994890837765	0	0	8.698245614035088	18.76280312216257	NR4A3
Cellular Response To Growth Factor Stimulus (GO:0071363)	3/155	0.11607407797708523	0.34160994890837765	0	0	2.591447368421053	5.580751069596141	NR4A1;CXCL8;RACK1
Regulation Of Immune Response (GO:0050776)	2/77	0.11752438811960082	0.34160994890837765	0	0	3.4917439293598234	7.476205779122118	PDCD1;HLA-G
Negative Regulation Of Blood Vessel Morphogenesis (GO:2000181)	2/77	0.11752438811960082	0.34160994890837765	0	0	3.4917439293598234	7.476205779122118	NAXE;HLA-G
Regulation Of Cellular Respiration (GO:0043457)	1/17	0.12243306380753789	0.34160994890837765	0	0	8.154194078947368	17.12536351840853	NOP53
G Protein-Coupled Acetylcholine Receptor Signaling Pathway (GO:0007213)	1/17	0.12243306380753789	0.34160994890837765	0	0	8.154194078947368	17.12536351840853	GRK2
Regulation Of Glucose Transmembrane Transport (GO:0010827)	1/17	0.12243306380753789	0.34160994890837765	0	0	8.154194078947368	17.12536351840853	NR4A3
Nicotinamide Nucleotide Metabolic Process (GO:0046496)	1/17	0.12243306380753789	0.34160994890837765	0	0	8.154194078947368	17.12536351840853	NAXE
Branched-Chain Amino Acid Catabolic Process (GO:0009083)	1/17	0.12243306380753789	0.34160994890837765	0	0	8.154194078947368	17.12536351840853	BCKDHA
Regulation Of Protein Sumoylation (GO:0033233)	1/17	0.12243306380753789	0.34160994890837765	0	0	8.154194078947368	17.12536351840853	RWDD3
Cell Migration Involved In Sprouting Angiogenesis (GO:0002042)	1/17	0.12243306380753789	0.34160994890837765	0	0	8.154194078947368	17.12536351840853	NR4A1
Regulation Of Single Stranded Viral RNA Replication Via Double Stranded DNA Intermediate (GO:0045091)	1/17	0.12243306380753789	0.34160994890837765	0	0	8.154194078947368	17.12536351840853	CXCL8
Response To Interferon-Alpha (GO:0035455)	1/17	0.12243306380753789	0.34160994890837765	0	0	8.154194078947368	17.12536351840853	IFITM1
Positive Regulation Of Cardiac Muscle Hypertrophy (GO:0010613)	1/17	0.12243306380753789	0.34160994890837765	0	0	8.154194078947368	17.12536351840853	NR4A3
Positive Regulation Of Cell Cycle Phase Transition (GO:1901989)	1/17	0.12243306380753789	0.34160994890837765	0	0	8.154194078947368	17.12536351840853	PLCG2
Positive Regulation Of Fatty Acid Metabolic Process (GO:0045923)	1/17	0.12243306380753789	0.34160994890837765	0	0	8.154194078947368	17.12536351840853	NR4A3
Myeloid Cell Activation Involved In Immune Response (GO:0002275)	1/17	0.12243306380753789	0.34160994890837765	0	0	8.154194078947368	17.12536351840853	PLCG2
ncRNA Metabolic Process (GO:0034660)	1/17	0.12243306380753789	0.34160994890837765	0	0	8.154194078947368	17.12536351840853	TUT4
Negative Regulation Of Rho Protein Signal Transduction (GO:0035024)	1/17	0.12243306380753789	0.34160994890837765	0	0	8.154194078947368	17.12536351840853	RIPOR2
Regulation Of Aerobic Respiration (GO:1903715)	1/17	0.12243306380753789	0.34160994890837765	0	0	8.154194078947368	17.12536351840853	NOP53
Positive Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903322)	2/79	0.12256550894167245	0.34160994890837765	0	0	3.400705255009891	7.138453132794969	RWDD3;CENPX
Regulation Of Mitochondrial Outer Membrane Permeabilization Involved In Apoptotic Signaling Pathway (GO:1901028)	1/18	0.1291521517198897	0.3493459841603574	0	0	7.674148606811145	15.70717185844932	MPV17L
Negative Regulation Of Viral Entry Into Host Cell (GO:0046597)	1/18	0.1291521517198897	0.3493459841603574	0	0	7.674148606811145	15.70717185844932	IFITM1
Neutrophil Activation (GO:0042119)	1/18	0.1291521517198897	0.3493459841603574	0	0	7.674148606811145	15.70717185844932	CXCL8
Regulation Of Protein Neddylation (GO:2000434)	1/18	0.1291521517198897	0.3493459841603574	0	0	7.674148606811145	15.70717185844932	COPS9
Cellular Response To Inorganic Substance (GO:0071241)	1/18	0.1291521517198897	0.3493459841603574	0	0	7.674148606811145	15.70717185844932	RTF2
Response To Axon Injury (GO:0048678)	1/18	0.1291521517198897	0.3493459841603574	0	0	7.674148606811145	15.70717185844932	PLCG2
Positive Regulation Of Epidermal Cell Differentiation (GO:0045606)	1/18	0.1291521517198897	0.3493459841603574	0	0	7.674148606811145	15.70717185844932	NME2
Positive Regulation Of Interleukin-4 Production (GO:0032753)	1/18	0.1291521517198897	0.3493459841603574	0	0	7.674148606811145	15.70717185844932	SLC7A5
Lysosomal Lumen Acidification (GO:0007042)	1/18	0.1291521517198897	0.3493459841603574	0	0	7.674148606811145	15.70717185844932	ATP6V0C
Arp2/3 Complex-Mediated Actin Nucleation (GO:0034314)	1/19	0.13582012879504807	0.35236354168526623	0	0	7.247441520467836	14.468965110330698	WASHC1
Negative Regulation Of Peptidyl-Serine Phosphorylation (GO:0033137)	1/19	0.13582012879504807	0.35236354168526623	0	0	7.247441520467836	14.468965110330698	RACK1
Regulation Of Neuroinflammatory Response (GO:0150077)	1/19	0.13582012879504807	0.35236354168526623	0	0	7.247441520467836	14.468965110330698	PLCG2
Cellular Response To Catecholamine Stimulus (GO:0071870)	1/19	0.13582012879504807	0.35236354168526623	0	0	7.247441520467836	14.468965110330698	NR4A3
Cellular Response To Lectin (GO:1990858)	1/19	0.13582012879504807	0.35236354168526623	0	0	7.247441520467836	14.468965110330698	PLCG2
Cellular Response To Misfolded Protein (GO:0071218)	1/19	0.13582012879504807	0.35236354168526623	0	0	7.247441520467836	14.468965110330698	UFD1
snRNA Processing (GO:0016180)	1/19	0.13582012879504807	0.35236354168526623	0	0	7.247441520467836	14.468965110330698	INTS11
Stimulatory C-type Lectin Receptor Signaling Pathway (GO:0002223)	1/19	0.13582012879504807	0.35236354168526623	0	0	7.247441520467836	14.468965110330698	PLCG2
Gastrulation (GO:0007369)	1/19	0.13582012879504807	0.35236354168526623	0	0	7.247441520467836	14.468965110330698	NR4A3
Heme Biosynthetic Process (GO:0006783)	1/19	0.13582012879504807	0.35236354168526623	0	0	7.247441520467836	14.468965110330698	ATP5IF1
Insulin Secretion (GO:0030073)	1/19	0.13582012879504807	0.35236354168526623	0	0	7.247441520467836	14.468965110330698	SELENOT
Mesoderm Development (GO:0007498)	1/19	0.13582012879504807	0.35236354168526623	0	0	7.247441520467836	14.468965110330698	MESD
rRNA Catabolic Process (GO:0016075)	1/19	0.13582012879504807	0.35236354168526623	0	0	7.247441520467836	14.468965110330698	TRIR
Nuclear-Transcribed mRNA Catabolic Process (GO:0000956)	2/85	0.13799002175721273	0.3524512939619211	0	0	3.1539136679167	6.246559101559891	TUT4;NBDY
Calcium-Mediated Signaling (GO:0019722)	2/85	0.13799002175721273	0.3524512939619211	0	0	3.1539136679167	6.246559101559891	CXCL8;PLCG2
Positive Regulation Of Endothelial Cell Migration (GO:0010595)	2/85	0.13799002175721273	0.3524512939619211	0	0	3.1539136679167	6.246559101559891	ATP5F1A;ATP5F1B
Establishment Of Protein Localization To Organelle (GO:0072594)	2/85	0.13799002175721273	0.3524512939619211	0	0	3.1539136679167	6.246559101559891	LRRC7;HIKESHI
Integrin-Mediated Signaling Pathway (GO:0007229)	2/85	0.13799002175721273	0.3524512939619211	0	0	3.1539136679167	6.246559101559891	FYB1;NME2
Negative Regulation Of Angiogenesis (GO:0016525)	2/86	0.14060119088544104	0.3528854040331109	0	0	3.1162093976663514	6.113466319255781	NAXE;HLA-G
Negative Regulation Of Viral Life Cycle (GO:1903901)	1/20	0.14243738126427385	0.3528854040331109	0	0	6.865650969529086	13.380143154067955	IFITM1
Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0000289)	1/20	0.14243738126427385	0.3528854040331109	0	0	6.865650969529086	13.380143154067955	TUT4
Positive Regulation Of Embryonic Development (GO:0040019)	1/20	0.14243738126427385	0.3528854040331109	0	0	6.865650969529086	13.380143154067955	RACK1
Endoplasmic Reticulum Calcium Ion Homeostasis (GO:0032469)	1/20	0.14243738126427385	0.3528854040331109	0	0	6.865650969529086	13.380143154067955	SELENOK
Xenobiotic Transport (GO:0042908)	1/20	0.14243738126427385	0.3528854040331109	0	0	6.865650969529086	13.380143154067955	SLC7A5
Positive Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904707)	1/20	0.14243738126427385	0.3528854040331109	0	0	6.865650969529086	13.380143154067955	NR4A3
Lipopolysaccharide-Mediated Signaling Pathway (GO:0031663)	1/20	0.14243738126427385	0.3528854040331109	0	0	6.865650969529086	13.380143154067955	PLCG2
Microglial Cell Activation (GO:0001774)	1/20	0.14243738126427385	0.3528854040331109	0	0	6.865650969529086	13.380143154067955	C5AR1
Regulation Of Calcium Ion Transmembrane Transport (GO:1903169)	1/20	0.14243738126427385	0.3528854040331109	0	0	6.865650969529086	13.380143154067955	LIME1
Regulation Of Type II Interferon Production (GO:0032649)	2/87	0.14322304731394758	0.3537695030958286	0	0	3.079392286716011	5.984343443944125	SLC7A5;VSIR
Positive Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120034)	2/88	0.1458552777850159	0.3591958333511585	0	0	3.0434313876482366	5.85903270965512	RIPOR2;WASHC1
ERAD Pathway (GO:0036503)	2/89	0.14849757323877055	0.3594401792259381	0	0	3.0082971759153536	5.737384251341951	SELENOS;UFD1
Antigen Processing And Presentation Of Endogenous Peptide Antigen (GO:0002483)	1/21	0.14900429247911615	0.3594401792259381	0	0	6.52203947368421	12.41652938447938	HLA-G
Porphyrin-Containing Compound Biosynthetic Process (GO:0006779)	1/21	0.14900429247911615	0.3594401792259381	0	0	6.52203947368421	12.41652938447938	ATP5IF1
Retrotransposon Silencing (GO:0010526)	1/21	0.14900429247911615	0.3594401792259381	0	0	6.52203947368421	12.41652938447938	TUT4
snRNA Metabolic Process (GO:0016073)	1/21	0.14900429247911615	0.3594401792259381	0	0	6.52203947368421	12.41652938447938	INTS11
Mitochondrial Calcium Ion Homeostasis (GO:0051560)	1/21	0.14900429247911615	0.3594401792259381	0	0	6.52203947368421	12.41652938447938	MCUB
Modulation By Symbiont Of Entry Into Host (GO:0052372)	1/21	0.14900429247911615	0.3594401792259381	0	0	6.52203947368421	12.41652938447938	CXCL8
Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014066)	2/90	0.15114962857517103	0.36249547550731426	0	0	2.9739614689945815	5.619255631107565	LIME1;NOP53
Mitochondrial Respiratory Chain Complex Assembly (GO:0033108)	2/90	0.15114962857517103	0.36249547550731426	0	0	2.9739614689945815	5.619255631107565	NDUFAF8;STMP1
rRNA Metabolic Process (GO:0016072)	2/91	0.1538111428309957	0.3626486481417777	0	0	2.9403973509933774	5.504511389621976	TRIR;NOP53
Regulation Of Dopamine Secretion (GO:0014059)	1/22	0.15552124285113708	0.3626486481417777	0	0	6.211152882205514	11.558787481713889	SYT5
Fc Receptor Mediated Stimulatory Signaling Pathway (GO:0002431)	1/22	0.15552124285113708	0.3626486481417777	0	0	6.211152882205514	11.558787481713889	NR4A3
