Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Protein Acylation (GO:0043543)	2/37	0.20215684547279958	0.7689711429408113	0	0	2.489158163265306	3.979445582135851	SELENOK;NAA80
Mitochondrion Disassembly (GO:0061726)	2/37	0.20215684547279958	0.7689711429408113	0	0	2.489158163265306	3.979445582135851	MAP1LC3A;MAP1LC3B2
Negative Regulation Of Dephosphorylation (GO:0035305)	1/10	0.20357407064026345	0.7689711429408113	0	0	4.835684236575105	7.697081217004717	PTPA
Negative Regulation Of Hydrogen Peroxide-Induced Cell Death (GO:1903206)	1/10	0.20357407064026345	0.7689711429408113	0	0	4.835684236575105	7.697081217004717	RACK1
Regulation Of Dendritic Cell Differentiation (GO:2001198)	1/10	0.20357407064026345	0.7689711429408113	0	0	4.835684236575105	7.697081217004717	HLA-G
Negative Regulation Of Intracellular Estrogen Receptor Signaling Pathway (GO:0033147)	1/10	0.20357407064026345	0.7689711429408113	0	0	4.835684236575105	7.697081217004717	CNOT9
Negative Regulation Of Lymphocyte Migration (GO:2000402)	1/10	0.20357407064026345	0.7689711429408113	0	0	4.835684236575105	7.697081217004717	RIPOR2
L-serine Metabolic Process (GO:0006563)	1/10	0.20357407064026345	0.7689711429408113	0	0	4.835684236575105	7.697081217004717	SHMT2
Negative Regulation Of Natural Killer Cell Mediated Immunity (GO:0002716)	1/10	0.20357407064026345	0.7689711429408113	0	0	4.835684236575105	7.697081217004717	HLA-G
Negative Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0060394)	1/10	0.20357407064026345	0.7689711429408113	0	0	4.835684236575105	7.697081217004717	PMEPA1
Regulation Of mRNA Polyadenylation (GO:1900363)	1/10	0.20357407064026345	0.7689711429408113	0	0	4.835684236575105	7.697081217004717	VIRMA
Regulation Of Mitochondrial Depolarization (GO:0051900)	1/10	0.20357407064026345	0.7689711429408113	0	0	4.835684236575105	7.697081217004717	RACK1
Regulation Of Phagocytosis, Engulfment (GO:0060099)	1/10	0.20357407064026345	0.7689711429408113	0	0	4.835684236575105	7.697081217004717	PLCG2
Branched-Chain Amino Acid Transport (GO:0015803)	1/10	0.20357407064026345	0.7689711429408113	0	0	4.835684236575105	7.697081217004717	SLC7A5
Nucleoside Triphosphate Metabolic Process (GO:0009141)	1/10	0.20357407064026345	0.7689711429408113	0	0	4.835684236575105	7.697081217004717	NME2
Regulation Of Smooth Muscle Cell Apoptotic Process (GO:0034391)	1/10	0.20357407064026345	0.7689711429408113	0	0	4.835684236575105	7.697081217004717	LYPD3
Positive Regulation Of Actin Filament Depolymerization (GO:0030836)	1/10	0.20357407064026345	0.7689711429408113	0	0	4.835684236575105	7.697081217004717	WASHC2C
Response To Sterol (GO:0036314)	1/10	0.20357407064026345	0.7689711429408113	0	0	4.835684236575105	7.697081217004717	RORC
Positive Regulation Of Cholesterol Metabolic Process (GO:0090205)	1/10	0.20357407064026345	0.7689711429408113	0	0	4.835684236575105	7.697081217004717	SH2D2A
Positive Regulation Of Epidermal Growth Factor-Activated Receptor Activity (GO:0045741)	1/10	0.20357407064026345	0.7689711429408113	0	0	4.835684236575105	7.697081217004717	AREG
tRNA Threonylcarbamoyladenosine Metabolic Process (GO:0070525)	1/10	0.20357407064026345	0.7689711429408113	0	0	4.835684236575105	7.697081217004717	GON7
Positive Regulation Of Post-Transcriptional Gene Silencing By RNA (GO:1900370)	1/10	0.20357407064026345	0.7689711429408113	0	0	4.835684236575105	7.697081217004717	ZFP36
Mast Cell Activation Involved In Immune Response (GO:0002279)	1/10	0.20357407064026345	0.7689711429408113	0	0	4.835684236575105	7.697081217004717	NR4A3
Mast Cell Degranulation (GO:0043303)	1/10	0.20357407064026345	0.7689711429408113	0	0	4.835684236575105	7.697081217004717	NR4A3
Negative Regulation Of B Cell Proliferation (GO:0030889)	1/10	0.20357407064026345	0.7689711429408113	0	0	4.835684236575105	7.697081217004717	CTLA4
Negative Regulation Of T-helper Cell Differentiation (GO:0045623)	1/10	0.20357407064026345	0.7689711429408113	0	0	4.835684236575105	7.697081217004717	FOXP3
Negative Regulation Of Activated T Cell Proliferation (GO:0046007)	1/10	0.20357407064026345	0.7689711429408113	0	0	4.835684236575105	7.697081217004717	FOXP3
Negative Regulation Of Activin Receptor Signaling Pathway (GO:0032926)	1/10	0.20357407064026345	0.7689711429408113	0	0	4.835684236575105	7.697081217004717	FST
Negative Regulation Of Alpha-Beta T Cell Activation (GO:0046636)	1/10	0.20357407064026345	0.7689711429408113	0	0	4.835684236575105	7.697081217004717	VSIR
Positive Regulation Of Production Of Molecular Mediator Of Immune Response (GO:0002702)	2/38	0.2104186498802838	0.7689711429408113	0	0	2.419890873015873	3.7717778204279098	SLC7A5;TNFRSF4
Lymphocyte Proliferation (GO:0046651)	2/38	0.2104186498802838	0.7689711429408113	0	0	2.419890873015873	3.7717778204279098	CD70;TNFRSF4
RNA Transport (GO:0050658)	2/39	0.21871331855528378	0.7689711429408113	0	0	2.3543677606177607	3.578623585412457	ZFP36;RTRAF
Regulation Of Mitochondrial Membrane Potential (GO:0051881)	2/39	0.21871331855528378	0.7689711429408113	0	0	2.3543677606177607	3.578623585412457	ATP5IF1;SPART
Odontogenesis (GO:0042476)	2/39	0.21871331855528378	0.7689711429408113	0	0	2.3543677606177607	3.578623585412457	EDA;AQP3
Negative Regulation Of Translation (GO:0017148)	4/107	0.22106598718526033	0.7689711429408113	0	0	1.6933257869302103	2.555726513730297	ZFP36;RACK1;EIF4EBP3;CNOT9
Regulation Of Cilium Movement (GO:0003352)	1/11	0.22150259299399963	0.7689711429408113	0	0	4.351893095768374	6.5596997792259115	CFAP298
Negative Regulation Of Glucose Transmembrane Transport (GO:0010829)	1/11	0.22150259299399963	0.7689711429408113	0	0	4.351893095768374	6.5596997792259115	SELENOS
Negative Regulation Of Heart Contraction (GO:0045822)	1/11	0.22150259299399963	0.7689711429408113	0	0	4.351893095768374	6.5596997792259115	GRK2
Regulation Of Endocytic Recycling (GO:2001135)	1/11	0.22150259299399963	0.7689711429408113	0	0	4.351893095768374	6.5596997792259115	EIPR1
Negative Regulation Of Leukocyte Apoptotic Process (GO:2000107)	1/11	0.22150259299399963	0.7689711429408113	0	0	4.351893095768374	6.5596997792259115	SELENOS
Regulation Of Epithelial Cell Apoptotic Process (GO:1904035)	1/11	0.22150259299399963	0.7689711429408113	0	0	4.351893095768374	6.5596997792259115	ZFP36
Negative Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900152)	1/11	0.22150259299399963	0.7689711429408113	0	0	4.351893095768374	6.5596997792259115	TENT4B
RNA Splicing, Via Endonucleolytic Cleavage And Ligation (GO:0000394)	1/11	0.22150259299399963	0.7689711429408113	0	0	4.351893095768374	6.5596997792259115	RTRAF
Actin Crosslink Formation (GO:0051764)	1/11	0.22150259299399963	0.7689711429408113	0	0	4.351893095768374	6.5596997792259115	EPS8
Regulation Of Microtubule-Based Movement (GO:0060632)	1/11	0.22150259299399963	0.7689711429408113	0	0	4.351893095768374	6.5596997792259115	CFAP298
Nucleoside Phosphate Biosynthetic Process (GO:1901293)	1/11	0.22150259299399963	0.7689711429408113	0	0	4.351893095768374	6.5596997792259115	NME2
Regulation Of Pseudopodium Assembly (GO:0031272)	1/11	0.22150259299399963	0.7689711429408113	0	0	4.351893095768374	6.5596997792259115	WASHC1
Respiratory Chain Complex III Assembly (GO:0017062)	1/11	0.22150259299399963	0.7689711429408113	0	0	4.351893095768374	6.5596997792259115	STMP1
Positive Regulation Of Behavior (GO:0048520)	1/11	0.22150259299399963	0.7689711429408113	0	0	4.351893095768374	6.5596997792259115	NR4A3
Desensitization Of G Protein-Coupled Receptor Signaling Pathway (GO:0002029)	1/11	0.22150259299399963	0.7689711429408113	0	0	4.351893095768374	6.5596997792259115	GRK2
Positive Regulation Of Circadian Rhythm (GO:0042753)	1/11	0.22150259299399963	0.7689711429408113	0	0	4.351893095768374	6.5596997792259115	RORC
Positive Regulation Of Cytoplasmic Transport (GO:1903651)	1/11	0.22150259299399963	0.7689711429408113	0	0	4.351893095768374	6.5596997792259115	EIPR1
Endosomal Lumen Acidification (GO:0048388)	1/11	0.22150259299399963	0.7689711429408113	0	0	4.351893095768374	6.5596997792259115	ATP6V0C
sno(s)RNA 3'-End Processing (GO:0031126)	1/11	0.22150259299399963	0.7689711429408113	0	0	4.351893095768374	6.5596997792259115	TENT4B
Exit From Mitosis (GO:0010458)	1/11	0.22150259299399963	0.7689711429408113	0	0	4.351893095768374	6.5596997792259115	EPS8
tRNA Splicing, Via Endonucleolytic Cleavage And Ligation (GO:0006388)	1/11	0.22150259299399963	0.7689711429408113	0	0	4.351893095768374	6.5596997792259115	RTRAF
Tetrahydrofolate Metabolic Process (GO:0046653)	1/11	0.22150259299399963	0.7689711429408113	0	0	4.351893095768374	6.5596997792259115	SHMT2
Positive Regulation Of Pseudopodium Assembly (GO:0031274)	1/11	0.22150259299399963	0.7689711429408113	0	0	4.351893095768374	6.5596997792259115	WASHC1
Isotype Switching (GO:0045190)	1/11	0.22150259299399963	0.7689711429408113	0	0	4.351893095768374	6.5596997792259115	CCR6
Macrophage Activation Involved In Immune Response (GO:0002281)	1/11	0.22150259299399963	0.7689711429408113	0	0	4.351893095768374	6.5596997792259115	PLCG2
Mast Cell Mediated Immunity (GO:0002448)	1/11	0.22150259299399963	0.7689711429408113	0	0	4.351893095768374	6.5596997792259115	NR4A3
Mitochondrial Respiratory Chain Complex III Assembly (GO:0034551)	1/11	0.22150259299399963	0.7689711429408113	0	0	4.351893095768374	6.5596997792259115	STMP1
Negative Regulation Of CD4-positive, Alpha-Beta T Cell Activation (GO:2000515)	1/11	0.22150259299399963	0.7689711429408113	0	0	4.351893095768374	6.5596997792259115	VSIR
Regulation Of T Cell Apoptotic Process (GO:0070232)	1/11	0.22150259299399963	0.7689711429408113	0	0	4.351893095768374	6.5596997792259115	PDCD1
Regulation Of T-helper 17 Cell Differentiation (GO:2000319)	1/11	0.22150259299399963	0.7689711429408113	0	0	4.351893095768374	6.5596997792259115	FOXP3
Negative Regulation Of RNA Metabolic Process (GO:0051253)	1/11	0.22150259299399963	0.7689711429408113	0	0	4.351893095768374	6.5596997792259115	RPS26
Regulation Of Alcohol Biosynthetic Process (GO:1902930)	1/11	0.22150259299399963	0.7689711429408113	0	0	4.351893095768374	6.5596997792259115	SH2D2A
Regulation Of Rho Protein Signal Transduction (GO:0035023)	3/73	0.22641516182781807	0.7689711429408113	0	0	1.8676893576222435	2.7742376923937275	EPS8;GPR174;RIPOR2
Regulation Of Microtubule Polymerization (GO:0031113)	2/40	0.22703520549901052	0.7689711429408113	0	0	2.292293233082707	3.3986689820285827	PRUNE1;TOGARAM1
Positive Regulation Of Cell Cycle G1/S Phase Transition (GO:1902808)	2/40	0.22703520549901052	0.7689711429408113	0	0	2.292293233082707	3.3986689820285827	PAGR1;PLCG2
Establishment Or Maintenance Of Epithelial Cell Apical/Basal Polarity (GO:0045197)	2/40	0.22703520549901052	0.7689711429408113	0	0	2.292293233082707	3.3986689820285827	PATJ;ERBIN
mRNA 3'-End Processing (GO:0031124)	2/40	0.22703520549901052	0.7689711429408113	0	0	2.292293233082707	3.3986689820285827	TENT2;TENT4B
Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090199)	2/41	0.23537890119723104	0.7689711429408113	0	0	2.2334020146520146	3.2307471545383875	PLSCR3;BIK
Response To Lipid (GO:0033993)	4/110	0.2354795040886377	0.7689711429408113	0	0	1.6451476436246721	2.3790996663712396	PLCG2;ERBIN;OVCA2;AQP3
Negative Regulation Of Epidermal Growth Factor-Activated Receptor Activity (GO:0007175)	1/12	0.23902839890723748	0.7689711429408113	0	0	3.956063980562867	5.661811600118116	ZGPAT
C-terminal Protein Amino Acid Modification (GO:0018410)	1/12	0.23902839890723748	0.7689711429408113	0	0	3.956063980562867	5.661811600118116	AGBL5
DNA Strand Elongation (GO:0022616)	1/12	0.23902839890723748	0.7689711429408113	0	0	3.956063980562867	5.661811600118116	MRE11
Regulation Of Lymphocyte Migration (GO:2000401)	1/12	0.23902839890723748	0.7689711429408113	0	0	3.956063980562867	5.661811600118116	CCR6
Adipose Tissue Development (GO:0060612)	1/12	0.23902839890723748	0.7689711429408113	0	0	3.956063980562867	5.661811600118116	RORC
Alanine Transport (GO:0032328)	1/12	0.23902839890723748	0.7689711429408113	0	0	3.956063980562867	5.661811600118116	SLC7A5
Axonal Transport Of Mitochondrion (GO:0019896)	1/12	0.23902839890723748	0.7689711429408113	0	0	3.956063980562867	5.661811600118116	NEFL
Cardiolipin Metabolic Process (GO:0032048)	1/12	0.23902839890723748	0.7689711429408113	0	0	3.956063980562867	5.661811600118116	PLSCR3
Cellular Component Maintenance (GO:0043954)	1/12	0.23902839890723748	0.7689711429408113	0	0	3.956063980562867	5.661811600118116	LNPK
Regulation Of Vascular Associated Smooth Muscle Cell Migration (GO:1904752)	1/12	0.23902839890723748	0.7689711429408113	0	0	3.956063980562867	5.661811600118116	NR4A3
Positive Regulation Of Alcohol Biosynthetic Process (GO:1902932)	1/12	0.23902839890723748	0.7689711429408113	0	0	3.956063980562867	5.661811600118116	SH2D2A
Positive Regulation Of Calcium-Mediated Signaling (GO:0050850)	1/12	0.23902839890723748	0.7689711429408113	0	0	3.956063980562867	5.661811600118116	PLCG2
Positive Regulation Of Cellular Extravasation (GO:0002693)	1/12	0.23902839890723748	0.7689711429408113	0	0	3.956063980562867	5.661811600118116	RIPOR2
Secretion (GO:0046903)	1/12	0.23902839890723748	0.7689711429408113	0	0	3.956063980562867	5.661811600118116	FBLN5
Positive Regulation Of Fatty Acid Oxidation (GO:0046321)	1/12	0.23902839890723748	0.7689711429408113	0	0	3.956063980562867	5.661811600118116	NR4A3
Positive Regulation Of Integrin-Mediated Signaling Pathway (GO:2001046)	1/12	0.23902839890723748	0.7689711429408113	0	0	3.956063980562867	5.661811600118116	LIMS2
Fatty Acid Elongation (GO:0030497)	1/12	0.23902839890723748	0.7689711429408113	0	0	3.956063980562867	5.661811600118116	HACD1
Fibrinolysis (GO:0042730)	1/12	0.23902839890723748	0.7689711429408113	0	0	3.956063980562867	5.661811600118116	KRT1
Folic Acid Metabolic Process (GO:0046655)	1/12	0.23902839890723748	0.7689711429408113	0	0	3.956063980562867	5.661811600118116	SHMT2
Positive Regulation Of Neuroinflammatory Response (GO:0150078)	1/12	0.23902839890723748	0.7689711429408113	0	0	3.956063980562867	5.661811600118116	PLCG2
Positive Regulation Of Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0060213)	1/12	0.23902839890723748	0.7689711429408113	0	0	3.956063980562867	5.661811600118116	ZFP36
Very Long-Chain Fatty Acid Biosynthetic Process (GO:0042761)	1/12	0.23902839890723748	0.7689711429408113	0	0	3.956063980562867	5.661811600118116	HACD1
Positive Regulation Of Reactive Oxygen Species Biosynthetic Process (GO:1903428)	1/12	0.23902839890723748	0.7689711429408113	0	0	3.956063980562867	5.661811600118116	PLCG2
Positive Regulation Of Ruffle Assembly (GO:1900029)	1/12	0.23902839890723748	0.7689711429408113	0	0	3.956063980562867	5.661811600118116	EPS8
Positive Regulation Of Voltage-Gated Calcium Channel Activity (GO:1901387)	1/12	0.23902839890723748	0.7689711429408113	0	0	3.956063980562867	5.661811600118116	NIPSNAP2
Lipid Droplet Formation (GO:0140042)	1/12	0.23902839890723748	0.7689711429408113	0	0	3.956063980562867	5.661811600118116	BSCL2
Protein Heterotetramerization (GO:0051290)	1/12	0.23902839890723748	0.7689711429408113	0	0	3.956063980562867	5.661811600118116	KRT1
Protein Insertion Into Mitochondrial Inner Membrane (GO:0045039)	1/12	0.23902839890723748	0.7689711429408113	0	0	3.956063980562867	5.661811600118116	TIMM29
Mitochondrial Electron Transport, Ubiquinol To Cytochrome C (GO:0006122)	1/12	0.23902839890723748	0.7689711429408113	0	0	3.956063980562867	5.661811600118116	UQCRHL
Negative Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090101)	4/111	0.24033366717723295	0.7689711429408113	0	0	1.6296886132182222	2.323491124730184	SPART;FST;PMEPA1;SINHCAF
Substantia Nigra Development (GO:0021762)	2/42	0.2437392246142417	0.7689711429408113	0	0	2.177455357142857	3.0738187400908976	ATP5PF;ATP5PB
Lysosome Localization (GO:0032418)	2/42	0.2437392246142417	0.7689711429408113	0	0	2.177455357142857	3.0738187400908976	PIP4P1;NR4A3
Transcription Initiation At RNA Polymerase II Promoter (GO:0006367)	3/76	0.24436795122328414	0.7689711429408113	0	0	1.7906591891146455	2.5231823953608306	ELOA;ELOB;ELOC
DNA Damage Response (GO:0006974)	11/384	0.2489789463192196	0.7689711429408113	0	0	1.2882495557170512	1.7911653564764412	BABAM2;HPF1;MRNIP;MRE11;PAXX;SHLD2;SHLD1;CTLA4;CGAS;MTREX;NOP53
Regulation Of Transcription Elongation By RNA Polymerase II (GO:0034243)	3/77	0.25040289656514825	0.7689711429408113	0	0	1.7663703972428804	2.4458649544397826	INTS11;INTS13;INTS14
Regulation Of T Cell Proliferation (GO:0042129)	3/77	0.25040289656514825	0.7689711429408113	0	0	1.7663703972428804	2.4458649544397826	CD70;FOXP3;HLA-G
Negative Regulation Of Endoplasmic Reticulum Unfolded Protein Response (GO:1900102)	1/13	0.25616051450237387	0.7689711429408113	0	0	3.6262063845582775	4.938715488589764	RACK1
Regulation Of Gastrulation (GO:0010470)	1/13	0.25616051450237387	0.7689711429408113	0	0	3.6262063845582775	4.938715488589764	RACK1
T Cell Differentiation In Thymus (GO:0033077)	1/13	0.25616051450237387	0.7689711429408113	0	0	3.6262063845582775	4.938715488589764	CCR6
Negative Regulation Of Translational Initiation (GO:0045947)	1/13	0.25616051450237387	0.7689711429408113	0	0	3.6262063845582775	4.938715488589764	EIF4EBP3
Antigen Processing And Presentation Of Endogenous Peptide Antigen Via MHC Class I Via ER Pathway (GO:0002484)	1/13	0.25616051450237387	0.7689711429408113	0	0	3.6262063845582775	4.938715488589764	HLA-G
Antigen Processing And Presentation Of Endogenous Peptide Antigen Via MHC Class I Via ER Pathway, TAP-independent (GO:0002486)	1/13	0.25616051450237387	0.7689711429408113	0	0	3.6262063845582775	4.938715488589764	HLA-G
Antigen Processing And Presentation Of Endogenous Peptide Antigen Via MHC Class Ib (GO:0002476)	1/13	0.25616051450237387	0.7689711429408113	0	0	3.6262063845582775	4.938715488589764	HLA-G
Negative Regulation Of Viral Transcription (GO:0032897)	1/13	0.25616051450237387	0.7689711429408113	0	0	3.6262063845582775	4.938715488589764	ZFP36
Antigen Processing And Presentation Of Peptide Antigen Via MHC Class Ib (GO:0002428)	1/13	0.25616051450237387	0.7689711429408113	0	0	3.6262063845582775	4.938715488589764	HLA-G
Regulation Of Myoblast Fusion (GO:1901739)	1/13	0.25616051450237387	0.7689711429408113	0	0	3.6262063845582775	4.938715488589764	RIPOR2
Regulation Of Nitric-Oxide Synthase Biosynthetic Process (GO:0051769)	1/13	0.25616051450237387	0.7689711429408113	0	0	3.6262063845582775	4.938715488589764	SELENOS
Regulation Of Nitrogen Compound Metabolic Process (GO:0051171)	1/13	0.25616051450237387	0.7689711429408113	0	0	3.6262063845582775	4.938715488589764	SELENOS
Outer Mitochondrial Membrane Organization (GO:0007008)	1/13	0.25616051450237387	0.7689711429408113	0	0	3.6262063845582775	4.938715488589764	TOMM5
Cellular Modified Amino Acid Catabolic Process (GO:0042219)	1/13	0.25616051450237387	0.7689711429408113	0	0	3.6262063845582775	4.938715488589764	ABHD16A
Regulation Of Transcription Of Nucleolar Large rRNA By RNA Polymerase I (GO:1901836)	1/13	0.25616051450237387	0.7689711429408113	0	0	3.6262063845582775	4.938715488589764	NOP53
Response To Chemokine (GO:1990868)	1/13	0.25616051450237387	0.7689711429408113	0	0	3.6262063845582775	4.938715488589764	RIPOR2
Cytoplasmic Sequestering Of Protein (GO:0051220)	1/13	0.25616051450237387	0.7689711429408113	0	0	3.6262063845582775	4.938715488589764	GET4
Embryonic Hemopoiesis (GO:0035162)	1/13	0.25616051450237387	0.7689711429408113	0	0	3.6262063845582775	4.938715488589764	FLT3LG
Positive Regulation Of Keratinocyte Differentiation (GO:0045618)	1/13	0.25616051450237387	0.7689711429408113	0	0	3.6262063845582775	4.938715488589764	NME2
Immune Response-Regulating Cell Surface Receptor Signaling Pathway (GO:0002768)	1/13	0.25616051450237387	0.7689711429408113	0	0	3.6262063845582775	4.938715488589764	HLA-G
Protein Insertion Into Mitochondrial Outer Membrane (GO:0045040)	1/13	0.25616051450237387	0.7689711429408113	0	0	3.6262063845582775	4.938715488589764	TOMM5
Membrane Depolarization (GO:0051899)	1/13	0.25616051450237387	0.7689711429408113	0	0	3.6262063845582775	4.938715488589764	ATP5IF1
Microvillus Organization (GO:0032528)	1/13	0.25616051450237387	0.7689711429408113	0	0	3.6262063845582775	4.938715488589764	FXYD5
Monoacylglycerol Metabolic Process (GO:0046462)	1/13	0.25616051450237387	0.7689711429408113	0	0	3.6262063845582775	4.938715488589764	ABHD16A
Negative Regulation Of DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0043518)	1/13	0.25616051450237387	0.7689711429408113	0	0	3.6262063845582775	4.938715488589764	YJU2
Negative Regulation Of T Cell Differentiation (GO:0045581)	1/13	0.25616051450237387	0.7689711429408113	0	0	3.6262063845582775	4.938715488589764	CTLA4
Negative Regulation Of Protein Modification Process (GO:0031400)	3/78	0.25645976081946575	0.7689711429408113	0	0	1.7427293064876956	2.3714772932074624	PTPA;FXYD1;FOXP3
Establishment Of Protein Localization To Mitochondrion (GO:0072655)	2/44	0.26049012921184933	0.7689711429408113	0	0	2.0735544217687076	2.789325315851758	PAM16;TOMM5
Mitotic Spindle Assembly (GO:0090307)	2/44	0.26049012921184933	0.7689711429408113	0	0	2.0735544217687076	2.789325315851758	ABRAXAS1;ABRAXAS2
Regulation Of B Cell Proliferation (GO:0030888)	2/44	0.26049012921184933	0.7689711429408113	0	0	2.0735544217687076	2.789325315851758	CTLA4;TNFRSF4
Regulation Of DNA Recombination (GO:0000018)	2/44	0.26049012921184933	0.7689711429408113	0	0	2.0735544217687076	2.789325315851758	MRE11;SHLD2
Negative Regulation Of Response To Biotic Stimulus (GO:0002832)	2/45	0.2688714250470707	0.7689711429408113	0	0	2.0252284053156147	2.6601820399881313	PCBP2;CGAS
Regulation Of Protein Modification Process (GO:0031399)	2/45	0.2688714250470707	0.7689711429408113	0	0	2.0252284053156147	2.6601820399881313	HPF1;NOP53
Epidermal Growth Factor Receptor Signaling Pathway (GO:0007173)	2/45	0.2688714250470707	0.7689711429408113	0	0	2.0252284053156147	2.6601820399881313	ERBIN;AREG
Establishment Of Protein Localization To Extracellular Region (GO:0035592)	2/45	0.2688714250470707	0.7689711429408113	0	0	2.0252284053156147	2.6601820399881313	OLFM2;MIA2
Zymogen Activation (GO:0031638)	2/45	0.2688714250470707	0.7689711429408113	0	0	2.0252284053156147	2.6601820399881313	PERP;VSIR
COPII-coated Vesicle Cargo Loading (GO:0090110)	1/14	0.2729077640574815	0.7689711429408113	0	0	3.347096111015933	4.346610642576548	SH2D2A
Negative Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001911)	1/14	0.2729077640574815	0.7689711429408113	0	0	3.347096111015933	4.346610642576548	HLA-G
Regulation Of Feeding Behavior (GO:0060259)	1/14	0.2729077640574815	0.7689711429408113	0	0	3.347096111015933	4.346610642576548	NR4A3
T Cell Proliferation (GO:0042098)	1/14	0.2729077640574815	0.7689711429408113	0	0	3.347096111015933	4.346610642576548	TNFRSF4
Neuron Cell-Cell Adhesion (GO:0007158)	1/14	0.2729077640574815	0.7689711429408113	0	0	3.347096111015933	4.346610642576548	NINJ2
Odontogenesis Of Dentin-Containing Tooth (GO:0042475)	1/14	0.2729077640574815	0.7689711429408113	0	0	3.347096111015933	4.346610642576548	EDA
Pancreas Development (GO:0031016)	1/14	0.2729077640574815	0.7689711429408113	0	0	3.347096111015933	4.346610642576548	SELENOT
Cellular Response To Exogenous dsRNA (GO:0071360)	1/14	0.2729077640574815	0.7689711429408113	0	0	3.347096111015933	4.346610642576548	CGAS
Renal Water Homeostasis (GO:0003091)	1/14	0.2729077640574815	0.7689711429408113	0	0	3.347096111015933	4.346610642576548	AQP3
Resolution Of Meiotic Recombination Intermediates (GO:0000712)	1/14	0.2729077640574815	0.7689711429408113	0	0	3.347096111015933	4.346610642576548	CENPX
Respiratory Electron Transport Chain (GO:0022904)	1/14	0.2729077640574815	0.7689711429408113	0	0	3.347096111015933	4.346610642576548	ETFRF1
Electron Transport Chain (GO:0022900)	1/14	0.2729077640574815	0.7689711429408113	0	0	3.347096111015933	4.346610642576548	ETFRF1
Serine Family Amino Acid Metabolic Process (GO:0009069)	1/14	0.2729077640574815	0.7689711429408113	0	0	3.347096111015933	4.346610642576548	SHMT2
Endoderm Development (GO:0007492)	1/14	0.2729077640574815	0.7689711429408113	0	0	3.347096111015933	4.346610642576548	DUSP4
Establishment Of Apical/Basal Cell Polarity (GO:0035089)	1/14	0.2729077640574815	0.7689711429408113	0	0	3.347096111015933	4.346610642576548	PATJ
Positive Regulation Of Histone Acetylation (GO:0035066)	1/14	0.2729077640574815	0.7689711429408113	0	0	3.347096111015933	4.346610642576548	FOXP3
Telomere Capping (GO:0016233)	1/14	0.2729077640574815	0.7689711429408113	0	0	3.347096111015933	4.346610642576548	MRE11
Positive Regulation Of Mitochondrial Translation (GO:0070131)	1/14	0.2729077640574815	0.7689711429408113	0	0	3.347096111015933	4.346610642576548	NGRN
Glucosamine-Containing Compound Metabolic Process (GO:1901071)	1/14	0.2729077640574815	0.7689711429408113	0	0	3.347096111015933	4.346610642576548	OGA
Positive Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900153)	1/14	0.2729077640574815	0.7689711429408113	0	0	3.347096111015933	4.346610642576548	ZFP36
Hyaluronan Metabolic Process (GO:0030212)	1/14	0.2729077640574815	0.7689711429408113	0	0	3.347096111015933	4.346610642576548	CEMIP2
Post-Translational Protein Targeting To Endoplasmic Reticulum Membrane (GO:0006620)	1/14	0.2729077640574815	0.7689711429408113	0	0	3.347096111015933	4.346610642576548	GET4
Protein Homotrimerization (GO:0070207)	1/14	0.2729077640574815	0.7689711429408113	0	0	3.347096111015933	4.346610642576548	HLA-G
Membrane Raft Organization (GO:0031579)	1/14	0.2729077640574815	0.7689711429408113	0	0	3.347096111015933	4.346610642576548	NAXE
miRNA-mediated Gene Silencing By Inhibition Of Translation (GO:0035278)	1/14	0.2729077640574815	0.7689711429408113	0	0	3.347096111015933	4.346610642576548	ZFP36
Microvillus Assembly (GO:0030033)	1/14	0.2729077640574815	0.7689711429408113	0	0	3.347096111015933	4.346610642576548	FXYD5
Protein Trimerization (GO:0070206)	1/14	0.2729077640574815	0.7689711429408113	0	0	3.347096111015933	4.346610642576548	HLA-G
Mitochondrion Transport Along Microtubule (GO:0047497)	1/14	0.2729077640574815	0.7689711429408113	0	0	3.347096111015933	4.346610642576548	NEFL
Mitotic intra-S DNA Damage Checkpoint Signaling (GO:0031573)	1/14	0.2729077640574815	0.7689711429408113	0	0	3.347096111015933	4.346610642576548	MRE11
Negative Regulation Of Defense Response To Virus (GO:0050687)	1/14	0.2729077640574815	0.7689711429408113	0	0	3.347096111015933	4.346610642576548	PCBP2
Negative Regulation Of NF-kappaB Transcription Factor Activity (GO:0032088)	3/81	0.274741984002303	0.7689711429408113	0	0	1.6754431251075546	2.1645432768545305	RWDD3;ERBIN;FOXP3
Replication Fork Processing (GO:0031297)	2/46	0.2772507641482927	0.7689711429408113	0	0	1.979099025974026	2.5388533361185766	MRE11;CENPX
